KOI,,153.02,12252424,4.753994,54961.54674,765,13.461,19.19986,50.944328,24,3,513,447
KOI,,154.01,9970525,30.00909,54972.706,63,13.174,19.916283,46.83009,15,4,781,370
KOI,,155.01,8030148,5.660691,54970.41394,745,13.494,19.4881,43.881168,13,2,473,61
KOI,,156.01,10925104,8.041317,54976.039,550,13.738,19.608095,48.349522,19,1,323,30
KOI,,156.02,10925104,5.188548,54978.3635,320,13.738,19.608095,48.349522,19,1,323,30
KOI,,156.03,10925104,11.776147,54975.70441,1328,13.738,19.608095,48.349522,19,1,323,30
KOI,,157.01,6541920,13.024877,54971.1779,739,13.709,19.807674,41.909142,4,1,102,990
KOI,,157.02,6541920,22.687123,54981.4548,914,13.709,19.807674,41.909142,4,1,102,990
KOI,,157.03,6541920,31.995467,54987.16105,1343,13.709,19.807674,41.909142,4,1,102,990
KOI,,157.04,6541920,46.68641,55058.0355,518,13.709,19.807674,41.909142,4,1,102,990
KOI,,157.05,6541920,118.37815,55120.2894,1021,13.709,19.807674,41.909142,4,1,102,990
KOI,,157.06,6541920,10.303995,54971.5036,260,13.709,19.807674,41.909142,4,1,102,990
KOI,,158.01,10555375,5.8018305,54970.57581,656,13.752,19.918224,47.786469,15,3,370,1091
KOI,,159.01,8972058,8.990916,54969.7363,465,13.431,19.847456,45.261921,10,2,153,234
KOI,,159.02,8972058,2.403654,54967.7278,79,13.431,19.847456,45.261921,10,2,153,234
KOI,,160.01,6631721,13.738108,54967.4364,689,13.805,19.878908,42.01313,4,2,359,555
KOI,,161.01,5084942,3.1055091,54966.20947,894,13.341,19.136782,40.211552,6,1,88,384
KOI,,162.01,8107380,14.006406,54975.2083,705,13.837,19.677588,43.963039,9,2,732,463
KOI,,163.01,6851425,11.119888,54972.7526,655,13.536,19.204508,42.35537,12,2,991,451
KOI,,164.01,5652237,4.4645483,54965.3151,265,13.51,19.969584,40.86026,4,3,453,217
KOI,,165.01,9527915,13.22178,54972.5696,892,13.938,19.49913,46.196209,14,2,296,437
KOI,,166.01,2441495,12.493311,54971.464,737,13.575,19.401457,37.769791,2,4,1003,592
KOI,,167.01,11666881,4.919576,54967.6019,426,13.273,19.630926,49.765041,20,2,400,863
KOI,,168.01,11512246,10.742447,54966.2871,411,13.438,19.614595,49.479221,20,2,145,1013
KOI,,168.02,11512246,15.27448,54980.5788,236,13.438,19.614595,49.479221,20,2,145,1013
KOI,,168.03,11512246,7.1069,54971.3254,118,13.438,19.614595,49.479221,20,2,145,1013
KOI,,169.01,6185711,11.702194,54984.1334,577,13.579,18.963795,41.56131,11,1,794,924
KOI,,170.01,11044770,15.608584,54977.3011,293,13.376,19.865282,48.553871,15,3,475,253
KOI,,171.01,7831264,5.968741,54970.1574,504,13.717,19.649471,43.536831,9,2,300,659
KOI,,171.02,7831264,13.07162,54977.4347,256,13.717,19.649471,43.536831,9,2,300,659
KOI,,172.01,8692861,13.722364,54970.8395,589,13.749,19.55073,44.868889,14,1,89,505
KOI,,172.02,8692861,242.4677,54983.86,336,13.749,19.55073,44.868889,14,1,89,505
KOI,,173.01,11402995,10.060791,54971.9677,453,13.844,19.46047,49.262051,19,4,451,730
KOI,,174.01,10810838,56.35387,54977.8368,1046,13.779,19.788193,48.107552,15,2,884,281
KOI,,175.01,8323753,6.714263,54967.3146,417,13.488,19.938541,44.293789,10,1,527,806
KOI,,176.01,6442377,30.22935,54967.5177,431,13.432,19.443117,41.884659,8,1,837,382
KOI,,177.01,6803202,21.06046,54976.6041,306,13.182,19.878483,42.237041,4,2,178,464
KOI,,178.01,11455491,6.142826,54968.1622,137,13.45,19.468767,49.388618,19,4,393,607
KOI,,179.01,9663113,20.740555,54975.7915,1102,13.955,19.803028,46.328701,15,1,236,462
KOI,,179.02,9663113,572.3979,55139.4998,1694,13.955,19.803028,46.328701,15,1,236,462
KOI,,180.01,9573539,10.045607,54962.09124,671,13.024,18.95962,46.249081,17,1,839,109
KOI,,181.01,12504988,5.0939389,54972.71708,26598,14.575,19.216856,51.417332,24,3,244,810
KOI,,182.01,5376836,3.47942537,54969.79644,20537,14.041,19.71142,40.59906,3,2,656,91
KOI,,183.01,9651668,2.68432897,54966.35398,18148,14.29,19.523716,46.391178,14,2,585,407
KOI,,184.01,7972785,7.30073465,54966.56578,13880,14.933,19.736509,43.762138,9,3,1018,905
KOI,,185.01,4178389,23.210484,54967.38604,26809,14.228,19.745682,39.26268,3,3,277,378
KOI,,186.01,12019440,3.2432603,54966.66824,16552,14.952,19.66642,50.470058,20,2,987,465
KOI,,187.01,7023960,30.882549,54984.52858,24282,14.857,19.248632,42.55088,12,2,527,346
KOI,,188.01,5357901,3.79701711,54966.50811,14553,14.741,19.357201,40.567741,7,3,795,641
KOI,,189.01,11391018,30.360447,54981.09095,21338,14.388,18.991999,49.266991,23,3,675,664
