,tic_id,RA,Dec,Tmag,Period,Epoc,Transit_Depth,Duration,Sectors,Camera,CCD,star_rad,star_mass,teff,logg,SN,Qingress
53411,268833537,293.596143439,48.7246739924,12.8549,0.193072,1683.556821,0.03308,0.02849163504,15,2,3,1.34901,1.09,5946.41,4.21547,21.10324,0.17424
53431,268833943,299.280540795,44.364707752,13.4163,0.1646,1683.577651,0.00537,0.065326448,15,2,3,2.57048,1.09,5940.03,3.65547,21.72179,-0.59179
53435,268834012,299.34915209,44.318820506,13.3579,0.1646,1683.580115,0.00242,0.06839953,15,2,3,13.3014,,4585.0,,32.00056,-0.98082
53436,268834062,299.353616149,44.3187398403,11.661,0.337517,1683.726902,0.054,0.13489204422,15,2,3,99.4531,,3795.87,,98.18842,-0.99538
53475,268834917,299.40703534,44.0350526469,12.7655,0.386128,1683.570631,0.00429,0.04869460208,15,2,3,1.78185,1.23,6295.0,4.02623,13.04408,0.13236
53502,268835588,299.269634585,43.8555908935,11.8411,0.906267,1684.311685,0.00662,0.09064482534,15,2,3,11.0987,,4602.0,,14.34944,0.17982
53507,268835662,299.350590553,43.8191044156,13.2748,0.3771,1683.774978,0.01473,0.08050707900000001,15,2,3,12.3574,,4540.0,,31.36498,-0.23997
53509,268835673,299.379716146,43.8042231501,12.9668,0.753489,1684.180365,0.00278,0.07880741450999999,15,2,3,0.740521,0.883,5196.75,4.64495,13.02169,0.29881
53522,268836030,299.327001123,43.6895147882,12.2456,3.571812,1684.653859,0.01621,0.143765433,15,2,3,2.32146,1.73,7513.63,3.94459,12.95086,0.18795
53536,268836205,299.332343198,43.6228920605,13.4029,14.00411,1694.188392,0.0048,0.3302169138,15,2,3,1.07092,0.88,5190.65,4.32303,13.12902,0.20981
53553,268836626,299.334612119,43.4433896196,12.6221,0.288211,1683.560842,0.00855,0.04586301643,15,2,3,19.1943,,4138.6,,12.09287,0.12323
53560,268836807,299.283039083,43.4044076065,10.7563,1.181267,1712.50629,0.00796,0.21468346458000004,15,2,3,12.3809,,4800.25,,48.33186,0.55288
53561,268836809,299.334651957,43.3876547414,12.6816,1.181267,1712.506299,0.18566,0.22383828383,15,2,3,3.2464,1.2,6213.0,3.49445,56.63005,0.48921
53575,268837064,299.274012581,43.3139100006,11.4766,0.2521,1711.549503,0.00983,0.128044111,15,2,3,0.714663,0.669,4279.0,4.55529,57.98349,-1.46136
53576,26883710,299.336134721,43.3107551966,13.3555,1.434044,1684.080963,0.00029,0.16263493004000001,15,2,3,1.85026,1.19,6203.0,3.97915,9.17054,0.20205
53584,268837290,299.36825928,43.2796542924,8.5907,0.369461,1711.504709,0.00516,0.059952436469999995,15,2,3,,,,,13.16587,0.02652
53585,268837292,299.265567446,43.2784209296,12.9235,0.598628,1711.971794,0.00899,0.11195540856000001,15,2,3,1.24077,1.28,6387.34,4.3579,27.55436,0.434
53592,268837456,299.383388929,43.2510190421,12.8614,0.936128,1711.586188,0.04484,0.25653651712,15,2,3,1.67748,0.98,5574.0,3.97998,22.22889,0.33756
53593,268837479,299.364099924,43.2380482712,13.187,0.936128,1711.59159,0.01704,0.16188461503999999,15,2,3,10.6231,,4657.61,,12.42342,-0.17323
53659,268838953,299.267124857,42.8764851086,13.2524,3.813857,1686.48438,0.02598,0.26548258577,15,2,3,1.36769,1.19,6191.0,4.24164,62.51197,0.42614
53660,268838973,299.254002424,42.8745473849,12.9662,0.896544,1683.481705,0.00287,0.89110197792,15,2,3,11.2967,,5022.0,,9.20157,0.41445
53667,268839081,299.267120162,42.8284957077,11.8217,3.815651,1686.468173,2.52206,0.26995730824999997,15,2,3,2.45523,1.1,5983.0,3.69927,84.57861,0.20879
53668,268839084,299.329907667,42.8151583171,13.1494,3.816548,1686.467156,0.04467,0.28173757336,15,2,3,1.65617,1.05,5843.0,4.02105,154.77942,0.45414
53669,268839103,299.376918996,42.7994610644,12.6066,3.814754,1686.474497,2.51176,0.27595930436000005,15,2,3,,,3065.0,,116.84863,0.18813
53670,268839104,299.338735559,42.7815025101,13.2902,3.814754,1686.477108,0.10728,0.27538709126000005,15,2,3,1.86928,1.43,6725.93,4.05005,116.00292,0.44664
53673,268839152,299.370511515,42.7656173048,13.35,3.813858,1686.484706,0.03897,0.24580314809999998,15,2,3,2.93116,1.2,6227.21,3.58317,34.72177,0.37847
53674,268839160,299.403174746,42.7654536737,12.8573,3.813858,1686.482304,0.00558,0.19218030462,15,2,3,2.58681,1.23,6284.25,3.70244,13.09656,0.20339
53675,268839168,299.409394741,42.7627768885,10.1344,3.814754,1686.477121,0.33529,0.2725641733,15,2,3,25.3076,,4980.0,,116.36189,0.44694
53676,268839182,299.261213089,42.7603198781,12.9605,3.814754,1686.47797,3.55361,0.25070563288000003,15,2,3,10.0569,,4614.0,,165.97131,0.41702
53677,268839192,299.360145875,42.7461951306,10.6759,3.813857,1686.483934,0.05372,0.25358335193,15,2,3,3.62161,1.54,6998.0,3.50778,51.48739,0.45843
53679,268839224,299.398290319,42.7285765424,12.713,7.628002,1686.487055,0.04364,0.23631550196,15,2,3,1.93115,1.53,6983.36,4.05113,28.69016,0.36796
53680,268839227,299.330440477,42.723468815,13.4296,3.814754,1686.479225,0.06471,0.27584486174,15,2,3,30.0382,,4252.0,,86.1029,0.42726
53681,268839236,299.298772977,42.7059004583,12.9006,3.814754,1686.477609,0.04521,0.27691299286000004,15,2,3,1.26564,1.06,5878.0,4.25875,87.57648,0.43231
53684,268839249,299.355430475,42.6890629557,12.6694,7.628003,1686.492336,0.01115,0.26331866356,15,2,3,1.6345,1.02,5700.0,4.0199,29.65668,0.49742
53706,268839888,299.326253422,42.576337172,13.0244,5.120865,1687.75193,0.00057,0.14594465250000002,15,2,3,9.01146,,4658.38,,9.25886,0.06952
53707,268839905,299.278276771,42.5699579534,12.8755,0.33335,1683.664316,0.00376,0.0291114555,15,2,3,8.57786,,4638.0,,10.75821,0.16988
53709,268839968,299.388217138,42.5519772567,11.8201,0.166683,1683.486508,0.00269,0.0013001274,15,2,3,71.0817,,3698.0,,9.77596,0.25047
53710,268840004,299.398836958,42.5513864634,12.9779,0.409044,1683.735044,0.00464,0.04315005156,15,2,3,1.1401,0.92,5338.0,4.28797,13.41514,0.17987
53711,268840006,299.268372552,42.5482926535,11.9834,0.33335,1683.497748,0.00067,0.0296248145,15,2,3,1.42601,1.078,5919.0,4.16244,12.27922,0.18566
53720,268840191,299.267138064,42.5006496605,11.4872,0.33335,1683.497824,0.00566,0.031191559499999997,15,2,3,94.5395,,3514.0,,9.91176,0.18817
53725,268840284,299.377399111,42.4721098367,9.7742,0.765294,1683.609551,0.08871,0.15077057094,15,2,3,10.4913,,5037.0,,281.54323,0.41067
53727,268840298,299.348132808,42.4601710052,12.8573,0.765294,1683.609734,0.20311,0.15020425338,15,2,3,13.7162,,4251.77,,328.96308,0.41507
53728,268840319,299.372477515,42.4499030062,12.7256,0.765294,1683.609708,0.20778,0.15013537692,15,2,3,37.4498,,4490.0,,338.08317,0.41506
53730,268840336,299.339970187,42.4436516356,13.3797,4.120722,1685.481845,3.45992,0.030081270599999998,15,2,3,3.79079,1.2,6230.88,3.35979,20.21655,0.16817
53732,268840346,299.312670661,42.4394187348,13.0759,0.765294,1683.609788,0.1807,0.15540825258000002,15,2,3,4.43421,,4746.48,,226.6257,0.42974
53733,268840384,299.371696533,42.4363575761,12.9063,0.765294,1683.61052,0.03025,0.14780123022,15,2,3,1.36804,1.28,6402.0,4.27308,73.01923,0.41851
53734,268840398,299.341705681,42.4350411026,12.7943,0.765989,1683.58263,0.00484,0.06783598584,15,2,3,26.7303,,4108.0,,9.99781,0.17817
53756,268840911,299.291773922,42.317186797,12.0074,2.673628,1685.900897,0.00172,0.11731879664,15,2,3,30.506,,4217.0,,9.37013,0.06108
53830,26884615,299.315382906,41.9396819059,12.0535,0.479878,1683.639856,0.01239,0.0792518517,15,2,3,10.0143,,4685.9,,29.24611,0.42524
53883,26885569,299.527111156,42.1878661092,12.9228,3.326245,1688.215723,0.15866,0.025944711,15,2,3,8.84774,,4609.0,,11.54711,0.24984
53888,26885600,299.436489288,42.2100823379,12.0728,1.023628,1684.004079,0.00982,0.20826735288,15,2,3,11.6071,,4680.66,,18.56064,-0.16054
53889,26885617,299.419018596,42.2125572415,13.2002,1.024322,1683.989644,0.02622,0.20595018131999998,15,2,3,7.02149,,9423.0,,21.35344,-0.1467
53890,26885639,299.559422598,42.218294542,12.044,1.024322,1683.982555,0.00976,0.19427291051999998,15,2,3,5.12459,,4791.73,,18.92991,-0.13777
53907,26885854,299.424607016,42.2781968563,12.5262,3.98085,1686.499624,0.00385,0.24589710450000002,15,2,3,9.32793,,4596.0,,13.46128,0.27744
53941,26886791,299.535263472,42.4677642344,10.6388,0.265294,1683.465519,0.00275,0.041385863999999994,15,2,3,11.8954,,4809.0,,10.82156,0.11481
53943,26886801,299.418637518,42.4853819971,13.1443,0.132655,1683.465115,0.00137,0.0651442174,15,2,3,0.740373,0.645,4124.0,4.50873,39.31738,-1.2833
53945,26886810,299.422669644,42.4921276584,11.9445,0.444461,1683.490949,0.01835,0.05485093201,15,2,3,27.3945,,4199.0,,18.25473,0.08661
53972,26887295,299.500924922,42.6007767126,13.0488,0.104183,1683.503596,0.48221,0.00020107319,15,2,3,12.6186,,4832.0,,10.5892,0.28432
53989,26887599,299.550622238,42.6736071081,13.3228,5.648462,1684.078975,0.00059,0.16894549842,15,2,3,1.19889,1.15,6119.0,4.34121,9.40683,0.20717
54005,26887798,299.425440226,42.7612421557,12.6107,0.394461,1683.620658,0.0123,0.06702286851,15,2,3,9.75978,,4486.0,,41.74988,-0.04576
54060,268922256,299.500108572,43.0815776526,10.549,13.993967,1693.476869,0.00383,0.21354793641999997,15,2,3,65.3673,,4005.0,,15.86134,0.2178
54061,268922289,299.575897375,43.0898446206,11.5246,1.193767,1683.72883,0.00335,0.06927429901,15,2,3,15.6714,,4370.06,,15.44793,0.21105
54119,268923794,299.443428731,43.4498789122,9.41556,0.342378,1683.759427,0.00265,0.04814861814,15,2,3,2.60667,1.535,6989.0,3.792,15.94414,0.12073
54122,268923865,299.443576314,43.4647037072,13.3426,0.342378,1683.530469,0.03767,0.04775145966000001,15,2,3,11.5037,,4620.0,,15.29856,0.08891
54123,268923872,299.420932724,43.4662557194,13.1704,0.342378,1683.535464,0.00578,0.045796481279999995,15,2,3,1.59912,1.5,6909.03,4.2064,11.2909,0.12544
54130,268924131,299.536675758,43.5273502259,13.057,0.404878,1683.469416,0.00739,0.11116735246,15,2,3,2.16479,1.33,6491.08,3.89109,36.30206,0.41743
54131,268924165,299.507694563,43.5337482597,13.1852,0.404878,1683.675988,0.00711,0.06312857776,15,2,3,78.8071,,3974.0,,18.36122,0.05972
54144,268924594,299.41943695,43.6310411066,12.9574,0.325017,1683.670579,0.00367,0.0289915164,15,2,3,10.5213,,4741.34,,9.87449,0.21319
54145,268924604,299.434595082,43.6326329485,12.8057,0.325017,1683.540857,0.0039,0.02136986775,15,2,3,2.1555,1.65,7287.54,3.98845,9.71421,0.17201
54179,268925650,299.426870818,43.8931519747,12.8754,0.463211,1683.822289,0.00445,0.0438197606,15,2,3,39.1879,,4008.0,,10.83515,0.24838
54180,268925654,299.43859865,43.8940778115,12.5284,0.309044,1683.652397,0.00477,0.05111896804,15,2,3,1.51894,1.52,6949.0,4.25683,17.95647,0.00769
54181,268925680,299.427585225,43.8996762477,10.8316,0.309044,1683.650521,0.00236,0.0468047138,15,2,3,8.659,,5068.83,,23.98988,-0.08229
54182,268925727,299.435900939,43.9131875261,12.9245,0.309044,1683.650873,0.018,0.050918089439999994,15,2,3,62.8224,,4272.0,,28.25285,0.00641
54200,268926107,299.476091797,44.009094797,13.1011,0.286822,1683.631813,0.00569,0.059598743380000006,15,2,3,3.6172,1.5,6900.26,3.49742,12.54112,-0.09514
54201,268926126,299.488814941,44.0137157305,10.3281,0.286822,1683.636851,0.00046,0.0526031548,15,2,3,25.4207,,4176.4,,10.44194,0.15059
54229,268926915,299.540680457,44.2290030275,10.7809,8.177082,1684.830128,0.003,0.15135778782,15,2,3,53.1116,,3938.0,,22.78353,0.49659
54231,268926971,299.443110442,44.2462077525,13.4273,0.471544,1683.792086,0.03762,0.12700094552000002,15,2,3,3.43304,,5186.0,,61.02011,0.63661
54233,268927019,299.432922304,44.2612166627,13.2936,0.3146,1683.748119,0.01328,0.062234172,15,2,3,1.45128,1.08,5929.08,4.14799,30.26675,-0.10656
54243,268927432,299.43171524,44.375579669,11.7404,0.526405,1683.920762,0.0022,0.08885189995,15,2,3,1.17431,1.193,6206.99,4.37514,13.91606,-0.05388
54245,268927438,299.421410622,44.3766100628,11.5182,0.526405,1683.918019,0.00212,0.0806241898,15,2,3,2.12052,2.52,9868.0,4.18658,18.53911,0.04427
54246,268927454,299.523335306,44.3808233594,9.88253,0.34585,1683.731491,0.00052,0.15462953499999998,15,2,3,1.43206,1.218,6261.5,4.21179,34.10184,-0.58662
54247,268927455,299.463824932,44.381235436,9.17354,11.00877,1692.881933,0.00449,0.1303438368,15,2,3,2.30942,2.363,9311.0,4.08453,10.50987,0.20113
54248,268927467,299.468931454,44.3841984718,7.22821,11.00877,1692.88446,0.00065,0.1345271694,15,2,3,10.7929,,4887.0,,9.72102,0.1969
54254,268927643,299.572848065,44.4364336641,11.1797,0.298628,1683.577149,0.00186,0.03412422156,15,2,3,1.94322,1.6,7165.74,4.06514,9.49733,0.12033
54318,268929686,299.552341141,45.0063177913,13.0431,1.748628,1684.02632,0.00499,0.1172455074,15,2,3,9.17809,,4546.0,,14.79742,0.14677
54329,268929999,299.463184228,45.1055744037,11.6976,0.099322,1683.453866,0.00248,0.01601368606,15,2,3,2.54811,1.67,7346.0,3.84835,11.05139,-0.03559
54336,268930235,299.434079216,45.1772646171,12.6361,0.090294,1683.505432,0.00744,0.0023882763,15,2,3,,,,,9.15252,0.22266
54337,268930290,299.460869486,45.1929933246,10.8373,0.5396,1683.765689,0.09062,0.137722108,15,2,3,51.5335,,4019.0,,97.03682,0.44231
54338,268930353,299.468518291,45.2124808981,12.9041,0.5396,1683.497327,3.767,0.096798844,15,2,3,1.34633,1.24,6313.03,4.27319,110.55483,0.499
54339,268930356,299.454582389,45.213228643,9.7154,0.5396,1683.765722,0.20119,0.140058576,15,2,3,2.10693,,8204.0,,113.85536,0.65377
54341,268930490,299.455299064,45.2571071582,9.9733,0.090294,1683.4569,0.00109,0.0020352267600000002,15,2,3,2.80907,1.43,6714.78,3.69628,11.67981,0.18131
54342,268930501,299.483145809,45.2607089754,12.9268,0.538905,1683.910446,0.00401,0.07184681459999999,15,2,3,1.28232,1.08,5938.54,4.2555,10.83578,0.20743
54344,268930511,299.46903034,45.2640988464,12.7598,0.5396,1683.90897,0.00342,0.114513912,15,2,3,11.0407,,4527.0,,10.75187,0.02699
54345,268930539,299.483903491,45.2712710233,13.1409,0.5396,1683.904957,0.00329,0.064363488,15,2,3,7.50951,,4837.0,,9.04396,0.11878
54346,268930542,299.458415049,45.2736678362,12.8677,0.5396,1683.900826,0.0043,0.05650691199999999,15,2,3,2.01568,1.49,6866.61,4.00241,10.03734,0.1296
54364,268930917,299.46839,45.385746,12.627,6.172016,1685.761388,0.72531,0.033760927520000004,15,2,3,,,,,19.84545,0.10517
54367,268931043,299.44016707,45.4310244491,12.8438,0.406267,1683.768312,0.00582,0.0313231857,15,2,3,2.47491,1.59,7146.42,3.85235,12.91085,0.36457
54379,268931363,299.482230021,45.5330592635,11.9108,0.57085,1683.641041,0.01224,0.1431520545,15,2,3,27.941,,3937.36,,67.01769,0.41769
54380,268931377,299.517960878,45.5385052084,13.2837,0.57085,1683.639852,0.00774,0.09947632099999999,15,2,3,40.4527,,4107.85,,24.30401,-0.08972
54382,268931446,299.439191629,45.5597679347,13.0908,0.100017,1683.463892,0.01528,0.00106418088,15,2,3,1.83515,1.1,5977.33,3.95212,11.62593,0.18555
54394,268931833,299.480853029,45.6784885707,9.6643,0.115294,1683.520743,0.00028,0.011248082639999999,15,2,3,60.2322,,3975.0,,9.75551,0.16072
54395,268931843,299.461889788,45.6814659665,12.0185,0.172933,1683.576989,0.00258,0.02353099331,15,2,3,3.37035,1.77,7610.47,3.63069,11.10676,0.00168
54408,268932168,299.500800441,45.7746345618,13.2732,0.3146,1683.53171,0.0082,0.118972282,15,2,3,0.839167,0.855,5097.2,4.52234,26.57873,-0.54808
54409,268932196,299.514719428,45.7857604357,11.9007,0.628489,1683.881493,0.00225,0.08335021118,15,2,3,35.465,,3997.41,,14.28487,0.01596
54410,268932200,299.471352831,45.7882973508,13.1026,0.628489,1683.868269,0.0216,0.10331102181999999,15,2,3,11.7146,,4586.91,,27.39242,0.02462
54411,268932240,299.494979658,45.8018499793,11.7751,0.628489,1683.870147,0.00639,0.09082923028,15,2,3,41.2443,,4097.0,,28.47122,0.00486
54412,268932278,299.557993597,45.8136413411,13.271,0.451405,1683.54139,0.02892,0.18455242019999998,15,2,3,15.5208,,4322.0,,85.74896,-0.97235
54463,268933634,299.55140837,46.2493525207,13.0826,0.197933,1683.555303,0.00447,0.01911241048,15,2,3,1.29886,1.17,6160.0,4.27913,10.80483,0.22885
54471,268933844,299.497445647,46.3215660824,13.3027,5.689502,1684.222586,0.0169,0.22621459951999998,15,2,3,1.89976,0.97,5527.0,3.86744,21.2735,0.33388
54479,268934089,299.482324444,46.4070328503,12.5606,0.841683,1683.49998,0.00383,0.10212981522,15,2,3,1.91929,1.09,5950.0,3.90921,11.69605,0.20452
54483,268934156,299.455069311,46.4306016929,12.842,0.210433,1683.500926,0.03429,0.10403386654,15,2,3,3.48964,1.55,7022.0,3.54284,80.98458,-1.21782
54493,268934527,299.417598024,46.5698491765,13.0823,1.738211,1684.830916,0.01249,0.12894049198,15,2,3,1.37989,1.1,5990.0,4.19977,11.31978,0.21293
54495,268934565,299.508708013,46.5811803329,11.5163,2.1396,1685.325917,0.00417,0.15809504400000002,15,2,3,1.92338,1.29,6423.0,3.98053,29.58422,0.31747
54496,268934570,299.526561627,46.5825790148,12.7398,2.140989,1685.307213,0.06268,0.1995401748,15,2,3,19.7595,,4399.0,,157.13116,0.41222
54498,268934700,299.479274357,46.6328850803,11.0989,0.135433,1683.521011,0.00134,0.01819813221,15,2,3,2.1029,,8190.0,,16.24461,0.28463
54504,268934915,299.426873368,46.7001556925,12.8903,0.943767,1683.932778,0.33101,0.24973018587,15,2,3,1.71782,,6204.57,,267.95324,0.45628
54506,268934992,299.479482,46.72769,11.497,0.321544,1683.528222,0.00158,0.05537309224,15,2,3,0.551138,,4301.14,,16.01641,-0.04024
54512,268935222,299.496155335,46.8024820254,9.0582,0.122933,1683.473289,0.00021,0.01368490156,15,2,3,1.73523,1.776,7619.0,4.2088,9.58701,0.16048
54541,269023112,299.451647409,47.0613068024,13.2392,0.486128,1683.470336,0.02857,0.09215528496,15,2,3,9.72336,,4835.0,,39.30983,0.02095
54542,269023148,299.473545032,47.067494548,12.8285,0.486128,1683.470503,0.02784,0.0913677576,15,2,3,0.784134,0.979,5557.67,4.64007,40.84229,0.01214
54549,269023544,299.420117053,47.143508529,12.2271,0.309044,1683.463553,0.00159,0.049057644559999995,15,2,3,1.69134,1.28,6387.0,4.08881,12.09088,-0.00039
54559,269024616,299.46956168,47.3172621992,11.2899,0.488905,1683.508782,0.00061,0.11482911735,15,2,3,1.78272,1.91,7939.0,4.21693,11.21711,0.46567
54564,269024904,299.445833551,47.3641403396,11.6334,0.4896,1683.62358,0.00445,0.05636764799999999,15,2,3,1.46238,1.09,5954.91,4.14538,28.26426,0.15213
54591,269026204,299.50109908,47.5801646003,10.0769,0.234739,1683.502794,0.00643,0.040830501660000004,15,2,3,2.80109,1.4,6655.4,3.68954,31.94458,0.37815
54592,269026310,299.509308039,47.5952384679,13.3741,0.234739,1683.502584,0.0387,0.041865700650000004,15,2,3,1.11194,1.28,6390.0,4.45312,29.18504,0.36809
54597,269026504,299.495034986,47.625381452,12.53,11.517642,1692.920295,0.0189,0.16666027974,15,2,3,1.28142,1.32,6472.19,4.34326,34.34413,0.26689
54598,269026525,299.463920758,47.6294147077,10.4543,11.505911,1692.931821,0.00276,0.12725537566,15,2,3,72.6498,,3662.7,,19.05687,0.2204
54615,269027111,299.572785899,47.7278915979,12.8253,0.551405,1683.458613,0.00197,0.06679168765,15,2,3,3.31711,1.41,6677.21,3.54577,9.23201,0.18559
54616,269027184,299.50770482,47.7411259439,12.9568,1.640294,1683.804766,0.00344,0.12074204133999998,15,2,3,5.14095,,4871.0,,9.78519,0.22433
54619,269027311,299.433187298,47.7702117781,13.0543,0.817378,1683.858374,0.00492,0.046328985040000006,15,2,3,7.77909,,4577.0,,11.06799,0.23547
54627,269027493,299.440602148,47.8427354569,11.0538,0.565989,1683.47119,0.00617,0.04701670623,15,2,3,2.88944,1.79,7644.0,3.76929,17.43256,0.33759
54628,269027503,299.441970474,47.8466799195,11.6127,0.565989,1683.471615,0.01032,0.046111123829999996,15,2,3,0.941227,1.012,5686.0,4.49586,18.71863,0.35208
54629,269027516,299.435650897,47.8513555066,11.5553,0.565989,1683.471221,0.00726,0.04538099802,15,2,3,13.3572,,4567.0,,15.97336,0.24285
54631,269027632,299.497698731,47.9003281794,11.833,7.45668,1683.696281,0.00949,0.18045165600000002,15,2,3,15.2634,,4535.0,,23.86692,0.32739
54632,269027644,299.4881769,47.9051927728,11.1823,7.45668,1683.694819,0.00644,0.2103529428,15,2,3,46.1612,,3933.0,,23.2792,0.36575
54644,269027977,299.596947605,47.878153876,12.783,0.302794,1683.470959,0.00207,0.0388636099,15,2,3,2.39072,1.72,7469.1,3.91654,9.62337,0.16362
54645,269028024,299.703411976,47.8552789698,12.0323,0.382655,1683.701724,0.00993,0.06877840970000001,15,2,3,10.992,,4558.89,,25.99669,-0.05748
54665,269028637,299.74170856,47.6386865054,12.168,2.461822,1685.823916,0.30994,0.18121471742,15,2,3,1.54767,1.02,5728.0,4.06731,312.65552,0.43158
54666,269028653,299.648856478,47.6332469995,11.636,0.403489,1683.662248,0.0045,0.055314307009999994,15,2,3,67.6231,,3747.0,,15.23382,0.18146
54668,269028675,299.647960909,47.6266597588,11.159,0.403489,1683.662449,0.003,0.05385771171999999,15,2,3,3.50556,1.57,7076.28,3.54445,14.08779,0.1437
54672,269028823,299.600032066,47.5779471403,12.6892,0.68335,1684.140083,0.00256,0.08969652099999999,15,2,3,,,,,12.01704,0.10848
54682,269029092,299.629515,47.47981,12.106,0.934739,1684.31536,0.02092,0.12060937317,15,2,3,,,,,93.61922,0.42258
54684,269029113,299.636403562,47.471282422,13.1375,0.935433,1684.29935,0.04999,0.12303750249,15,2,3,1.36444,1.26,6353.15,4.26853,74.39945,0.42032
54699,269029437,299.716217344,47.3633937786,7.49807,1.619461,1683.908801,0.00035,0.17980875483,15,2,3,12.1743,,5029.0,,9.7906,0.17541
54700,269029443,299.715254937,47.3620782492,7.35686,1.619461,1683.907516,0.00031,0.17663461127,15,2,3,14.023,,4797.0,,9.67753,0.17239
54705,269029531,299.636953375,47.3267047936,9.171,8.5657,1690.718457,0.00049,0.209260051,15,2,3,16.3119,,4588.4,,9.69249,0.21156
54711,269029623,299.700669705,47.2917146829,12.4376,1.343767,1684.473537,0.00536,0.07022526342,15,2,3,1.55468,1.36,6562.47,4.18832,16.5991,0.21154
54713,269029629,299.63069276,47.2892554097,10.9688,1.378489,1683.573525,0.00171,0.17111183957,15,2,3,1.4159,0.716,4543.88,3.99092,12.04382,0.14676
54715,269029644,299.650598679,47.2820100203,12.7597,2.752794,1684.951822,0.00445,0.19800847242,15,2,3,37.1244,,3958.0,,10.87638,0.19342
54729,269030008,299.628597186,47.1443426641,12.7458,0.54585,1683.677794,0.00438,0.32115630599999995,15,2,3,1.65467,1.98,8121.0,4.29731,38.33763,-1.45898
54730,269030011,299.591253327,47.1422621553,11.8567,0.546544,1683.73038,0.00109,0.10112703632,15,2,3,21.5638,,4361.89,,11.52803,0.02795
54743,269030330,299.64786881,47.0325235604,12.3818,0.111128,1683.506072,0.00453,0.0011357281600000001,15,2,3,10.8253,,4567.0,,9.22251,0.14331
54749,269030514,299.639266163,46.9761100351,11.3431,12.884569,1695.86899,0.0026,0.24042605754000002,15,2,3,12.0752,,4789.35,,9.04713,0.24822
54760,269030843,299.683362302,46.8519389294,13.4492,0.511128,1683.573002,0.00529,0.07528404312,15,2,3,13.5262,,4543.04,,10.33606,0.09315
54766,269030930,299.696773443,46.8204995274,12.6789,0.511128,1683.675265,0.00288,0.0653477148,15,2,3,1.37404,1.11,6012.73,4.20739,10.93153,0.15405
54774,269031095,299.586541353,46.7655310608,10.5714,3.505289,1684.844474,0.10224,0.32182058309,15,2,3,3.87822,1.98,8140.0,3.55747,235.03844,0.39975
54796,269031683,299.621603264,46.5598298024,9.7518,0.287517,1683.506354,0.00039,0.04043064054,15,2,3,11.5631,,5284.0,,13.50256,0.1009
54830,269032633,299.582337849,46.2493599139,13.2701,1.979878,1684.085127,0.0528,0.08705523566000001,15,2,3,1.51091,1.32,6467.0,4.20016,39.65797,0.36256
54832,269032678,299.592219571,46.23305066,13.3349,1.980572,1684.07821,0.01118,0.06028861168,15,2,3,7.878,,4806.0,,10.81569,0.19631
54833,269032682,299.58753675,46.2308746331,10.4117,1.979878,1684.082351,0.00111,0.06820679710000001,15,2,3,1.27744,1.021,5722.14,4.23441,14.52167,0.22126
54851,269033060,299.587172182,46.1157201279,11.434,13.994001,1694.489016,0.00678,0.20193343443,15,2,3,2.37837,1.28,6400.32,3.79272,11.75139,0.21312
54856,269033200,299.666339324,46.0721469672,13.2776,0.297933,1683.439292,0.00643,0.0502017105,15,2,3,1.17303,1.03,5747.7,4.31229,19.74859,-0.13058
54859,269033297,299.669560791,46.0432602746,13.0975,0.447239,1683.790029,0.00471,0.059822688639999996,15,2,3,1.02215,1.023,5729.19,4.42891,9.33953,0.1041
54872,269033446,299.742485913,46.0001607608,10.6462,4.22585,1684.293347,0.00198,0.22223745150000002,15,2,3,1.46658,1.37,6582.29,4.24218,24.62203,0.45163
54878,269033669,299.730653881,45.9286787099,13.0883,0.561128,1683.703886,0.00315,0.09672724464,15,2,3,8.8177,,4544.0,,13.54251,0.01861
54881,269033875,299.669436982,45.863435223,11.936,0.281267,1683.601711,0.00344,0.029167387899999998,15,2,3,26.3205,,4287.0,,13.97237,0.16136
54910,269034780,299.638146459,45.5877626969,12.5556,0.078489,1683.502204,0.00273,0.00951914592,15,2,3,2.21924,2.03,8247.67,4.05315,11.83542,0.20268
54912,269034830,299.74148839,45.5675066454,10.798,0.340989,1683.67509,0.00082,0.04786121604,15,2,3,39.7412,,4078.4,,11.0265,0.11022
54919,269035014,299.617794439,45.5143596833,13.3132,0.518767,1683.466187,0.04758,0.12940124047999998,15,2,3,1.63929,1.04,5796.83,4.02579,64.75896,0.01584
54982,269036816,299.66939696,44.9825022788,9.18493,0.184044,1683.569444,0.00153,0.01858108224,15,2,3,1.84912,1.677,7370.72,4.12867,17.06387,0.17903
54985,269036899,299.622607614,44.9622420616,10.1713,0.363211,1683.670216,0.00503,0.02064854535,15,2,3,3.19325,1.75,7552.0,3.67264,10.94428,0.18703
54986,269036902,299.617928521,44.9615725046,13.4746,0.363211,1683.670479,0.09407,0.01980226372,15,2,3,1.76824,1.11,6005.0,3.98831,10.07893,0.17816
54994,269037055,299.607140573,44.9174313241,11.6518,0.668072,1683.952481,0.00189,0.02878054176,15,2,3,3.35113,1.64,7261.0,3.60253,9.33803,0.19311
54995,269037083,299.587018351,44.9099260469,12.8087,0.198628,1683.469465,0.00823,0.09387556536,15,2,3,1.24679,1.01,5689.0,4.2508,53.70673,-0.87953
