,tic_id,RA,Dec,Tmag,Period,Epoc,Transit_Depth,Duration,Sectors,Camera,CCD,star_rad,star_mass,teff,logg,SN,Qingress
74583,295641262,292.117468268,45.0367727404,13.1021,2.545307,1684.212953,0.02988,0.21688560947,14,2,4,1.24791,1.17,6161.47,4.31389,54.83621,0.28723
74613,26658205,292.578980834,46.3034833159,12.6374,9.789752,1685.46617,0.25885,0.19687191272,14,2,4,1.48419,0.95,5431.26,4.07281,27.98778,0.42251
74628,296543338,292.816563043,42.7264598895,12.9836,0.290294,1683.470244,0.00662,0.0443424085,14,2,4,6.22846,,4666.76,,16.53246,-0.04499
74637,240223525,292.793350732,46.7203110735,11.6516,0.309044,1683.707427,0.00414,0.05123640475999999,14,2,4,1.80413,,6161.44,,12.82504,0.00417
74668,193859775,294.885290216,41.0519039008,12.8822,0.463211,1683.585565,0.00971,0.08779701293999999,14,2,4,3.33466,1.46,6801.04,3.55632,22.22915,-0.2101
74686,274022750,291.173876021,46.8934464629,12.3608,3.849907,1687.147661,0.00814,0.1366716985,14,2,4,0.853458,0.76,4737.48,4.45652,9.88175,0.22096
74687,159724798,291.23544895,46.7853494905,12.5139,0.360433,1683.751103,0.00519,0.07890599236,14,2,4,1.57509,1.22,6273.24,4.12982,26.21817,-0.28737
74702,185848479,296.935241297,41.4690481538,13.2345,1.727794,1683.624367,0.00144,0.12161941965999999,14,2,4,9.16715,,4501.0,,10.87327,0.17849
74744,271039429,300.861678355,43.2516823343,13.4029,3.97035,1687.457066,0.01746,0.29142369,14,2,4,,,,,17.22325,0.40232
74750,264399105,300.965201039,42.4601594261,10.0803,0.87085,1683.663008,0.02956,0.162587695,14,2,4,84.9033,,3739.0,,51.387,0.5405
74772,277013381,300.957449319,47.7300402882,10.7522,0.567378,1684.006796,0.02992,0.12208839804000002,14,2,4,17.1226,,4598.0,,23.07447,-0.17021
74820,63293723,301.461399072,44.7495932883,11.0373,0.275711,1683.514732,0.00972,0.04842036582,14,2,4,0.911047,0.989,5594.58,4.51418,22.15972,0.03953
74822,351294656,301.376912711,44.031306317,12.3584,0.263211,1683.702766,0.00747,0.03602568956999999,14,2,4,1.9063,1.51,6919.0,4.05666,12.58278,0.0982
74848,272492098,301.851524272,46.1627286597,13.3388,7.266385,1686.595395,0.00315,0.1633483348,14,2,4,20.4335,,4481.0,,10.25232,0.20564
74850,185837652,301.709228041,44.9222329122,13.023,0.293072,1683.441347,0.0108,0.06131945456,14,2,4,1.03406,0.99,5600.0,4.40461,21.07255,-0.00255
74860,295895135,301.853266257,42.7231141686,12.8705,3.719561,1683.52471,0.02946,0.2261493088,14,2,4,52.7583,,3877.0,,62.67442,1.21303
74863,63209649,301.943077048,42.6192451606,11.7587,2.213932,1683.522358,0.44207,0.20589567599999997,14,2,4,1.65411,1.59,7133.0,4.20233,355.11974,0.45156
74887,169465619,302.091542003,47.0850685206,12.1767,0.176405,1683.528923,0.01565,0.09154184665000001,14,2,4,4.21059,1.2,6230.0,3.26856,49.0798,-1.2097
74896,268160846,302.080430487,45.074986382,10.9497,2.627801,1684.814915,0.0604,0.18300006163999996,14,2,4,41.1793,,4181.0,,100.817,0.30781
74904,271049797,302.121356839,43.299654297,13.1919,0.159044,1683.482452,0.00179,0.018670175159999997,14,2,4,11.8672,,4619.0,,11.00594,0.1231
74909,256193270,302.339862361,44.2496349154,11.897,7.024612,1683.739504,0.01221,0.17821440644,14,2,4,,,,,61.65178,0.29361
74914,424864103,302.221666316,47.5833010169,12.4832,0.586822,1683.649082,0.00365,0.10597418498,14,2,4,1.55842,1.24,6305.0,4.14612,18.57635,-0.02226
74943,311784627,302.627972206,46.1936440406,13.1045,0.380572,1683.623872,0.07394,0.07923889612000001,14,2,4,4.90804,,5058.26,,25.41985,-0.06497
74949,406998284,302.781492489,47.4121833491,9.8987,0.204183,1683.494431,0.00117,0.02477148156,14,2,4,4.61794,1.46,6804.0,3.27352,10.00171,0.14212
74950,272277778,302.775685548,46.9578141173,11.7794,0.444461,1683.557229,0.0338,0.21728364907,14,2,4,1.8814,1.55,7035.12,4.07944,79.18922,-1.0177
74973,185711499,302.935400841,45.0888234178,12.6421,2.880224,1686.13284,0.14543,0.17750820512,14,2,4,2.28025,1.28,6383.0,3.82931,105.11528,0.27895
74981,295017987,302.979084585,47.5693946492,12.4623,0.407655,1683.503818,0.00924,0.1199810196,14,2,4,5.45383,,5156.0,,35.43641,-0.32488
74987,269030930,303.027945691,45.8816731465,9.9621,0.511822,1683.651779,0.00426,0.05268695668,14,2,4,9.56851,,4778.0,,9.63428,0.18801
74995,138966673,303.153102322,44.5455403061,10.1314,1.011128,1683.527246,0.00324,0.20256938352,14,2,4,3.4041,1.55,7026.0,3.56439,14.9659,0.18931
75007,378267278,303.285277933,44.4423310027,13.4052,0.94585,1683.82975,0.01074,0.10417591899999999,14,2,4,19.8333,,4513.0,,12.11098,0.1754
75020,378267956,303.688632832,47.3220371343,13.1271,0.296544,1683.503452,0.01578,0.04488489983999999,14,2,4,3.67061,,4633.0,,11.02257,0.00584
75021,193902607,303.665198998,47.2876646949,10.6183,0.586822,1684.015213,0.00757,0.12422434917999998,14,2,4,14.719,,5080.0,,20.51391,-0.21517
75024,28367254,303.722181,46.148139,11.137,0.179183,1683.491934,0.02107,0.07182729738,14,2,4,,,,,42.31569,-0.0997
75059,233803167,307.353893035,44.6908136522,13.0781,0.363211,1683.444934,0.00122,0.12437071062,14,2,4,11.0093,,4726.0,,19.59086,0.59551
75068,294176967,307.525106356,46.5173884516,12.4002,0.913211,1683.492456,0.00096,0.10010618982,14,2,4,2.35386,2.21,8790.0,4.0389,16.86921,0.21784
75078,271260067,307.596881936,45.3790993034,13.059,0.346544,1683.705436,0.00641,0.03553115632,14,2,4,1.28644,1.14,6078.0,4.2762,9.426,0.18361
75093,193709249,307.770107076,45.5530387184,13.4099,1.938905,1683.847846,0.06246,0.12554409875,14,2,4,3.26472,2.29,9073.0,3.77021,74.2121,0.31728
75097,351195610,307.806027966,46.3301516894,11.3043,4.739015,1685.623573,0.15144,0.27742193810000004,14,2,4,71.5842,,3992.0,,62.96037,0.43804
75098,270516963,307.897190677,46.5660959156,11.7769,0.086822,1683.473902,0.00291,0.03795944662,14,2,4,1.42185,1.062,5869.0,4.15849,25.40397,-0.29143
75107,27694411,307.911024061,45.1423518966,11.056,0.768767,1683.970944,0.00139,0.0423590617,14,2,4,,,,,9.18489,0.18655
75137,256189974,304.889085885,47.1136582839,12.8503,0.1771,1683.440722,0.0078,0.015512189000000001,14,2,4,3.24437,1.27,6372.0,3.51961,12.29936,0.2206
75148,273139173,305.028725678,44.0784059304,12.9066,0.180572,1683.574309,0.00154,0.00576566396,14,2,4,1.16844,1.09,5954.0,4.34028,9.57388,0.05915
75154,406949986,305.444794134,47.491621709,13.0506,0.193767,1683.481421,0.00806,0.029342136810000002,14,2,4,10.4415,,4690.0,,12.12226,0.00046
75164,276921056,305.427394664,43.3570934439,13.4133,0.867378,1683.940826,0.00057,0.13995144029999998,14,2,4,1.21674,1.91,7961.0,4.54871,10.63414,-0.03713
75184,63366947,305.758738019,45.7569665684,12.3501,0.159739,1683.528103,0.00451,0.0013513919400000001,14,2,4,0.88569,0.908,5288.0,4.50159,9.80843,0.25022
75187,352556540,305.784310761,45.3225983476,11.963,0.463211,1683.727685,0.00182,0.21329476916999998,14,2,4,3.75717,1.38,6598.0,3.42822,29.81832,-1.17105
75198,27988964,305.788026442,43.8012927496,13.491,0.0771,1683.489493,0.02918,0.037005687,14,2,4,4.42409,1.1,5988.0,3.18781,34.65937,-0.6731
75199,294475701,305.920290014,44.0463369883,10.2305,0.628489,1684.017748,0.00803,0.13645753168,14,2,4,,,,,22.58055,-0.1627
75235,27310874,306.172986558,44.5833135978,12.1448,0.172239,1683.437876,0.00154,0.01981265217,14,2,4,9.99691,,4648.69,,11.72605,0.06669
75248,352041547,306.428726842,47.1205820889,11.7038,0.531267,1683.654781,0.0113,0.08380205658,14,2,4,10.7442,,4557.0,,16.62897,0.00133
75276,295300544,306.47960842,46.9591786802,11.9619,2.90123,1684.264932,0.01536,0.2001268454,14,2,4,8.05067,,10546.0,,29.7904,0.535
75299,364763692,306.792383452,46.9115079621,12.9844,0.613211,1683.557686,0.01092,0.07391645393999999,14,2,4,1.61777,1.52,6940.0,4.20208,34.21977,0.5259
75303,271762237,306.792488241,47.5228706934,12.9107,0.660433,1683.520033,0.38297,0.17081439112,14,2,4,0.986575,1.37,6592.0,4.58653,96.96778,0.53897
75312,294171659,307.076047457,44.8845066294,10.7769,0.904183,1684.105279,0.0176,0.16191204980999999,14,2,4,,,3218.0,,16.73675,-0.01157
75318,185538176,307.174471436,43.6511405684,13.0724,2.05146,1683.489308,0.00379,0.12739566600000002,14,2,4,,,,,37.3929,0.197
75323,424865156,307.114707567,45.0316134136,12.9289,2.204148,1684.771883,0.00657,0.17207783436,14,2,4,11.7442,,4639.0,,143.77123,0.17103
75331,416968594,307.101678153,47.6517446456,13.2492,0.079878,1683.491152,0.02181,0.007101154200000001,14,2,4,32.1315,,4028.0,,12.16975,0.16769
75346,63450634,303.271008562,54.1375760981,10.7911,0.393767,1683.545254,0.01303,0.07405575968999999,14,2,4,61.6237,,4016.0,,35.41198,-0.11947
75350,188310252,303.584814583,54.0830380389,10.8574,9.783587,1688.27027,0.08735,0.12503424186,14,2,4,1.44881,1.023,5729.0,4.12592,9.18244,0.20501
75353,186139568,303.683297599,54.1523873253,9.8306,0.659044,1683.673834,0.00328,0.06842853852,14,2,4,8.2675,,5232.0,,10.69689,0.27543
75363,352156022,305.319659336,53.9918310692,12.7037,0.193767,1683.606895,0.00154,0.0371451339,14,2,4,9.18495,,4758.0,,13.95985,0.01616
75368,277014109,299.987046543,45.854735001,13.0847,0.896544,1683.512265,0.00282,0.06828079104000001,14,2,4,1.22777,1.08,5926.0,4.29326,9.81594,0.18731
75387,272717834,300.071103356,43.5936263491,11.52,2.585111,1684.165196,0.02183,0.22094943717,14,2,4,10.6494,,5130.0,,30.66807,0.19638
75402,295806538,300.204091745,47.6907260562,12.9377,13.48363,1688.495375,0.11171,0.1974003432,14,2,4,1.53761,1.25,6331.11,4.16128,105.11809,0.37085
75412,184944670,300.308093238,45.1462300797,12.6136,0.417378,1683.549457,0.00337,0.07161789102,14,2,4,86.8422,,3956.22,,15.75515,-0.04229
75431,186141340,300.525624852,43.848655817,12.4892,0.300017,1683.734462,0.00255,0.12129387292999999,14,2,4,1.14946,1.0,5624.77,4.31708,59.36807,-0.90582
75439,296218208,300.541793046,46.0487507952,12.9267,0.836822,1683.533326,0.00792,0.10370735045999999,14,2,4,39.1834,,4577.0,,14.26916,0.1697
75453,270615841,300.566224448,42.4584956385,12.6016,0.432655,1683.800117,0.0051,0.07803798235,14,2,4,12.1795,,4447.0,,11.9737,0.02539
75459,294794427,300.603756759,43.6107647336,12.8052,0.216683,1683.553292,0.00467,0.0013629360699999999,14,2,4,12.1731,,4460.0,,9.04067,0.2778
75472,310828002,300.622271419,46.7977692064,10.5788,0.151405,1683.565619,0.01006,0.0164365268,14,2,4,1.93176,2.003,8188.95,4.16784,9.42014,0.15948
75482,268704138,304.392066108,52.8339608089,10.5068,1.125017,1683.631373,0.01164,0.10661786108999999,14,2,4,3.30593,1.43,6719.0,3.55482,16.78765,0.18304
75500,186038563,304.656439864,50.9458288931,13.275,0.272239,1683.545379,0.02864,0.03973055966,14,2,4,10.9029,,4379.0,,11.84856,0.16218
75508,188109224,304.841472791,53.3596079803,11.721,0.541683,1683.724006,0.00114,0.17480652093000001,14,2,4,1.44814,1.141,6086.0,4.17373,16.81086,0.09547
75526,272083836,306.723154704,45.6819809042,12.8802,0.149322,1683.577793,0.00278,0.029819603400000002,14,2,4,1.46909,1.34,6527.0,4.23107,14.83108,-0.07677
75536,239274685,298.660542137,51.2647812019,12.1456,0.303489,1683.517442,0.00355,0.03650062203,14,2,4,1.66849,1.99,8154.9,4.29227,9.56425,0.14413
75542,271879587,298.593795564,49.953831557,12.3576,0.768072,1684.189899,0.01307,0.16898352072,14,2,4,3.99009,,4979.0,,38.30057,0.42836
75561,294173289,305.991940804,51.2617840313,13.0655,1.994904,1685.445182,0.00087,0.23194748807999999,14,2,4,9.35482,,4637.0,,10.76496,0.21717
75568,405898937,306.101377173,53.1815333201,12.5519,0.3771,1683.548415,0.0176,0.070989075,14,2,4,0.905599,0.973,5531.0,4.51231,21.04324,-0.08472
75576,185773218,290.073315671,50.948552194,13.1767,4.055252,1685.616239,0.18472,0.20673674696,14,2,4,0.741304,0.88,5178.72,4.64256,16.29598,0.37451
75579,27767184,290.184131184,49.0773437715,13.0487,1.756267,1685.225616,0.19698,0.18289764538,14,2,4,0.319631,0.299132,3235.0,4.90463,82.62235,0.40898
75585,272939391,290.056544995,48.0080280051,13.3744,0.247239,1683.504779,0.00494,0.10112816816999999,14,2,4,1.91219,0.99,5597.42,3.87064,54.09278,-0.70896
75594,273241593,298.41942545,51.0558892719,12.3882,0.7021,1684.137096,0.09481,0.124299784,14,2,4,1.2253,0.988,5591.0,4.25634,19.46569,-0.16707
75596,258847836,298.443869203,49.0833798246,12.4027,0.580572,1683.845257,0.02312,0.14185115675999999,14,2,4,21.9978,,4156.0,,39.85005,0.41647
75598,295296500,298.477062804,48.4703989186,13.0988,0.420155,1683.769676,0.00441,0.0889468135,14,2,4,0.798973,0.742,4663.11,4.50341,24.48283,-0.27487
75599,377913741,298.494005373,48.0257287615,12.6519,0.222239,1683.616105,0.00881,0.06361591375,14,2,4,2.12649,1.38,6597.86,3.92262,50.78319,-0.04803
75603,278351850,298.702911699,47.0525360681,11.5836,0.493767,1683.87598,0.00966,0.12722894289,14,2,4,1.18055,0.959,5476.79,4.27571,46.94636,0.43768
75624,26412438,298.784138733,42.9796086447,12.5849,1.036822,1684.455927,0.00253,0.18046923731999998,14,2,4,30.4475,,4100.0,,14.30144,0.04685
75626,274197762,298.874434197,43.0576281952,12.2496,2.064815,1684.114694,0.00071,0.14910029114999998,14,2,4,1.84618,1.33,6501.68,4.02937,9.19555,0.15921
75649,239271926,298.822891,47.691574,13.429,0.494461,1683.780948,0.00084,0.09964378072,14,2,4,,,,,9.59505,0.25278
75660,26813123,299.012666261,44.9506463393,12.4484,0.209739,1683.569943,0.00229,0.02570980662,14,2,4,1.46081,1.04,5806.22,4.12592,11.65309,0.16704
75662,239288771,299.028003386,44.5869900454,13.0053,1.019461,1684.145644,0.18631,0.15267447936,14,2,4,1.32865,1.27,6381.31,4.29505,16.39843,0.03862
75665,294469635,299.023983546,44.4042789946,11.8327,0.490294,1683.604231,0.28918,0.11131144682,14,2,4,0.826694,1.42,6696.0,4.75567,193.01303,0.59383
75666,193256507,298.93260642,43.3018035761,11.9531,1.651405,1683.654089,0.09593,0.16145786685,14,2,4,9.51555,,4971.87,,73.30443,0.42294
75676,295800900,299.185178101,42.9818743826,13.1927,0.191683,1683.515537,0.00968,0.00114434751,14,2,4,0.753523,0.648,4142.88,4.49545,11.25654,0.17444
75694,185610960,299.22722,47.01223,12.387,0.111128,1683.537732,0.00321,0.014224384000000001,14,2,4,2.24263,,5519.11,,13.05221,0.22309
75700,417678082,299.332608423,47.1306777087,9.819,3.75078,1685.029023,0.14458,0.19639084079999997,14,2,4,52.0641,,3856.22,,103.7569,0.36982
75703,267982170,299.363139927,45.3457637322,12.6251,2.060351,1684.419183,0.2705,0.26745416331,14,2,4,1.40692,1.34,6517.29,4.26863,204.8843,0.42947
75740,295801657,299.696773443,46.8204995274,12.6789,0.957655,1684.076392,0.00087,0.11870133725000001,14,2,4,1.37404,1.11,6012.73,4.20739,10.24814,0.23129
75751,295641290,299.622929981,42.5218996551,13.4155,0.718767,1683.621766,0.00261,0.11332799289,14,2,4,0.93736,1.06,5877.0,4.51956,16.99918,0.03888
75762,268058848,299.901895075,44.4466565139,13.0326,0.677794,1683.498021,0.00771,0.11408628608,14,2,4,1.74147,1.24,6304.0,4.04965,48.21114,0.38643
75783,1883355248,293.44012227,44.1824155839,11.3776,1.524322,1684.703468,0.01314,0.22233760691999999,14,2,4,12.2522,,4720.0,,15.73632,0.05386
75797,417678051,293.613915716,43.8850226772,13.4103,3.749129,1685.03393,0.20562,0.19529212960999998,14,2,4,0.775282,0.833,5013.87,4.57979,87.15836,0.35613
75825,194125854,293.851506397,42.1165046516,12.5718,0.945155,1684.291519,0.12775,0.10677416035,14,2,4,1.97921,1.19,6198.0,3.92063,105.59712,0.43745
75831,271967617,293.87093664,46.373402397,13.0588,0.615294,1683.684673,0.00844,0.09649040508,14,2,4,2.18519,1.16,6123.0,3.82355,16.72562,0.04954
75832,295206693,294.011836494,47.3878016652,11.5737,0.530572,1683.506916,0.03975,0.08066286116,14,2,4,3.64402,1.03,5766.0,3.32774,22.3065,0.01815
75834,188107916,294.070828578,45.1002868027,12.9355,0.32085,1683.660531,0.04469,0.038508417,14,2,4,4.19213,,4679.97,,20.73611,0.0148
75835,27777810,294.178999332,44.9765542695,10.5179,0.545155,1683.788219,0.00286,0.09971975259999999,14,2,4,,,3005.0,,13.72947,0.00021
75849,239289191,294.330615262,46.0217806561,10.6395,2.615508,1684.541178,0.01647,0.28341644688,14,2,4,11.9568,,4817.82,,25.93766,0.39615
75855,274020247,294.390259944,47.7437873727,11.709,0.3521,1683.516272,0.00223,0.044596986,14,2,4,0.817816,0.86,5114.81,4.54725,11.44874,0.16614
75879,273684731,294.606118264,43.234642321,12.82,0.381961,1683.595751,0.00498,0.052985629920000006,14,2,4,4.76593,,4747.26,,9.16796,0.0997
75884,27191018,294.714805214,47.9018042518,12.5555,0.352794,1683.514048,0.00371,0.07912463832,14,2,4,11.9621,,4680.0,,31.84057,0.43359
75907,185446639,295.019294506,47.431403104,13.1631,1.344461,1684.200291,0.0138,0.18913877348,14,2,4,2.03086,1.3,6435.0,3.93665,27.60189,0.35527
75933,268491371,295.214403221,43.7157063979,11.7685,1.636822,1683.596557,0.23593,0.14914722064000002,14,2,4,11.0047,,4677.52,,112.64941,0.39876
75941,27190293,295.266221462,45.4379870358,13.152,0.422239,1683.729283,0.0011,0.09314170101,14,2,4,0.877145,1.002,5646.58,4.55279,28.67656,-0.24556
75959,271769191,295.41874474,43.1039697427,13.0441,0.947933,1683.804618,0.00709,0.18904627819,14,2,4,1.82851,1.15,6112.81,3.97457,24.63891,0.38316
75973,193544358,295.523650782,45.2041310614,11.5887,1.516683,1685.016923,0.00989,0.14306870739,14,2,4,1.85698,,6155.11,,9.50548,0.20574
75974,406073803,295.549302999,45.5117502784,10.7267,0.270155,1683.686808,0.01499,0.040328738399999994,14,2,4,67.0748,,3750.98,,14.65015,0.34744
75982,272276295,295.734011412,45.7636624625,12.6759,0.100017,1683.447603,0.00526,0.00109918683,14,2,4,0.766847,0.706,4496.0,4.51745,10.07726,0.24051
75994,138427813,295.767480666,42.8992774476,12.1658,0.163211,1683.508351,0.08976,0.03282826054,14,2,4,47.8729,,3954.0,,21.10934,1.1472
76003,275665051,295.911420343,42.9089002201,13.4504,0.572933,1683.587094,0.07771,0.06345805908,14,2,4,2.69389,1.18,6184.0,3.64919,34.62054,0.12184
76010,274023141,295.93554232,45.5269715207,13.1936,0.224322,1683.615199,0.00122,0.03325797972,14,2,4,2.24271,1.38,6614.0,3.8764,11.97561,0.05816
76018,377914711,296.013236357,47.8079651454,11.8302,1.850711,1684.574482,0.05284,0.07012343979,14,2,4,12.3194,,4707.17,,23.74354,0.32877
76034,310825047,296.020504886,43.5897617417,12.7124,0.321544,1683.702335,0.01105,0.06442777127999999,14,2,4,30.2623,,4038.0,,18.00047,-0.03721
76056,185180700,296.402471533,45.813101147,12.9748,0.100017,1683.46364,0.00551,0.00070612002,14,2,4,1.79858,1.07,5899.34,3.95759,9.8627,0.35518
76059,277111551,296.418822155,44.5924668355,12.0599,0.34585,1683.72282,0.00975,0.0707159495,14,2,4,1.99891,0.95,5438.25,3.81421,19.07745,-0.0523
76061,405841924,296.370014306,43.9798182381,12.9665,1.641683,1684.730331,3.11825,0.09648170991,14,2,4,1.44093,1.25,6337.78,4.21769,209.92646,0.25191
76073,185228515,296.510852609,43.8607543116,12.8841,0.390294,1683.764357,0.00558,0.051007522859999994,14,2,4,11.1016,,4404.57,,25.46359,0.14
76077,63454879,296.528935757,45.1488511021,13.1502,0.277794,1683.623085,0.01612,0.030221209259999996,14,2,4,1.22403,0.96,5473.85,4.24476,23.79688,0.17468
76086,294081021,296.774130288,47.7321824115,11.5082,1.035433,1684.079319,0.02836,0.0976413319,14,2,4,4.98954,,5045.03,,97.0752,0.48619
76139,239236595,297.006891879,42.5972275138,11.9796,0.202794,1683.600488,0.00999,0.0711705543,14,2,4,3.25902,1.71,7453.65,3.64489,24.05405,-0.31761
76141,185487696,296.970521983,42.2545008479,12.9455,3.675806,1683.6323,0.01725,0.12861645194000002,14,2,4,8.77799,,4573.0,,9.00053,0.25547
76146,240222318,297.152985746,42.6606400515,12.2481,1.644461,1684.763258,0.00169,0.11818741207,14,2,4,47.8805,,4224.55,,28.54574,0.39478
76160,28360660,297.295197299,45.4564734122,11.6169,0.290294,1683.693129,0.0043,0.04302737668,14,2,4,11.995,,4705.4,,12.77812,0.05205
76164,193471337,297.304608892,43.5421709603,12.7095,0.625711,1683.778506,0.00722,0.05017576509,14,2,4,0.967586,0.957,5470.12,4.4476,9.33098,0.15105
76218,351939104,297.811381502,46.0157337551,12.4179,0.240989,1683.604492,0.00407,0.01789343325,14,2,4,1.86288,1.39,6631.27,4.04071,12.02068,0.19631
76229,378164320,297.986569368,46.0115861563,11.0015,2.686195,1683.583665,0.03871,0.1374794601,14,2,4,71.2045,,3987.0,,50.45736,0.43403
76247,416704099,298.237119867,42.2081104107,12.2407,0.663905,1683.93891,0.00456,0.0831740184,14,2,4,1.41327,,6103.83,,11.58273,-0.01994
76250,406014154,298.192351541,43.7805876247,12.6871,0.125017,1683.516068,0.00365,0.019380135339999997,14,2,4,1.6559,1.29,6414.78,4.11059,11.3584,-0.1024
76282,294171798,298.282973492,43.9652647274,13.3056,0.174322,1683.476322,0.00558,0.03107812616,14,2,4,,,,,11.22127,-0.11943
76300,193333672,298.551633853,45.0864970003,13.489,2.146639,1684.869634,0.01874,0.12300241469999999,14,2,4,2.59161,1.15,6113.0,3.67162,25.97125,0.24055
76333,188108630,293.258864817,43.112603189,13.4338,3.706512,1684.645834,0.04681,0.24926293200000002,14,2,4,1.49846,1.12,6034.73,4.136,40.39834,0.33618
76358,268831745,305.181247054,46.0945617473,12.3087,0.368072,1683.70529,0.00536,0.054518824640000005,14,2,4,2.10449,1.05,5834.0,3.81296,14.13622,0.05855
76393,267988675,306.172125957,51.0586288977,13.4214,0.48335,1683.767316,0.01472,0.08349871249999999,14,2,4,,,,,22.95569,-0.01213
76417,268831072,306.377148232,52.8031942917,11.0746,2.371472,1684.791571,0.00771,0.11686614015999998,14,2,4,11.1518,,4624.0,,9.63857,0.17247
76426,268162126,306.78780036,52.0610938431,11.1357,0.3521,1683.453483,0.01052,0.07055731900000001,14,2,4,10.4918,,4776.42,,16.88098,0.02484
76428,273503090,306.822540201,50.9250065793,13.4398,0.263905,1683.651038,0.00674,0.00645247725,14,2,4,8.66292,,4943.0,,11.18133,0.06268
76440,27535370,307.475164101,48.5063515399,12.5827,0.379183,1683.696365,0.00379,0.06044935386,14,2,4,2.64593,1.31,6458.0,3.71018,15.13258,0.04127
76469,270707038,307.144023396,52.6336178476,8.6539,10.797189,1693.465702,0.03351,0.18722325726,14,2,4,98.648,,3331.0,,36.87888,0.20167
76475,27988860,307.094115136,51.2186013458,12.9684,1.957655,1683.599851,0.00091,0.1914978121,14,2,4,1.83757,1.71,7443.0,4.14257,9.9942,0.19626
76480,193342007,307.203042392,50.6422711343,11.9083,1.622239,1683.875076,0.00608,0.07629390017,14,2,4,11.3705,,4778.0,,15.35983,0.17601
76482,271041239,307.104420669,50.28947909,10.6289,0.461822,1683.888048,0.00849,0.21634513412,14,2,4,7.9008,,4806.78,,36.07157,-0.86244
76497,188062091,307.342723038,49.6523228478,13.4161,0.14585,1683.485051,0.06683,0.0013009820000000002,14,2,4,0.858286,0.943,5417.0,4.54532,12.3476,0.05156
76499,271763654,307.365733756,50.2051256415,12.3343,0.212517,1683.617728,0.00059,0.021870124470000002,14,2,4,116.822,,3305.0,,9.18027,0.1772
76514,270957714,300.819232698,48.5008265092,12.1722,0.390989,1683.792478,0.00207,0.07187159798,14,2,4,2.30303,1.2,6229.0,3.79265,11.85689,0.08672
76519,271545783,300.803691126,50.3090373224,5.90909,1.363211,1684.045627,0.00036,0.16174498515,14,2,4,30.1709,,4250.0,,11.0716,0.31174
76570,274123827,302.139462312,52.5428802394,11.2315,0.152794,1683.580632,0.00467,0.01413802882,14,2,4,11.4371,,4311.0,,11.81634,0.16978
76631,273576192,302.348864402,48.6781821185,12.3952,0.091683,1683.50944,0.00282,0.00075088377,14,2,4,34.3327,,3927.0,,10.05551,0.23253
76635,185227327,302.605089119,48.3398781101,11.7863,0.813211,1684.075736,0.00326,0.09238890171,14,2,4,2.36922,1.25,6327.0,3.78577,9.62714,0.18972
76637,295804866,302.653081232,48.9005146323,9.7621,1.529183,1684.178241,0.47266,0.19151487892,14,2,4,12.5301,,4761.0,,213.1315,0.4879
76648,268840284,302.550581556,52.2472522493,11.6976,0.765294,1683.607325,0.08996,0.15021955926,14,2,4,11.4389,,4623.0,,229.63669,0.40106
76653,272950104,302.850069709,53.8131203121,11.5556,0.217378,1683.497422,0.00269,0.038688936439999995,14,2,4,10.0647,,4987.0,,17.86073,0.32002
76659,27767306,302.712695788,51.3396690518,10.4372,0.169461,1683.488939,0.01181,0.01773748287,14,2,4,51.3463,,4071.0,,14.81448,0.3054
76668,276704866,303.002554168,48.0416121802,13.3286,3.019245,1684.388965,0.0099,0.07451496660000001,14,2,4,0.979679,1.36,6569.0,4.58944,12.17763,0.13189
76681,264396320,303.076298642,53.2133881315,13.1561,8.016033,1688.971587,0.00135,0.1947896019,14,2,4,2.12007,1.01,5665.0,3.78969,12.5584,0.22103
76706,267030024,303.390070673,48.7706239129,12.9462,0.962517,1683.731868,0.08237,0.17619836202,14,2,4,13.5769,,4601.0,,153.33767,0.43329
76727,294464899,303.74801058,48.5494177626,12.4021,0.1896,1683.585458,0.00562,0.028453272,14,2,4,14.4094,,4418.0,,11.93625,0.04823
76734,138431702,303.725262608,50.5078984887,12.6788,0.838905,1684.22339,0.00238,0.0834710475,14,2,4,2.11747,1.08,5940.0,3.81986,17.66348,0.17643
76736,239294045,303.697060097,51.0416130692,13.4747,8.177197,1684.823037,0.0235,0.20966333108,14,2,4,6.78823,,4597.0,,82.55844,0.37935
76744,294793689,303.662957605,52.996914302,13.2277,1.2021,1684.264092,0.00329,0.130848585,14,2,4,2.87831,1.03,5771.0,3.53263,29.36802,0.30641
76760,273580799,303.892549745,48.76408333,9.9772,0.079878,1683.454585,0.00144,0.0067840385400000005,14,2,4,48.7744,,3759.0,,10.90159,0.23902
76773,294797108,304.10146031,50.6627379085,13.4305,1.730572,1685.058138,0.00132,0.16364288832,14,2,4,0.962123,0.97,5538.0,4.45838,14.9624,0.18096
76806,1969385114,306.573009979,51.9277348315,11.8656,0.372239,1683.760749,0.01048,0.05688928636999999,14,2,4,10.404,,4816.0,,13.84011,0.06373
76817,299159484,306.569806688,48.6426830393,11.0587,0.136822,1683.559439,0.00131,0.02151662772,14,2,4,1.82682,2.09,8441.0,4.23482,11.92935,-0.36401
76845,186253614,306.955998994,53.0287772403,12.6103,0.349322,1683.61451,0.16457,0.08168545648,14,2,4,1.65038,1.33,6506.0,4.12675,40.35066,0.36832
