epicid,ra,dec,kepmag,period,t0,duration,campaign,label
202997793,[[242.47212]],[[-27.61515]],[[9.367]],19.60026543,2070.038308,1.345035076,2, J
202997901,[[248.563072]],[[-27.614757]],[[10.614]],0.11582692,2061.35202,0.25,2, J
202998099,[[246.022623]],[[-27.61415]],[[13.614]],30.89780253,2078.342106,1.454476167,2, J
202999396,[[246.757427]],[[-27.60973]],[[13.242]],32.56541988,2071.316202,0.850016734,2, J
203001928,[[246.313875]],[[-27.600766]],[[13.04]],0.245122758,2061.443019,0.277898205,2, J
203002068,[[246.748464]],[[-27.600239]],[[11.207]],0.112122803,2061.392155,0.25,2, J
203002817,[[245.696598]],[[-27.597578]],[[13.928]],17.53238051,2078.447195,3.559047299,2, J
203003474,[[245.664578]],[[-27.595318]],[[14.254]],37.13794066,2095.917493,0.834406958,2, J
203007276,[[242.198819]],[[-27.582042]],[[13.264]],30.38287879,2078.868586,1.682177281,2, J
203011840,[[242.93981]],[[-27.565871]],[[12.481]],0.102094561,2061.378121,0.058806467,2, J
203014943,[[246.914171]],[[-27.554745]],[[12.275]],0.129458797,2061.384795,0.25,2, J
203019026,[[250.158335]],[[-27.540715]],[[11.303]],37.95221723,2078.895386,2.267168,2, C
203019838,[[250.201312]],[[-27.537872]],[[12.512]],12.61265227,2072.955847,1.541089434,2, J
203023892,[[246.311136]],[[-27.523475]],[[14.417]],38.20513837,2078.646549,2.427696542,2, J
203026255,[[246.554072]],[[-27.515158]],[[12.561]],0.116390529,2061.313501,0.25,2, J
203027459,[[249.730841]],[[-27.51107]],[[14.172]],0.53085199,2061.394717,1.5447954,2, E
203027619,[[248.754206]],[[-27.510549]],[[14.84]],1.943859261,2062.230255,3.134704284,2, J
203027994,[[246.972822]],[[-27.509247]],[[14.518]],17.41358184,2078.363539,1.124373572,2, J
203031529,[[249.40035]],[[-27.496923]],[[12.459]],35.23266351,2093.625095,1.448606839,2, J
203032243,[[247.230204]],[[-27.494353]],[[14.641]],25.18723602,2078.510275,0.942784575,2, J
203032566,[[246.59842]],[[-27.493312]],[[13.083]],12.96495847,2065.480999,1.452879381,2, J
203033115,[[242.898385]],[[-27.491312]],[[12.542]],0.170682969,2061.438468,0.59540858,2, J
203034727,[[250.324684]],[[-27.485661]],[[14.616]],8.524308643,2061.552466,5.174665713,2, J
203036977,[[246.197521]],[[-27.477747]],[[14.877]],25.25889125,2079.799432,2.613428368,2, J
203041562,[[245.872084]],[[-27.461962]],[[14.225]],10.06310952,2063.554313,4.030068833,2, J
203041738,[[246.297864]],[[-27.461296]],[[13.18]],25.97613839,2078.367923,1.665494617,2, J
203042666,[[246.912137]],[[-27.458133]],[[13.336]],32.94950314,2062.957801,1.994023521,2, J
203043970,[[248.452679]],[[-27.453475]],[[12.386]],31.97351238,2081.305899,1.360037364,2, J
203044910,[[247.5115]],[[-27.450147]],[[12.866]],30.20904569,2061.551508,11.38339537,2, J
203045117,[[250.349779]],[[-27.449378]],[[12.366]],0.166490538,2061.367822,0.621543567,2, J
203046225,[[250.255512]],[[-27.445426]],[[9.478]],27.96389268,2082.818796,2.345717667,2, J
203046390,[[249.336247]],[[-27.444826]],[[12.364]],26.42386984,2087.167773,1.616161868,2, J
203046969,[[246.463259]],[[-27.442773]],[[13.519]],30.63976267,2078.612156,2.416121422,2, J
203048721,[[249.430314]],[[-27.436491]],[[12.467]],29.96447204,2083.723209,1.904530239,2, J
203048748,[[246.713884]],[[-27.436397]],[[12.958]],17.34291748,2078.291659,1.170107348,2, J
203052716,[[250.20412]],[[-27.422458]],[[13.829]],30.58145999,2078.659366,1.489907719,2, J
203057003,[[244.601332]],[[-27.407208]],[[13.915]],30.75824693,2078.486369,1.936370015,2, J
203059002,[[246.668363]],[[-27.40025]],[[9.417]],37.99878989,2069.99499,3.213488174,2, J
203060993,[[250.991315]],[[-27.393277]],[[12.554]],2.977193328,2061.961962,6.438615699,2, E
203063348,[[244.446637]],[[-27.385391]],[[15.386]],32.08095504,2078.694503,1.956153428,2, J
203067110,[[246.051441]],[[-27.372306]],[[12.066]],30.60697446,2078.61142,1.668173708,2, J
203069955,[[247.296818]],[[-27.362667]],[[13.04]],24.52719063,2070.012634,1.602101381,2, J
203070421,[[250.453119]],[[-27.361034]],[[12.544]],1.73635016,2062.698387,2.6928949,2, C
203072899,[[245.963768]],[[-27.352097]],[[12.284]],30.65929801,2078.59585,1.761591834,2, J
203074589,[[244.601229]],[[-27.346369]],[[14.839]],14.95688372,2063.572446,4.111709821,2, J
203074764,[[245.781119]],[[-27.345764]],[[14.711]],13.19075972,2070.480975,1.873806289,2, J
203074773,[[246.206417]],[[-27.345743]],[[12.63]],0.123866456,2061.419911,0.333167693,2, J
203075285,[[246.203782]],[[-27.343987]],[[15.034]],0.12388265,2061.35143,0.375439362,2, J
203075534,[[246.242964]],[[-27.343145]],[[14.164]],32.28090551,2078.472303,4.146922487,2, J
203075848,[[249.443464]],[[-27.342092]],[[11.851]],1.336209821,2062.09683,5.903328113,2, J
203078146,[[247.626352]],[[-27.334268]],[[11.859]],25.60503409,2078.422415,1.83304362,2, J
203082085,[[249.539923]],[[-27.320822]],[[12.563]],25.55145819,2083.685741,2.040186057,2, J
203083457,[[246.177641]],[[-27.316001]],[[15.434]],34.08025843,2078.384644,1.362643462,2, J
203083752,[[248.852667]],[[-27.314991]],[[11.763]],0.10211955,2061.319291,0.058820861,2, J
203089639,[[247.196081]],[[-27.294804]],[[12.933]],25.18723398,2078.494262,1.704285732,2, J
203091284,[[244.33428]],[[-27.289225]],[[15.069]],17.72450659,2078.353003,1.523045079,2, J
203091453,[[250.771195]],[[-27.288659]],[[11.625]],22.5810895,2083.67624,3.621101994,2, J
203092367,[[249.881499]],[[-27.285606]],[[8.728]],2.404509504,2062.581287,13.66066438,2, J
203092729,[[246.2634]],[[-27.284385]],[[14.203]],33.42377747,2078.454105,1.864922831,2, J
203092824,[[242.740217]],[[-27.284045]],[[12.801]],27.49351378,2066.118733,3.004860479,2, J
203094696,[[246.944304]],[[-27.277941]],[[12.672]],31.90859268,2078.307105,1.632982114,2, J
203094723,[[251.097164]],[[-27.277825]],[[10.575]],25.75305229,2084.960775,2.256777431,2, J
203097006,[[244.541387]],[[-27.269891]],[[13.939]],37.50349145,2095.172694,29.5424715,2, J
203097707,[[248.455358]],[[-27.26755]],[[15.004]],26.79831133,2086.200104,1.107356439,2, J
203097870,[[248.436037]],[[-27.266966]],[[12.833]],0.698322651,2061.318982,4.310548444,2, J
203099398,[[243.813044]],[[-27.261664]],[[10.634]],1.838615083,2063.023538,1.3894975,2, C
203100715,[[247.021985]],[[-27.257098]],[[11.705]],38.23398144,2098.228492,1.563435669,2, J
203103768,[[246.452098]],[[-27.24648]],[[14.215]],25.05149652,2078.488265,1.563391742,2, J
203104137,[[246.948171]],[[-27.245128]],[[14.753]],0.181502502,2061.379777,0.751065771,2, J
203104360,[[246.119915]],[[-27.244384]],[[15.523]],30.62484975,2078.39335,2.684531379,2, J
203106957,[[246.139012]],[[-27.235443]],[[13.003]],20.83933661,2066.354634,0.762654177,2, J
203107296,[[249.717455]],[[-27.234285]],[[10.976]],0.118666411,2061.367621,0.288955747,2, J
203108505,[[246.967565]],[[-27.230063]],[[8.96]],33.00487823,2093.631828,1.884643715,2, J
203111045,[[249.174112]],[[-27.22124]],[[15.539]],25.50158514,2071.241469,1.270394187,2, J
203111321,[[242.527814]],[[-27.220337]],[[14.768]],30.63216688,2078.624499,1.977116786,2, J
203117371,[[247.191875]],[[-27.199299]],[[13.912]],37.91641053,2095.48693,17.51013331,2, J
203120485,[[246.820916]],[[-27.18893]],[[12.478]],38.26766803,2078.572244,1.328099544,2, J
203122950,[[248.440037]],[[-27.180076]],[[11.482]],26.11760337,2086.716782,0.857982597,2, J
203125148,[[247.691833]],[[-27.172576]],[[15.174]],19.60029859,2077.642681,1.11612247,2, J
203131475,[[246.126758]],[[-27.151144]],[[7.533]],1.956611526,2062.325781,6.19862766,2, J
203134080,[[244.634677]],[[-27.142044]],[[14.991]],34.84394863,2078.356869,2.029433743,2, J
203136059,[[244.575122]],[[-27.135191]],[[14.149]],38.25127732,2078.597036,2.71262741,2, J
203136337,[[250.301585]],[[-27.134248]],[[12.549]],29.43481971,2079.803885,2.437231836,2, J
203143957,[[246.764445]],[[-27.108171]],[[13.245]],0.186515688,2061.410258,0.722184191,2, J
203150134,[[249.437463]],[[-27.087127]],[[10.627]],38.30144402,2095.434832,1.657343754,2, J
203171187,[[249.053802]],[[-27.014599]],[[12.333]],38.45596778,2078.39543,2.334632794,2, J
203174987,[[250.384634]],[[-27.001541]],[[15.264]],25.99606722,2078.318097,2.248367417,2, J
203176920,[[250.854193]],[[-26.994811]],[[15.186]],38.23312174,2098.228829,1.776493435,2, J
203178560,[[249.651208]],[[-26.989347]],[[8.496]],25.26422243,2079.79592,1.911957649,2, J
203183971,[[250.814262]],[[-26.971306]],[[11.121]],3.105620792,2063.838172,13.821335,2, J
203185886,[[251.008964]],[[-26.964819]],[[11.274]],0.237802316,2061.454787,0.678567117,2, J
203195498,[[248.434191]],[[-26.932662]],[[12.547]],33.56513185,2078.89622,2.014905659,2, J
203207028,[[250.121098]],[[-26.894287]],[[11.632]],20.02099831,2063.582109,5.278634519,2, J
203207926,[[249.681406]],[[-26.891131]],[[12.57]],27.89659147,2085.464939,2.618918651,2, J
203210383,[[249.929079]],[[-26.882773]],[[12.465]],19.1645443,2063.542788,5.32815595,2, J
203212462,[[250.039055]],[[-26.876017]],[[12.193]],32.00030578,2078.775155,1.621758528,2, J
203216439,[[250.886864]],[[-26.86329]],[[12.249]],30.4318228,2078.820156,1.75633066,2, J
203217425,[[249.234785]],[[-26.859742]],[[12.209]],27.35249949,2070.000957,0.626774821,2, J
203219109,[[249.352537]],[[-26.854264]],[[12.553]],19.669533,2078.472573,2.739190944,2, J
203223465,[[249.453798]],[[-26.840149]],[[12.142]],28.03041958,2084.968516,0.645812908,2, J
203225547,[[249.151775]],[[-26.833184]],[[12.516]],24.5041896,2084.712128,0.952089639,2, J
203228632,[[249.551271]],[[-26.82292]],[[12.501]],25.78951647,2061.523487,4.047584274,2, J
203235999,[[249.037186]],[[-26.79809]],[[12.112]],13.59838071,2070.010029,4.624686165,2, J
203236133,[[250.016986]],[[-26.797651]],[[11.862]],38.06563355,2064.291056,2.46635546,2, J
203239120,[[249.740274]],[[-26.788143]],[[11.674]],29.65022043,2083.666325,2.188035138,2, J
203241615,[[239.176146]],[[-26.779654]],[[15.448]],0.122557096,2061.409517,0.070592887,2, J
203242807,[[249.807265]],[[-26.775619]],[[10.715]],0.323885661,2061.375021,0.343737288,2, J
203247137,[[240.762948]],[[-26.761185]],[[15.03]],32.04216262,2078.716103,3.786227777,2, J
203250504,[[250.98971]],[[-26.74992]],[[11.811]],19.35307984,2075.924107,1.216624567,2, J
203251447,[[240.348962]],[[-26.746689]],[[12.259]],32.59314658,2078.611509,2.069895837,2, J
203255159,[[250.453792]],[[-26.734434]],[[11.175]],25.12465412,2078.616686,1.612674976,2, J
203257050,[[250.999614]],[[-26.728237]],[[10.961]],0.879982275,2061.838539,5.586256357,2, J
203260397,[[240.817229]],[[-26.717101]],[[6.886]],9.801141853,2062.1879,1.116884781,2, J
203280904,[[240.978765]],[[-26.649578]],[[15.673]],20.99054364,2078.526497,3.790549109,2, J
203294831,[[239.87921]],[[-26.604367]],[[11.571]],1.858945868,2062.526606,3.4751237,2, E
203300063,[[241.057632]],[[-26.588018]],[[12.597]],32.25953385,2077.005777,5.4550816,2, R
203301463,[[239.79954]],[[-26.583574]],[[8.14]],0.183344601,2061.372836,0.767975119,2, J
203303610,[[241.146855]],[[-26.576891]],[[12.417]],38.03312244,2079.062888,1.676865182,2, J
203304201,[[241.145402]],[[-26.575041]],[[12.417]],20.73494065,2079.060752,1.557988279,2, J
203305063,[[239.989071]],[[-26.572485]],[[13.899]],0.245123133,2061.430414,0.141190925,2, J
203312618,[[242.341171]],[[-26.549458]],[[11.99]],2.760170257,2061.561819,9.911114304,2, J
203314302,[[239.60159]],[[-26.544375]],[[12.605]],36.24197261,2069.632097,11.85498378,2, J
203324567,[[239.617512]],[[-26.512881]],[[12.061]],30.96078726,2079.793194,2.369246379,2, J
203330380,[[244.281707]],[[-26.494901]],[[11.265]],1.952144179,2062.413814,6.543954553,2, J
203333411,[[241.16759]],[[-26.485487]],[[9.285]],0.121303134,2061.349385,0.250339678,2, J
203334789,[[244.127385]],[[-26.481252]],[[15.724]],25.01490726,2078.838156,1.920693723,2, J
203337814,[[244.198185]],[[-26.471638]],[[14.84]],2.343789621,2062.485216,10.67429043,2, J
203341315,[[239.977702]],[[-26.460946]],[[15.178]],35.02366252,2078.50235,2.197499777,2, J
203344603,[[246.049954]],[[-26.4505]],[[16.83]],30.80991464,2078.43981,2.391682369,2, J
203348048,[[242.44073]],[[-26.439974]],[[8.74]],19.69762343,2077.379816,1.62576891,2, J
203353650,[[246.024679]],[[-26.423205]],[[11.864]],12.83118154,2066.145443,0.922255816,2, J
203357613,[[244.336796]],[[-26.410206]],[[12.571]],37.99947367,2097.790882,4.321879251,2, J
203357686,[[244.286931]],[[-26.409979]],[[15.467]],30.88465294,2078.325883,1.692997691,2, J
203357981,[[243.012554]],[[-26.409019]],[[13.842]],19.76743146,2067.730639,1.5782908,2, J
203358155,[[246.026309]],[[-26.408379]],[[16.454]],26.17863645,2078.485157,1.078831857,2, J
203361171,[[239.012419]],[[-26.398552]],[[11.924]],3.660105358,2061.461157,8.543439008,2, E
203361909,[[246.207564]],[[-26.396083]],[[10.696]],30.38302602,2080.367456,2.889630518,2, J
203366949,[[245.868602]],[[-26.379425]],[[16.763]],25.53849004,2078.88472,1.658503561,2, J
203371239,[[244.164095]],[[-26.365497]],[[11.74]],10.18112515,2068.798802,10.91355376,2, E
203372256,[[245.523111]],[[-26.361977]],[[13.143]],0.917127457,2061.386058,3.7995388,2, J
203379039,[[246.0589]],[[-26.339561]],[[14.988]],26.13806488,2078.546079,2.298044964,2, J
203384946,[[243.566614]],[[-26.319261]],[[13.092]],25.26495979,2078.333802,1.974412101,2, J
203389171,[[245.954851]],[[-26.305214]],[[11.149]],0.154076885,2061.406921,0.576265103,2, J
203393495,[[243.476276]],[[-26.290358]],[[8.799]],29.19921282,2087.613629,2.067736379,2, J
203395845,[[246.693472]],[[-26.282205]],[[10.753]],37.37074546,2064.337992,10.89473386,2, J
203397123,[[243.543254]],[[-26.277896]],[[14.203]],32.19119249,2078.584486,3.403967873,2, J
203397653,[[244.482648]],[[-26.276171]],[[14.579]],25.07197809,2078.719819,2.314885088,2, J
203397761,[[239.758064]],[[-26.27582]],[[14.338]],1.554026121,2062.516666,6.79467358,2, J
203401582,[[241.267693]],[[-26.262758]],[[8.875]],21.14505809,2078.819826,1.719011572,2, J
203402160,[[239.415296]],[[-26.260745]],[[14.6]],30.60741023,2078.624432,1.109447745,2, J
203404210,[[239.486421]],[[-26.253722]],[[11.975]],25.1876178,2078.499134,1.979221008,2, J
203405240,[[243.346623]],[[-26.250157]],[[13.808]],25.07358307,2078.703112,2.191005449,2, J
203407734,[[243.824927]],[[-26.241568]],[[13.723]],32.89429984,2078.319355,2.328956313,2, J
203410665,[[246.410348]],[[-26.231661]],[[10.845]],30.32991777,2089.505846,15.37704981,2, J
203411299,[[239.010899]],[[-26.229452]],[[15.615]],30.6275602,2078.61337,2.673286029,2, J
203411511,[[243.445904]],[[-26.228685]],[[14.416]],32.70394024,2071.036212,0.25024082,2, J
203413286,[[241.075891]],[[-26.222384]],[[9.355]],27.99789324,2082.280678,1.821552007,2, J
203419588,[[247.087465]],[[-26.200683]],[[11.123]],0.10867223,2061.396373,0.25,2, J
203419681,[[245.161031]],[[-26.200344]],[[15.282]],20.60125089,2077.889012,1.75476849,2, J
203424524,[[243.655441]],[[-26.18449]],[[10.239]],0.985718039,2062.180937,5.526644841,2, E
203428193,[[240.639292]],[[-26.171975]],[[12.4]],30.60739769,2079.789655,1.461672132,2, J
203429083,[[239.264622]],[[-26.168919]],[[15.344]],9.092400894,2062.02727,9.44121539,2, J
203433728,[[242.335782]],[[-26.153716]],[[14.487]],30.70770955,2078.538981,2.275815448,2, J
203436150,[[244.563154]],[[-26.145463]],[[15.225]],25.36244433,2078.387094,1.609729121,2, J
203441510,[[243.999127]],[[-26.12749]],[[13.909]],32.53853285,2071.367777,0.25,2, J
203444455,[[243.41969]],[[-26.117451]],[[13.998]],27.43583229,2087.186446,1.514158629,2, J
203450690,[[244.381144]],[[-26.096795]],[[15.29]],20.58942854,2077.911117,0.405941705,2, J
203454541,[[245.894148]],[[-26.083853]],[[12.614]],31.94779336,2072.552567,1.492734692,2, J
203458168,[[243.113224]],[[-26.071412]],[[11.422]],1.952766334,2062.421172,6.994858632,2, J
203458522,[[240.447482]],[[-26.070318]],[[12.006]],32.10205778,2079.10501,1.689574981,2, J
203458660,[[242.363695]],[[-26.069875]],[[13.474]],30.38204793,2080.366521,2.580032687,2, J
203460511,[[239.122409]],[[-26.063593]],[[12.533]],36.69347868,2079.824648,2.439519763,2, J
203460852,[[243.659334]],[[-26.06246]],[[14.257]],1.94259625,2062.280776,3.898371879,2, J
203462075,[[238.883316]],[[-26.058332]],[[12.355]],38.35739808,2078.527409,6.571674062,2, J
203462615,[[239.908635]],[[-26.056524]],[[13.51]],0.520265629,2061.80985,3.239644245,2, J
203463506,[[240.901281]],[[-26.053563]],[[13.022]],0.695886474,2061.754127,4.008468079,2, E
203464655,[[243.370346]],[[-26.049519]],[[13.675]],30.98621018,2079.788048,2.047779722,2, J
203465909,[[246.954349]],[[-26.045494]],[[12.3]],3.786236352,2063.932139,12.42379765,2, J
203466879,[[246.292214]],[[-26.04229]],[[12.376]],5.836759666,2064.190491,9.145475931,2, E
203472155,[[242.861564]],[[-26.025001]],[[11.242]],1.949597617,2062.450754,6.360391742,2, J
203476597,[[246.491314]],[[-26.010376]],[[9.575]],1.440675094,2061.381475,3.585671112,2, E
203481657,[[244.552668]],[[-25.993694]],[[15.698]],34.84367933,2078.366813,1.830199814,2, J
203482017,[[244.415222]],[[-25.992387]],[[14.968]],20.05737184,2078.688022,1.700241,2, J
203485275,[[251.977128]],[[-25.981776]],[[11.376]],34.62007138,2079.092004,2.088043825,2, J
203485624,[[244.172053]],[[-25.980521]],[[12.354]],0.841211423,2061.581281,5.031610979,2, E
203488803,[[251.664532]],[[-25.969828]],[[12.107]],31.92480493,2083.262545,12.66578859,2, E
203489025,[[239.281112]],[[-25.969096]],[[12.117]],37.70053463,2078.522785,2.490992958,2, J
203491143,[[252.530705]],[[-25.962122]],[[12.458]],29.0111922,2081.759823,1.59158968,2, J
203492432,[[252.465827]],[[-25.957606]],[[12.426]],31.3669023,2073.718618,0.950457289,2, J
203493296,[[251.60631]],[[-25.954659]],[[10.623]],10.01775001,2063.645077,1.742903618,2, J
203494746,[[245.830136]],[[-25.949753]],[[12.605]],34.43002579,2069.985359,1.502762719,2, J
203495721,[[245.449698]],[[-25.946438]],[[9.298]],1.844603474,2062.465968,10.20840073,2, J
203505417,[[239.465029]],[[-25.913551]],[[16.159]],37.66741084,2078.339945,2.421544469,2, J
203505673,[[239.240029]],[[-25.912694]],[[14.238]],36.9177015,2078.393019,2.093948773,2, J
203505909,[[244.399198]],[[-25.911902]],[[15.16]],20.39572539,2078.456041,1.144810411,2, J
203506626,[[252.003009]],[[-25.909395]],[[12.302]],30.63156848,2078.607982,2.69135749,2, J
203512347,[[243.467782]],[[-25.8903]],[[13.856]],14.16515038,2064.255245,18.85774433,2, J
203515005,[[243.693098]],[[-25.881149]],[[10.681]],1.952153994,2062.445045,9.107729098,2, J
203517931,[[251.661025]],[[-25.871069]],[[12.049]],17.63951692,2075.928827,1.284205947,2, J
203518244,[[244.162914]],[[-25.870046]],[[13.226]],0.841115283,2061.582662,2.8165046,2, J
203518301,[[247.326908]],[[-25.869863]],[[7.204]],30.18501585,2078.686409,3.712149665,2, J
203519474,[[253.343624]],[[-25.865729]],[[11.535]],25.26390821,2079.792099,1.430778196,2, J
203523040,[[240.497287]],[[-25.853736]],[[12.889]],36.98215601,2078.37716,4.102403535,2, J
203525305,[[239.275916]],[[-25.84585]],[[14.737]],1.339693417,2061.809656,4.080055598,2, J
203526262,[[239.827024]],[[-25.842553]],[[12.137]],29.99828311,2085.447082,1.627441177,2, J
203526723,[[242.037631]],[[-25.840921]],[[10.603]],3.901370973,2064.387294,5.54246301,2, J
203527618,[[244.241737]],[[-25.837862]],[[13.839]],23.9181056,2079.798815,1.710397513,2, J
203528334,[[252.06543]],[[-25.835383]],[[11.506]],16.86988171,2061.467661,5.131909777,2, J
203530508,[[244.380686]],[[-25.828051]],[[15.235]],20.42499461,2078.564163,1.883970807,2, J
203531786,[[245.72713]],[[-25.823801]],[[11.889]],0.125054232,2061.396628,0.369114419,2, J
203533204,[[239.895099]],[[-25.818859]],[[9.905]],25.27605437,2064.685591,6.852301216,2, J
203533312,[[243.955378]],[[-25.818471]],[[12.16]],0.175659696,2061.463251,0.75273713,2, E
203533438,[[242.999945]],[[-25.818058]],[[14.519]],32.75731591,2078.451661,1.833585255,2, J
203534233,[[243.535362]],[[-25.815297]],[[13.075]],34.7844718,2093.615556,1.101842855,2, J
203534780,[[243.30193]],[[-25.813533]],[[13.138]],30.91209901,2078.330567,2.897249192,2, J
203534822,[[253.634795]],[[-25.813392]],[[8.252]],38.271981,2097.504557,2.266734778,2, J
203536608,[[253.869006]],[[-25.807332]],[[10.495]],0.132434858,2061.429784,0.25,2, J
203539104,[[253.498363]],[[-25.798691]],[[11.923]],0.142438397,2061.374521,0.363304554,2, J
203541578,[[246.52866]],[[-25.789949]],[[15.044]],32.51137602,2078.353098,4.077879535,2, J
203542353,[[245.313481]],[[-25.78721]],[[12.715]],9.56838862,2064.094886,1.610845241,2, J
203543234,[[238.89923]],[[-25.784145]],[[16.809]],29.0075425,2081.75796,2.371668987,2, J
203543668,[[243.373188]],[[-25.782649]],[[13.684]],36.76167195,2062.639175,4.345481855,2, E
203545824,[[240.227878]],[[-25.775172]],[[12.126]],27.74399626,2087.191423,1.825873567,2, J
203546280,[[245.091655]],[[-25.773626]],[[16.362]],20.39581047,2079.011141,0.608481526,2, J
203546991,[[246.793126]],[[-25.771055]],[[15.267]],34.75422492,2071.221109,1.807800417,2, J
203554540,[[252.886588]],[[-25.745106]],[[10.088]],0.177605948,2061.400786,0.658507695,2, J
203555618,[[240.4883]],[[-25.74131]],[[12.387]],29.44972657,2084.985379,1.443680667,2, J
203555765,[[245.057396]],[[-25.740779]],[[14.442]],21.0207722,2078.507105,1.361441183,2, J
203555882,[[240.43777]],[[-25.74041]],[[18.256]],35.84510393,2078.591343,1.450805626,2, J
203559482,[[246.981116]],[[-25.728073]],[[15.086]],32.13408373,2078.681094,4.268090107,2, J
203559787,[[247.550238]],[[-25.727086]],[[13.174]],28.48139332,2079.808123,0.261872067,2, J
203561964,[[245.854217]],[[-25.719593]],[[13.18]],21.21938766,2078.61767,2.329093504,2, J
203563334,[[239.178498]],[[-25.714981]],[[11.857]],35.50723182,2078.431776,1.543283996,2, J
203564894,[[247.587113]],[[-25.70957]],[[15.332]],30.85972793,2078.382811,2.306936586,2, J
203565563,[[244.391638]],[[-25.7072]],[[13.779]],37.69329766,2063.702367,3.331840032,2, J
203567216,[[240.604708]],[[-25.7012]],[[15.311]],11.96740173,2067.834452,1.340281712,2, J
203568545,[[243.253725]],[[-25.696625]],[[12.506]],0.102772588,2061.356388,0.25,2, J
203569751,[[243.673095]],[[-25.69228]],[[13.806]],25.18754366,2078.489906,1.554890646,2, J
203570795,[[240.565974]],[[-25.688747]],[[11.973]],29.62688101,2084.720363,1.639500631,2, J
203570818,[[253.557126]],[[-25.688668]],[[11.092]],28.98666411,2081.747939,1.468692812,2, J
203572074,[[252.979078]],[[-25.684514]],[[12.543]],0.189221432,2061.477571,0.691704255,2, J
203572673,[[246.768086]],[[-25.682443]],[[14.156]],15.41943704,2075.090139,0.509129319,2, J
203575434,[[241.304977]],[[-25.672881]],[[15.184]],35.78350962,2078.456981,2.31753629,2, J
203578387,[[253.034002]],[[-25.662698]],[[11.392]],0.133857548,2061.420176,0.332926759,2, J
203579552,[[242.764209]],[[-25.658632]],[[11.701]],19.29644436,2078.504935,1.519404811,2, J
203579851,[[247.146565]],[[-25.657685]],[[13.986]],34.54762411,2080.376404,1.822071692,2, J
203582885,[[238.93671]],[[-25.64752]],[[12.403]],35.08486651,2078.627406,4.179240393,2, J
203584959,[[247.407143]],[[-25.640412]],[[15.557]],25.2022862,2078.453078,1.352312105,2, J
203587865,[[253.644198]],[[-25.63042]],[[13.331]],25.2625966,2079.800129,1.020187127,2, J
203588024,[[243.895398]],[[-25.629904]],[[13.733]],30.52261882,2078.726353,1.700763069,2, J
203591714,[[243.6215]],[[-25.617242]],[[12.34]],25.53902864,2078.32458,3.154094572,2, J
203593245,[[245.080701]],[[-25.611949]],[[9.543]],1.954699606,2062.369789,6.614379395,2, J
203596544,[[253.98104]],[[-25.600246]],[[15.225]],27.49371693,2083.284873,2.749989561,2, J
203596743,[[246.454613]],[[-25.599579]],[[14.7]],33.45216274,2072.013321,1.563389234,2, J
203597101,[[246.790434]],[[-25.598274]],[[15.903]],32.42910873,2071.607026,0.651527671,2, J
203597275,[[243.987872]],[[-25.597722]],[[14.041]],32.34899728,2078.420881,2.531433091,2, J
203597399,[[254.012155]],[[-25.597328]],[[9.246]],25.22511554,2079.827638,2.019327401,2, J
203597649,[[252.061237]],[[-25.596294]],[[15.998]],34.42576434,2078.770865,2.501453655,2, J
203598792,[[239.171076]],[[-25.592508]],[[12.218]],30.86624328,2078.38325,2.846432546,2, J
203600027,[[253.42313]],[[-25.588278]],[[12.27]],30.42941925,2078.819269,1.595270177,2, J
203603205,[[246.921514]],[[-25.577446]],[[10.205]],32.59312063,2071.268794,1.683152049,2, J
203603443,[[247.434513]],[[-25.576658]],[[14.176]],29.40428628,2077.643051,1.067575465,2, J
203603459,[[243.666899]],[[-25.576602]],[[13.549]],32.56607222,2071.32781,1.90701703,2, J
203604219,[[247.200191]],[[-25.573999]],[[15.372]],34.1097573,2078.325732,1.637745542,2, J
203606075,[[244.278559]],[[-25.567687]],[[12.765]],20.74984129,2078.5267,1.942150359,2, J
203609153,[[239.277784]],[[-25.557044]],[[12.523]],34.5577766,2078.458354,4.537432922,2, J
203610495,[[244.306589]],[[-25.552377]],[[15.024]],20.73493757,2078.590714,1.814661674,2, J
203610780,[[252.841183]],[[-25.55142]],[[12.236]],29.59349667,2082.591542,8.391791554,2, E
203611245,[[253.941023]],[[-25.549847]],[[15.608]],25.26940164,2079.774996,1.980268209,2, J
203611728,[[253.958039]],[[-25.548159]],[[14.689]],23.53704361,2083.748264,2.465764927,2, J
203612462,[[238.966556]],[[-25.545602]],[[12.607]],30.3828922,2078.867955,1.837978453,2, J
203613420,[[241.243534]],[[-25.542441]],[[12.251]],32.21487362,2081.108131,3.581444859,2, J
203613578,[[247.078557]],[[-25.541896]],[[14.611]],32.33865043,2078.437324,2.886861548,2, J
203616347,[[247.188369]],[[-25.532272]],[[15.476]],32.29449897,2078.475568,3.478610243,2, J
203618877,[[239.237617]],[[-25.523401]],[[12.436]],25.22634962,2078.523717,1.841943578,2, J
203620010,[[246.751403]],[[-25.519323]],[[14.219]],0.114129261,2061.347789,0.260054855,2, J
203622155,[[253.956021]],[[-25.511589]],[[12.601]],24.52281713,2070.019443,1.598544994,2, J
203625629,[[246.164028]],[[-25.499679]],[[13.991]],25.12958863,2078.611475,1.865698793,2, J
203625894,[[253.112964]],[[-25.498695]],[[11.155]],0.109751772,2061.341769,0.25,2, J
