,tic_id,RA,Dec,Tmag,Period,Epoc,Transit_Depth,Duration,Sectors,Camera,CCD,star_rad,star_mass,teff,logg,SN,Qingress
114068,276333501,303.32526714,34.6677265544,12.4524,0.131961,1683.721965,0.00895,0.0056901583199999994,15,1,2,4.10996,1.67,7360.0,3.43311,10.41684,0.27872
114069,276333571,303.338712997,34.6766492826,10.7915,0.226405,1683.798608,0.0032,0.023772525,15,1,2,2.91695,1.86,7822.0,3.77772,11.09402,0.17612
114070,276333602,303.33155684,34.6803079747,12.0581,0.113211,1683.683481,0.00778,0.017393738040000002,15,1,2,,,,,12.19977,0.04272
114073,276333668,303.35059164,34.6877516439,9.4105,0.113211,1683.683896,0.0006,0.03717622818,15,1,2,67.7465,,3767.0,,20.26546,0.53333
114079,276333923,303.374375924,34.7203422259,12.241,0.44585,1683.751878,0.00277,0.0896559765,15,1,2,16.0361,,5444.0,,14.48751,0.03923
114080,276333962,303.374000587,34.7262641232,12.3197,0.222933,1683.747276,0.00414,0.12070707285,15,1,2,4.46112,2.4,9457.0,3.51939,33.51823,-1.24266
114090,276334294,303.368308332,34.7656859638,11.5504,0.619461,1683.836695,0.00135,0.08937583308,15,1,2,25.7421,,5456.0,,11.85082,0.04422
114095,276334377,303.365390113,34.7759627395,12.908,0.619461,1683.834979,0.01103,0.09611556876,15,1,2,2.10035,1.39,6622.0,3.9365,24.70896,0.07896
114096,276334497,303.357263306,34.7889741476,12.1584,0.619461,1683.836013,0.00341,0.09964649646000001,15,1,2,40.4439,,4467.0,,17.56618,0.07602
114101,276334898,303.322369224,34.8383846196,12.4097,0.361128,1683.809744,0.00275,0.06017475864,15,1,2,33.3457,,4481.0,,11.95183,0.14117
114107,276335181,303.334965588,34.8701986605,12.9259,0.579878,1684.0916,0.05923,0.12010433136,15,1,2,2.39235,1.52,6956.0,3.86226,29.04585,-0.08415
114108,276335252,303.321943503,34.878578592,11.0037,0.579878,1684.092993,0.00729,0.12237165434,15,1,2,66.1984,,3729.0,,28.30088,-0.30552
114116,276335387,303.35665048,34.8955043965,12.8215,0.08335,1683.709897,0.88423,0.000723478,15,1,2,1.29479,1.21,6244.0,4.29645,18.95667,0.27904
114121,276335634,303.302471438,34.925613408,13.2215,3.453008,1683.805793,0.00944,0.13152507472,15,1,2,0.838051,0.919,5328.0,4.55484,11.78715,0.26429
114122,276335644,303.301762712,34.9268657136,12.5959,3.449853,1683.832186,0.00605,0.11608755345,15,1,2,0.989436,0.976,5545.0,4.43674,12.14646,0.20448
114132,276336132,303.403356979,34.9926172585,12.3884,0.537517,1684.218962,0.00612,0.10104244566000001,15,1,2,3.43532,1.4,6645.0,3.51226,16.68851,0.03448
114140,276336445,303.361741288,35.0302373351,12.05,0.986822,1684.67353,0.00653,0.13541171484,15,1,2,13.741,,5429.0,,13.51572,0.29
114154,276336765,303.281747672,35.0755751468,11.2955,0.473628,1683.975582,0.00237,0.08512042416,15,1,2,42.8526,,3612.0,,14.09712,-0.18758
114163,276337065,303.279002918,35.1189070121,11.1462,1.662517,1684.072644,0.00139,0.21494682292999998,15,1,2,5.81033,,8440.0,,9.65627,0.1795
114175,276337553,303.347031425,35.179334354,13.2483,0.574322,1683.940012,0.01349,0.09469995458000001,15,1,2,22.0029,,4344.0,,21.70373,-0.0018
114191,276338271,303.330111817,35.2658160496,12.688,1.061822,1684.430788,0.00412,0.10328342593999999,15,1,2,,,,,10.11636,0.18261
114217,276339316,303.387284941,35.3996544671,12.5761,0.873628,1683.787728,0.00275,0.12555781615999997,15,1,2,2.50653,1.56,7053.0,3.83305,10.54178,0.10328
114220,276339380,303.357668571,35.4081621851,13.128,0.873628,1683.799217,0.07908,0.15057852208,15,1,2,2.11661,1.56,7050.0,3.97991,79.8074,-0.04194
114222,276339423,303.338561,35.412209,13.451,1.747933,1683.804746,0.00729,0.13457336167,15,1,2,,,,,11.10126,0.19169
114223,276339492,303.305390479,35.4198976812,10.3312,0.111128,1683.724643,0.00376,0.0073989022400000005,15,1,2,1.98433,1.639,7272.0,4.05742,10.23243,0.11883
114224,276339500,303.36828351,35.4210458064,13.0077,0.873628,1683.80033,0.06069,0.20523268975999998,15,1,2,44.9226,,3613.0,,49.1768,0.41452
114226,276339555,303.306246368,35.429563831,13.1971,0.111128,1683.724757,0.04281,0.007858972160000002,15,1,2,,,,,11.53928,0.1782
114227,276339564,303.377085,35.431012,10.09,0.096544,1683.685513,0.0007,0.018921658560000002,15,1,2,,,,,13.71494,0.00196
114230,276339630,303.370207763,35.4388159823,11.7369,0.193072,1683.830901,0.00318,0.019208733279999998,15,1,2,1.5705,2.53,9879.0,4.44911,11.34517,0.20795
114247,276340688,303.350008871,35.5655886956,11.6615,11.784155,1687.287168,0.00994,0.24122165285,15,1,2,57.0102,,4227.0,,19.99005,0.24076
114252,276340775,303.270624726,35.578842982,12.9179,4.466354,1686.861439,0.00958,0.13144479822,15,1,2,,,,,12.38284,0.20289
114274,276341490,303.269409116,35.6637093095,10.6515,0.921544,1683.794003,0.00132,0.10492699984000001,15,1,2,31.9394,,4234.0,,14.88632,0.25856
114275,276341491,303.289011179,35.6637698704,10.3693,0.92085,1683.814109,0.00135,0.101882844,15,1,2,110.531,,3350.0,,21.75585,0.21479
114298,276342374,303.369130612,35.7760255951,10.631,0.819461,1683.982466,0.01761,0.14730630936,15,1,2,4.36228,2.19,8743.0,3.49909,22.5704,-0.0591
114299,276342383,303.372196072,35.7773194754,13.0333,0.819461,1683.979894,0.16435,0.14492987246,15,1,2,2.75917,1.12,6047.0,3.60573,20.49889,-0.12811
114300,276342428,303.371339074,35.7851786078,11.5174,0.819461,1683.974083,0.0346,0.1326707359,15,1,2,11.7729,,4771.0,,20.71186,0.04677
114301,276342430,303.378337831,35.7853294276,13.1049,0.819461,1683.983692,0.14041,0.13804640006,15,1,2,1.70971,1.76,7576.0,4.21774,20.85748,0.02655
114307,276342804,303.273669595,35.8300095889,13.0134,0.937517,1684.602037,0.00676,0.08843597861000001,15,1,2,8.80215,,7747.0,,9.11621,0.18341
114309,276342825,303.273983604,35.8323739713,11.5214,0.469461,1684.093153,0.00163,0.12151997985000002,15,1,2,,,3036.0,,16.25344,-0.17774
114348,283598630,314.471126611,38.6296797131,13.1167,0.841683,1711.762261,0.02428,0.07953062667,15,1,2,2.0373,1.32,6470.0,3.94053,11.77702,0.18408
114350,283598671,314.456785168,38.6217504957,13.2039,0.843767,1711.740529,0.03811,0.15822318784,15,1,2,1.45417,1.14,6078.0,4.16974,37.21917,0.37027
114363,283599037,314.551522747,38.5448539591,11.5211,0.992378,1711.508016,0.00238,0.15725221788,15,1,2,37.1608,,3951.0,,9.13543,0.20985
114369,283599190,314.465698532,38.5058985614,13.2837,0.512517,1711.867663,0.00541,0.09420574977,15,1,2,1.65248,1.14,6082.0,4.0587,12.28016,0.06642
114372,283599249,314.543562922,38.4941712596,11.4672,11.013291,1722.288059,0.01748,0.13898773242,15,1,2,,,3152.0,,11.44838,0.25111
114379,283599441,314.508885966,38.4478677045,12.0537,0.3146,1711.56722,0.00536,0.047473140000000004,15,1,2,3.94888,1.63,7258.0,3.45731,19.56186,-0.01627
114380,283599478,314.485784872,38.4397961029,12.8627,0.3146,1711.562391,0.0039,0.043962204,15,1,2,24.9259,,4216.0,,11.06123,0.09978
114384,283599612,314.449327557,38.4022810943,13.4205,1.572933,1712.300502,0.04267,0.24139802750999997,15,1,2,11.0134,,4225.0,,25.7388,0.34738
114385,283599690,314.435752445,38.3812978132,11.6043,1.57085,1712.314777,0.00207,0.150267511,15,1,2,33.1791,,4089.0,,11.10907,0.20847
114386,283599692,314.536962033,38.3810211256,12.6756,0.484044,1711.747209,0.00307,0.07243234416,15,1,2,1.72737,1.38,6600.0,4.10318,11.14971,0.11507
114395,283600056,314.545303831,38.3014620239,11.7689,9.06203,1713.436338,0.38994,0.086995488,15,1,2,1.249,1.21,6244.0,4.32773,44.9826,0.21834
114397,283600104,314.423693914,38.2926960234,11.3259,0.38335,1711.514644,0.01381,0.17291768450000003,15,1,2,,,,,61.31216,-0.82801
114398,283600169,314.421694064,38.2773215085,12.8231,0.38335,1711.515295,0.08248,0.16672274850000002,15,1,2,2.98716,1.25,6324.0,3.58446,59.9918,-0.44741
114452,283603108,314.525576963,37.8833021525,12.2464,0.690294,1711.45425,0.00391,0.07085177615999999,15,1,2,8.43199,,4979.28,,12.52034,0.20463
114520,283606097,314.554504537,37.500277624,13.014,0.404878,1711.516945,0.00951,0.05777204182000001,15,1,2,42.4683,,4171.0,,13.23147,0.05811
114521,283606201,314.540964821,37.4903324086,12.9351,0.404878,1711.513219,0.0176,0.10227623158,15,1,2,1.85141,1.29,6419.0,4.01365,27.20701,0.44755
114524,283606291,314.535465514,37.4763043325,13.0047,0.809739,1711.508742,0.00534,0.08470679679,15,1,2,26.4705,,4211.0,,11.32714,0.15726
114535,283606708,314.414405268,37.4211824144,11.9091,0.305572,1711.637523,0.0036,0.030599980080000002,15,1,2,1.43734,1.28,6400.0,4.23016,11.80755,0.19085
114545,283607207,314.422690484,37.3531594336,10.9079,3.239607,1714.365769,0.00187,0.19123400121,15,1,2,1.85678,1.82,7737.0,4.16062,11.03058,0.21597
114547,283607438,314.496903774,37.3277363399,12.4263,0.411128,1711.545481,0.01815,0.12818148784,15,1,2,11.3232,,4662.0,,80.13199,0.4268
114548,283607457,314.471904123,37.3263871392,13.3867,0.82085,1711.553938,0.00651,0.093117224,15,1,2,1.83808,1.02,5737.0,3.91794,10.7613,0.17687
114552,283607561,314.495959489,37.3145416274,13.3359,0.411128,1711.531802,0.00563,0.07024944136,15,1,2,11.3102,,4575.0,,11.88198,0.11353
114563,283608299,314.437161135,37.2238457917,12.5591,0.378489,1711.683908,0.00424,0.0421636746,15,1,2,2.57773,,5082.0,,13.88683,0.13762
114565,283608417,314.421667763,37.2102417286,11.7554,0.382655,1711.482868,0.00169,0.04925152505,15,1,2,11.3894,,4570.0,,10.45418,0.10616
114579,283609050,314.533518806,37.1329322884,11.7493,10.560668,1714.636217,0.00957,0.32178355396,15,1,2,24.3544,,4287.0,,9.59677,0.17577
114595,283609500,314.433208344,37.0783853586,13.3403,1.803915,1711.893463,0.03298,0.1258050321,15,1,2,11.2645,,4317.0,,31.34187,0.27387
114619,283610660,314.481392658,36.9020204918,12.7623,8.016206,1717.953322,0.33609,0.16008363382000002,15,1,2,3.085,1.14,6081.0,3.51646,25.45266,0.19898
114625,283610910,314.461473281,36.854993198,13.0512,0.221544,1711.467171,0.00852,0.03069935208,15,1,2,12.2076,,4650.0,,13.5648,0.08916
114628,283610924,314.466762773,36.8527600476,10.8577,0.221544,1711.469419,0.00118,0.02568359592,15,1,2,11.3556,,4867.0,,10.99774,0.05825
114691,283612254,314.515486165,36.5579127004,10.1204,2.31126,1712.171309,0.00622,0.26926179,15,1,2,11.3948,,5041.86,,63.69427,0.42183
114692,283612302,314.542278668,36.5466410237,11.6308,2.309188,1712.180077,0.0309,0.31303352528,15,1,2,15.453,,4670.0,,270.29395,0.44332
114712,283612781,314.415206426,36.4376153764,11.3157,0.344461,1711.599601,0.02948,0.06487578474000001,15,1,2,2.74273,1.72,7484.0,3.79723,18.81383,0.34831
114723,283612938,314.450369527,36.4015958068,10.4022,0.434044,1711.495478,0.00099,0.18159532871999998,15,1,2,1.30288,1.279,6390.0,4.31513,17.85748,1.56201
114725,283612957,314.448524413,36.3967076831,13.3705,0.435433,1711.463575,0.02238,0.10483049475,15,1,2,4.36952,,4818.0,,16.88871,-0.1537
114727,283612989,314.418501837,36.3883280888,13.1719,0.434739,1711.480612,0.02225,0.11800120676999999,15,1,2,1.40283,1.16,6141.0,4.20852,16.99196,-0.31892
114729,283613004,314.439724538,36.3856534815,10.643,0.434739,1711.47826,0.00572,0.11549276274,15,1,2,1.7891,1.419,6695.0,4.08478,25.8439,-0.35328
114730,283613017,314.435943595,36.3831499233,10.1568,0.434739,1711.481326,0.00373,0.11051934858,15,1,2,3.04705,1.46,6789.0,3.63466,25.81567,-0.13678
114732,283613062,314.494280156,36.375174798,13.1705,0.769461,1711.79694,0.03392,0.15623905605,15,1,2,1.30357,1.32,6468.0,4.32837,59.1452,0.56851
114734,283613092,314.487880683,36.3670566831,12.2357,0.768767,1711.807167,0.01235,0.15003256772,15,1,2,26.0114,,4452.0,,53.26782,0.43917
114735,283613127,314.486899982,36.3596640115,12.5171,0.769461,1711.79894,0.00861,0.11766597611999999,15,1,2,1.77912,1.16,6141.0,4.00211,24.36643,0.30447
114772,283613929,314.548387708,36.1629527608,11.9203,1.724388,1711.835564,0.00248,0.18818246244,15,1,2,2.31223,1.68,7371.0,3.93532,9.45727,0.11768
114773,283613978,314.498393524,36.1528393924,11.7891,0.1896,1711.578671,0.01029,0.03788397599999999,15,1,2,4.23364,2.45,9610.0,3.57381,14.01501,-0.16761
114775,283613987,314.47809427,36.1511362886,10.9183,0.1896,1711.578289,0.00326,0.037802447999999995,15,1,2,,,,,14.16151,-0.12354
114780,283614026,314.495563704,36.1425827287,10.6414,0.1896,1711.578194,0.00547,0.058800648,15,1,2,2.40363,1.66,7330.0,3.89644,21.37015,0.40441
114786,283614133,314.434079262,36.1165793207,11.675,0.743767,1711.697079,0.00439,0.09162465672999999,15,1,2,1.87251,1.3,6425.0,4.00716,18.6595,0.17871
114792,283614235,314.421845473,36.0949744248,11.9051,0.744461,1711.683987,0.00365,0.10793195578,15,1,2,3.24395,1.04,5810.18,3.43295,19.53147,0.32924
114796,283614410,314.521669143,36.0561822937,10.9781,13.127107,1720.879768,0.01639,0.59452667603,15,1,2,1.22298,1.328,6493.0,4.38643,44.00745,0.1996
114823,290440717,306.770185416,35.813312095,12.3546,0.1771,1683.718954,0.00275,0.021728399,15,1,2,1.44373,1.35,6542.0,4.24943,9.06676,0.13662
114824,290440770,306.773011729,35.8050111825,12.1136,0.1771,1683.709706,0.00555,0.018189941,15,1,2,13.5614,,4953.0,,12.49785,0.18271
114825,290440833,306.869319535,35.7929593851,11.2698,6.923857,1684.227992,0.00361,0.16257216236,15,1,2,1.63493,1.29,6408.0,4.12166,18.37594,0.22177
114826,290440863,306.772014594,35.7864122511,12.7009,0.1771,1683.71022,0.00629,0.018868234,15,1,2,1.66898,1.23,6290.0,4.08307,11.14546,0.16562
114828,290440925,306.781498874,35.7725303449,13.2994,0.441683,1683.815846,0.07924,0.19559931655,15,1,2,12.3048,,4588.0,,82.00115,-1.00168
114829,290440944,306.884759555,35.7682386975,11.2862,0.168072,1683.686925,0.00207,0.13581394104,15,1,2,11.1531,,5283.0,,41.4227,0.4744
114830,290440968,306.879620933,35.7647966174,13.135,0.168072,1683.688799,0.01175,0.14662769352,15,1,2,0.753115,1.13,6050.0,4.73742,49.7521,0.64808
114831,290440995,306.774238719,35.7590757759,9.33573,0.441683,1683.815407,0.00498,0.20243656939000002,15,1,2,1.73051,2.382,9378.0,4.33866,93.71565,-1.35169
114840,290441323,306.791683068,35.6948033009,10.1524,1.336128,1684.640555,0.0005,0.16725650304,15,1,2,5.37945,,9976.0,,10.65246,0.11709
114843,290441413,306.84052759,35.6775955971,10.7806,1.661822,1683.722351,0.00221,0.08781067447999999,15,1,2,11.0631,,5016.0,,18.43609,0.17399
114844,290441450,306.841026,35.671291,12.817,1.661822,1683.719579,0.01364,0.08914013207999999,15,1,2,,,,,23.75267,0.3386
114861,290442092,306.842304029,35.5628007596,13.0098,2.830572,1683.740233,0.01444,0.14045298264,15,1,2,2.70349,2.45,9601.0,3.96338,26.48009,0.27731
114863,290442169,306.843306803,35.5499378296,13.1377,2.827794,1683.770428,0.00811,0.08163841278,15,1,2,72.9259,,4518.0,,10.40709,0.18579
114876,290443201,306.909509133,35.3712380452,13.2727,11.477333,1692.3586,0.21655,0.28130943183,15,1,2,2.29771,,5073.0,,180.2979,0.19926
114877,290443273,306.910715,35.360818,11.65,11.477333,1692.358743,0.06095,0.27798100525999997,15,1,2,,,,,216.92133,0.19244
114885,290443504,306.889410772,35.3206593002,11.7189,1.8771,1684.657693,0.00152,0.144311448,15,1,2,1.60234,1.63,7255.0,4.24074,10.20841,0.18938
114897,290444019,306.790896487,35.228843183,13.4729,1.675017,1684.771765,0.00847,0.10673208324,15,1,2,12.5707,,5071.0,,11.35456,0.20902
114910,290444438,306.845220483,35.1574351411,11.8639,0.563905,1684.189997,0.00306,0.09628677875000001,15,1,2,2.31508,1.22,6266.0,3.7953,28.53557,0.35387
114913,290444660,306.820048913,35.120857027,12.6878,0.365989,1683.922763,0.00319,0.042520602020000006,15,1,2,1.56629,1.23,6293.0,4.13823,10.8631,0.11039
114914,290444734,306.849412901,35.1102099967,12.8258,0.4271,1683.742109,0.00836,0.056603563,15,1,2,1.75572,1.53,6965.0,4.13385,11.25826,0.03947
114932,290445308,306.837859508,35.0062938095,11.5656,0.601405,1683.77718,0.00246,0.07123642225,15,1,2,178.076,,3836.0,,14.06328,0.21563
114933,290445340,306.862959742,35.0001080064,11.8191,0.728489,1684.089265,0.0033,0.12941607085,15,1,2,70.8022,,4072.0,,20.95345,-0.02936
114936,290445391,306.85444676,34.99045548,13.3312,0.728489,1684.08707,0.01628,0.19883378766000004,15,1,2,,,,,36.54334,0.52935
114937,290445409,306.801257047,34.9865122377,10.928,10.043879,1690.550868,0.0042,0.12866208999,15,1,2,,,,,11.38288,0.18889
114939,290445458,306.825877826,34.9794785662,11.4183,1.0021,1684.186859,0.00311,0.08116007900000001,15,1,2,10.7814,,5202.0,,9.51007,0.19837
114958,290446199,306.860079086,34.8376584875,12.5451,0.352794,1683.960749,0.00574,0.045496314239999995,15,1,2,3.43019,1.33,6496.0,3.49128,12.55995,0.12103
114970,290446834,306.782180715,34.7246336832,13.2275,12.741029,1694.170191,0.21535,0.56391794354,15,1,2,1.20254,1.12,6034.0,4.32708,24.32441,0.3744
114971,290446873,306.769966337,34.7170975847,12.2485,12.741029,1694.161908,0.12479,0.55792965991,15,1,2,3.84341,1.38,6611.0,3.40851,21.9683,0.35099
114974,290447051,306.807275107,34.6814137198,11.4801,8.906176,1690.432968,0.00418,0.18515939904,15,1,2,10.3958,,5890.0,,10.13666,0.23309
114975,290447096,306.833390446,34.6723984906,11.5518,4.363414,1686.784165,0.00588,0.10690364299999999,15,1,2,15.2531,,5095.0,,19.01128,0.25082
114977,290447158,306.820432686,34.6616708293,12.2887,4.362337,1686.792807,0.03533,0.09213255744,15,1,2,1.24821,1.49,6862.0,4.41868,31.77628,0.1714
114978,290447227,306.828785711,34.6492012972,11.3623,4.362336,1686.796402,0.00877,0.08445482496,15,1,2,4.15626,1.7,7424.0,3.43111,11.55018,0.18435
114984,290447392,306.888553734,34.6146504011,11.4087,13.970989,1694.183215,0.01682,0.23443319542,15,1,2,59.7489,,3998.0,,18.16234,0.14263
115040,290449396,306.901889506,34.1951214945,11.4269,0.398628,1683.73773,0.00426,0.10829128248,15,1,2,1.83894,1.49,6872.0,4.08212,31.08271,0.36665
115041,290449511,306.84735809,34.1737873465,13.2199,7.603726,1686.421878,0.04752,0.16591330131999998,15,1,2,1.78623,1.05,5842.0,3.95538,60.1905,0.3734
115046,290449771,306.857928286,34.1261701528,9.2969,0.384739,1684.033941,0.00114,0.08335370435,15,1,2,84.2033,,3466.0,,34.41355,-0.11358
115047,290449773,306.860749621,34.1258309748,13.4784,0.384739,1684.030896,0.04733,0.07034567876,15,1,2,26.7528,,4724.0,,14.10935,-0.04088
115048,290449824,306.852559526,34.115234617,13.3166,0.384739,1684.032174,0.04397,0.07353131768,15,1,2,11.5229,,4535.0,,25.46919,-0.15033
115077,290450765,306.909172265,33.9272662847,13.2888,0.413905,1683.856921,0.01106,0.0504467414,15,1,2,1.29431,1.44,6749.0,4.37235,12.57252,0.12762
115078,290450782,306.875317172,33.9230348679,12.6674,1.621544,1684.949463,0.00694,0.06789404728,15,1,2,59.7748,,3981.0,,15.79101,0.18762
115081,290450897,306.863185384,33.9018034926,12.9993,2.7896,1684.11793,0.00615,0.13920104,15,1,2,2.49133,1.76,7568.0,3.89072,10.6237,0.25955
115113,290451823,306.793467468,33.7148027115,13.3381,0.575017,1684.02882,0.01054,0.10200226562999999,15,1,2,30.0272,,4345.0,,25.47725,0.44445
115129,290452696,306.844062151,33.5604043985,10.4074,1.144461,1684.261117,0.00179,0.23365315776,15,1,2,5.89189,,10510.0,,15.19986,0.04666
115135,290452908,306.86607677,33.5163213912,12.7036,0.10835,1683.774232,0.00499,0.0093365195,15,1,2,4.5055,1.39,6625.0,3.2736,9.20966,0.23723
115152,290453535,306.793976513,33.3888721237,11.7371,0.911128,1683.995318,0.00544,0.10708487384,15,1,2,1.8013,1.54,6989.0,4.11442,10.50701,0.11916
115153,290453540,306.794322718,33.3877996146,10.1282,0.911128,1683.996651,0.0013,0.13428204464000001,15,1,2,3.38974,1.9,7921.0,3.65649,12.33693,0.31697
115158,290453698,306.873357501,33.3554094366,12.8376,1.94585,1684.648364,0.00352,0.1294963175,15,1,2,10.8384,,5300.0,,9.10039,0.21897
115175,290454203,306.771172203,33.2548481152,10.3735,0.42085,1684.066224,0.00137,0.1253754235,15,1,2,1.657,1.695,7416.0,4.22859,21.32278,-0.17363
115178,290454229,306.861269554,33.2483924246,13.2135,1.481267,1684.024781,0.0071,0.14417171711,15,1,2,21.0226,,3948.0,,13.68539,0.10894
115182,290454323,306.836725995,33.2302270162,10.9142,13.277511,1694.173058,0.004,0.23833132245000002,15,1,2,2.38743,2.28,9038.0,4.04014,10.59125,0.24352
115188,290454497,306.880326409,33.1926259526,13.3363,0.310433,1683.828865,0.02953,0.08133655033000001,15,1,2,1.37646,1.45,6770.0,4.32191,30.35704,0.43169
115278,290567876,306.791703741,32.537235884,13.3833,0.420155,1684.071916,0.02125,0.06782562165,15,1,2,1.24639,1.32,6486.0,4.36734,31.71336,-0.17669
115279,290567880,306.800663506,32.5368243124,13.3503,0.420155,1684.076073,0.02571,0.07822865945,15,1,2,17.0563,,4498.0,,33.27043,-0.10213
115284,290568102,306.85347467,32.4859166027,10.174,13.689897,1694.52418,0.00168,0.21274099938,15,1,2,,,,,9.56091,0.20289
115296,290568456,306.853381484,32.406789341,13.0711,0.596544,1683.871995,0.00645,0.07928069759999999,15,1,2,1.50625,1.37,6586.0,4.21899,15.19808,0.39296
115313,290569147,306.850171225,32.2598838095,12.6551,1.818072,1683.947525,0.19573,0.21929584464,15,1,2,7.79967,,5023.0,,406.54067,0.43863
115314,290569160,306.840981531,32.2565822794,13.2939,1.818072,1683.947045,0.11333,0.21362346,15,1,2,1.40143,1.09,5946.0,4.18235,179.99339,0.44318
115315,290569180,306.886290445,32.2525329903,10.8626,1.818072,1683.947002,0.01432,0.2082601476,15,1,2,1.61223,1.47,6823.0,4.19053,126.8063,0.42137
115317,290569195,306.861793556,32.249583059,12.393,1.818072,1683.947389,0.40286,0.21900495311999998,15,1,2,1.95599,1.25,6334.0,3.95224,520.0425,0.53859
115336,290569974,306.872343881,32.0911458587,13.0021,3.35697,1686.438007,0.07376,0.2764129098,15,1,2,1.47455,1.05,5812.0,4.12194,108.79001,0.40688
115339,290570000,306.858759617,32.0858055455,12.8678,3.35697,1686.437731,0.13675,0.2716460124,15,1,2,1.44505,1.07,5900.0,4.14768,151.92863,0.4077
115340,290570008,306.85844795,32.0840741075,12.0328,3.35697,1686.437736,0.06178,0.2713103154,15,1,2,4.05141,1.91,7949.0,3.50389,150.8575,0.40594
115342,290570032,306.883517007,32.0795883879,13.073,3.35773,1686.428447,0.00617,0.2013294908,15,1,2,12.6431,,4657.0,,12.47532,0.25156
115343,290570084,306.84079366,32.06915354,11.753,3.35621,1686.43899,0.00226,0.1557617061,15,1,2,,,,,10.78726,0.23957
115373,290570808,306.888333325,31.9280156499,12.2701,0.530572,1684.148477,0.01697,0.1396465504,15,1,2,12.7239,,4444.0,,61.80125,-0.35474
115374,290570843,306.886940437,31.9208030139,13.2532,0.531267,1684.112413,0.04127,0.12993197019000002,15,1,2,4.27892,,5174.0,,53.22174,0.03429
115383,290571126,306.892208808,31.8569764062,8.8328,11.964276,1691.756924,0.00652,0.194419485,15,1,2,7.92523,,5835.0,,15.94432,0.34697
115389,290571262,306.867878926,31.829215767,11.8707,0.525017,1683.87417,0.01642,0.23998527069999998,15,1,2,,,,,42.22729,-0.87264
115391,290571302,306.863875075,31.8238846966,12.9931,0.525017,1683.884712,0.04259,0.25533151760999995,15,1,2,1.36843,1.27,6374.0,4.26942,40.4083,-1.30672
115393,290571325,306.884689377,31.8190903532,13.3886,0.525017,1683.875695,0.01523,0.24848529592999996,15,1,2,1.05474,1.08,5918.0,4.4252,39.11109,-1.17994
115394,290571329,306.87366362,31.8179406431,13.414,0.525017,1683.874909,0.04078,0.23326505309999995,15,1,2,21.0495,,4452.0,,39.40749,-0.04724
115427,290573241,306.879764479,31.6280414218,11.7653,0.172933,1683.706089,0.00661,0.06262249796,15,1,2,4.06637,1.58,7124.0,3.41831,62.22168,-0.79564
115455,290575462,306.789347756,31.4134288682,12.3283,0.125711,1711.521833,0.00672,0.06136833887,15,1,2,3.04156,1.41,6670.0,3.62109,48.17449,-1.31108
115456,290575610,306.790242026,31.3968380766,11.4616,0.125711,1711.520753,0.01166,0.06091703638,15,1,2,1.64872,,5241.0,,70.51495,-1.3239
115458,290575694,306.79087003,31.3887690581,11.9286,0.125711,1711.52121,0.015,0.06078755404999999,15,1,2,2.3435,2.42,9497.0,4.08215,70.6594,-0.99252
115478,290577001,306.781791482,31.2664585435,12.5261,5.724192,1713.131934,0.06806,0.35879235456,15,1,2,1.52598,1.28,6389.0,4.17818,25.00052,0.31931
115482,290577265,306.784874972,31.2414382061,10.1361,5.72072,1713.137523,0.24777,0.3790549072,15,1,2,4.41949,1.96,8080.0,3.43958,16.40855,0.31892
115483,290577411,306.803958325,31.2251763486,9.77641,5.724191,1713.133854,0.01411,0.37121378635,15,1,2,1.52425,1.211,6245.0,4.1551,18.61653,0.32453
115485,290577455,306.797450272,31.2213578379,13.3353,5.72072,1713.139514,0.19806,0.3661832872,15,1,2,1.11303,1.16,6121.0,4.40951,27.69219,0.31185
115522,296631482,311.645080309,42.2955535221,10.9872,1.618072,1712.100506,0.00468,0.015695298400000002,15,1,2,1.61915,1.116,6025.0,4.06716,9.51563,0.23266
115534,296757251,311.617739669,42.3949265526,10.3742,0.975711,1712.080465,0.00158,0.16793937732,15,1,2,24.6532,,7983.0,,11.05708,-0.16481
115542,296758086,311.570221245,42.5493493534,12.0324,1.013211,1711.966966,0.0026,0.15047196561,15,1,2,2.20191,2.33,9202.0,4.11982,13.17874,0.22015
115543,296758157,311.560937906,42.5639560261,11.6153,0.386128,1711.583115,0.02128,0.11091526800000001,15,1,2,13.3582,,7157.0,,47.08555,0.44954
115545,296758284,311.569693141,42.5893558019,11.0917,0.386128,1711.583284,0.84255,0.09962488528000002,15,1,2,1.37894,0.846,5062.0,4.08634,55.57725,0.46423
115546,296758458,311.615963121,42.6245452177,10.5831,13.180027,1721.005465,0.09764,1.1286057120100002,15,1,2,3.17867,,5305.15,,62.58986,0.19472
115557,297164224,312.031338026,41.9761030091,8.39866,3.025189,1712.703091,0.00072,0.17936345581000002,15,1,2,11.641,,4724.0,,10.71633,0.34802
115567,311820074,303.235221105,41.886289006,11.4973,7.102498,1690.700364,0.00523,0.16584332829999998,15,1,2,90.3355,,3774.0,,11.77586,0.22702
115569,311820120,303.250311722,41.8696641139,13.1993,7.073675,1690.707811,0.02014,0.222679289,15,1,2,10.6204,,4383.0,,14.03628,0.177
115573,311820301,303.198569616,41.8173074222,13.1493,7.081894,1690.708574,0.026,0.22053017916,15,1,2,1.06702,1.49,6881.0,4.55491,17.57783,0.25571
