num,tic_id,RA,Dec,Tmag,Period,Epoc,Transit_Depth,Duration,Sectors,Camera,CCD,star_rad,star_mass,teff,logg,SN,Qingress
117417,83651496,303.7029308,35.36761744,12.9045,0.213211,1683.83468,0.0087,0.06322559,14,1,1,26.8931,,4049,,17.21951,-0.30331
117419,43897697,303.747635,35.758965,12.985,0.5021,1683.964535,0.05743,0.126614557,14,1,1,,,,,48.85557,0.41998
117422,328372337,308.7235875,35.74353511,12.0229,0.382655,1683.797293,0.02109,0.069153412,14,1,1,20.1539,,4462,,35.63327,0.42478
117446,65220800,308.6493601,32.52282014,11.9788,3.134195,1685.43066,0.00649,0.116623396,14,1,1,17.4781,,4229,,11.91738,0.19411
117449,161363520,308.6659733,31.90300895,11.5758,0.422933,1684.108877,0.02773,0.099884087,14,1,1,48.8102,,4198,,55.6046,0.40246
117451,203001744,304.4394022,42.59146692,12.1922,4.379427,1687.849306,0.02308,0.231365128,14,1,1,1.67571,1.15,6114,4.05037,43.35656,0.35235
117452,83881738,304.3212674,42.70230734,11.2782,0.267378,1683.756791,0.00459,0.107616971,14,1,1,14.1766,,4964,,67.12724,-1.01042
117463,1964536833,306.3458595,31.83081138,13.027,4.636464,1685.659199,0.00492,0.168442737,14,1,1,6.63279,,4829,,13.83705,0.2013
117481,184555106,306.2878477,34.30488425,12.4328,13.935284,1691.392296,0.00227,1.094477205,14,1,1,1.67202,1.71,7453,4.22458,10.60006,0.25406
117502,199185119,307.259377,33.332554,11.565,6.992586,1684.117861,0.00146,0.214952094,14,1,1,,,,,16.03229,0.2358
117517,11117288,303.6361857,42.07613564,10.2368,0.83335,1683.998931,0.07631,0.087026741,14,1,1,1.01901,1.164,6142,4.48766,15.12039,0.15732
117535,87582549,304.2505978,33.87948975,10.87,0.212517,1683.762128,0.00367,0.038865109,14,1,1,2.57497,1.68,7373,3.84183,11.50526,0.25963
117540,170733279,304.3255315,32.94182998,12.043,13.98321,1691.40999,0.05194,0.997702034,14,1,1,28.8707,,4558,,34.43187,0.03562
117541,57974119,304.320054,32.81270331,12.9365,0.554183,1683.989707,0.00099,0.261269575,14,1,1,2.52057,2.91,11114,4.09896,30.78194,-3.07757
117546,41312235,304.2535841,32.46129816,12.5006,7.306991,1685.998179,0.11108,0.250849001,14,1,1,1.64921,1.27,6377,4.10732,45.36568,0.32466
117562,106111647,304.0133902,42.75056285,9.9354,0.08335,1683.715154,0.31606,0.000810996,14,1,1,2.35261,2.59,10108,4.10827,12.77706,0.25236
117569,103986537,304.9152684,31.98559097,12.3782,1.132655,1683.931421,0.00198,0.166273754,14,1,1,2.12354,1.85,7800,4.05112,9.83752,0.09511
117580,105900110,304.8424978,34.38376984,9.9537,0.185433,1683.810781,0.04548,0.072500594,14,1,1,2.51442,2.29,9056,3.99703,54.38817,-0.91106
117583,169642895,304.8167778,32.79972843,11.5545,0.306961,1683.801228,0.00695,0.046464687,14,1,1,4.63924,2.64,10256,3.52678,17.60971,0.05919
117591,416871723,304.9191883,34.72920353,9.57808,0.55835,1683.767025,0.01378,0.107996057,14,1,1,1.60024,1.407,6667,4.17799,21.56503,0.09068
117597,65233506,305.0128858,34.98817365,13.1313,0.587517,1683.850568,0.02766,0.078357142,14,1,1,,,,,17.52404,-0.01002
117602,170560945,304.8834866,35.81641663,12.56,0.201405,1683.710283,0.0022,0.033447328,14,1,1,0.882355,0.952,5453,4.52542,10.51588,-0.0391
117608,273630105,304.9734573,35.09814712,10.1676,11.754576,1690.908266,0.13074,0.140584729,14,1,1,1.08686,1.073,5905,4.39632,41.84529,0.0424
117616,12488584,304.9930089,31.80880035,13.1916,0.159044,1683.811735,0.12353,0.077689813,14,1,1,13.6895,,4709,,48.73441,-1.16636
117621,172982970,305.0801999,32.34095636,12.5233,0.146544,1683.772157,0.01982,0.016918505,14,1,1,44.9204,,4505,,14.83185,0.37955
117623,57979756,304.9714542,32.86919425,13.1432,0.5396,1684.055216,0.01364,0.059722928,14,1,1,2.41417,1.42,6687,3.82482,9.2125,0.17651
117625,273633175,305.0402329,33.45977269,13.2652,7.027103,1683.877535,0.25193,0.106671424,14,1,1,5.16504,,8477,,24.83062,0.22238
117640,170352906,304.9616579,31.34304744,12.7912,10.947186,1694.216453,0.0148,0.215769036,14,1,1,23.3507,,4474,,17.07267,0.11873
117642,41179563,309.0014254,32.235266,11.9227,7.050188,1683.856029,0.0571,0.070713386,14,1,1,134.476,,4037,,19.63486,0.22667
117654,43200244,308.9543586,33.78240403,13.0806,0.90835,1683.814194,0.01201,0.160923286,14,1,1,13.8689,,4708,,13.0401,-0.08147
117655,84623463,309.0092552,34.00506206,12.2635,0.218767,1683.74304,0.00669,0.021828571,14,1,1,1.15123,1.21,6244,4.39853,10.58615,0.23342
117664,87811980,309.8340825,35.09437343,12.7635,1.274322,1684.375301,0.01929,0.100862586,14,1,1,2.38585,1,5639,3.68278,16.01093,0.19494
117666,86940012,309.7838727,35.40207546,12.3175,0.415294,1684.064258,0.00606,0.033821543,14,1,1,5.27197,,5131,,9.95057,0.25729
117676,86194758,309.7474133,34.7097185,13.1084,0.904183,1683.959852,0.26396,0.195249277,14,1,1,11.0553,,4400,,111.65501,0.41862
117697,12670062,298.1172902,30.65762883,13.3549,0.325017,1683.770865,0.04773,0.087982102,14,1,1,4.99684,1.25,6323,3.13759,27.09007,0.35842
117702,86942368,299.2078832,32.42397172,13.416,0.752794,1683.852193,0.01212,0.05894377,14,1,1,6.28495,,5652,,9.61326,0.2268
117720,89653614,297.1829184,35.31169911,6.2778,0.962517,1684.067707,0.02111,0.171482029,14,1,1,,,,,33.3844,0.38181
117754,11791688,295.1169059,40.34467264,12.5127,0.193767,1683.810927,0.0047,0.001790407,14,1,1,,,,,11.53074,0.13129
117757,105746981,297.0081464,41.43809659,12.8013,0.504878,1684.119168,0.01229,0.076478919,14,1,1,,,,,20.28684,0.04101
117771,99885216,301.3050617,30.82571306,9.36342,0.892378,1684.153295,0.01037,0.125860993,14,1,1,4.99956,,5060,,13.85976,0.16324
117779,40721953,306.1717137,32.59630016,12.1681,7.054056,1683.799117,0.07187,0.128101657,14,1,1,4.14485,1.09,5960,3.24048,16.39169,0.26004
117795,87459677,307.0745764,34.23929981,13.1931,0.231267,1683.82989,0.01031,0.032088296,14,1,1,,,,,11.80343,0.00053
117828,63736835,301.4094345,35.47236849,13.2515,4.822175,1684.195077,0.06052,0.261120776,14,1,1,1.69546,1.04,5794,3.99652,39.21019,0.30016
117831,15680561,302.5278837,36.267768,13.4306,0.598628,1684.034,0.00157,0.102107978,14,1,1,40.5483,,4727,,10.01244,0.05944
117848,406290321,305.1351933,38.23761995,13.0586,0.169461,1683.795775,0.01126,0.063547875,14,1,1,5.09331,,9075,,35.079,-1.09327
117861,89276480,302.9228872,40.36857498,12.9272,0.697933,1683.78587,0.00584,0.082160673,14,1,1,0.935842,1.11,6012,4.54099,19.56079,0.12006
117864,14532022,309.6122877,39.66155026,13.0982,1.945155,1685.028305,0.80091,0.2145895,14,1,1,1.04214,0.88,5171,4.3467,29.40537,0.41222
117903,169564609,303.7213109,39.48449198,13.2669,0.1771,1683.753536,0.00578,0.018441423,14,1,1,1.87703,1.72,7481,4.12665,13.16089,0.20257
117907,39967472,303.6579843,38.92479228,9.3685,6.536572,1685.958142,0.1078,0.387684085,14,1,1,,,,,194.89568,0.45048
117912,40727705,303.6426195,38.68965486,13.2828,11.250882,1685.197897,1.27526,0.485025523,14,1,1,20.2183,,4928,,95.09305,0.40924
117917,16113019,303.7583912,38.34312872,12.3771,1.171544,1684.402854,0.21143,0.08254699,14,1,1,11.1355,,5191,,65.54077,0.408
117927,274347683,303.6205205,37.21528723,12.4553,0.434044,1683.996689,0.01255,0.159038062,14,1,1,31.4262,,4302.32,,31.74648,-0.3283
117931,104209857,303.6633554,36.93573149,12.8182,0.411822,1683.793556,0.0205,0.079699912,14,1,1,,,,,9.98788,0.09504
117940,91225393,303.6918057,36.5073379,11.382,5.690154,1686.251346,0.04252,0.218501914,14,1,1,,,,,58.03855,0.35958
117941,172374432,303.6831603,36.49667642,12.8687,1.020155,1683.816386,0.02484,0.248509758,14,1,1,23.6843,,4729,,26.33709,0.39212
117950,63935454,303.8394952,36.21087295,10.9279,2.092133,1683.809479,0.01167,0.07849683,14,1,1,84.676,,4273,,25.47796,0.40183
117955,1970580547,303.8679443,36.56994894,13.3365,3.877647,1687.04094,5.02223,0.292141925,14,1,1,2.97067,1.42,6698,3.64465,160.74324,0.47601
117964,170358868,303.8413165,37.3213838,11.8986,3.135517,1685.424004,0.10507,0.304051083,14,1,1,4.00777,2.94,11209,3.70061,70.17445,0.4116
117983,312244598,303.7678202,39.49504727,12.7216,0.166683,1683.761308,0.04256,0.013227963,14,1,1,21.3352,,4427,,22.25853,0.247
117987,40967342,303.777524,39.8520083,11.5894,14.002371,1691.19234,0.0544,0.844903066,14,1,1,36.796,,4303,,43.28588,0.24442
117997,87459029,303.8702426,40.96672025,11.5356,0.271544,1683.733195,0.00619,0.034782071,14,1,1,1.28913,1.273,6377,4.3223,9.76129,0.12864
118005,185177516,303.957437,41.33794658,12.6164,11.785151,1690.884489,0.01623,0.134468573,14,1,1,1.43479,1.05,5830,4.14568,34.48424,0.06563
118020,83777372,303.9293729,39.39638295,13.1782,0.554183,1684.050192,0.01549,0.086668679,14,1,1,1.64463,1.09,5964,4.04336,12.80988,0.07119
118055,63650158,303.9226247,36.87610202,11.2746,0.309044,1683.930853,0.00466,0.043371235,14,1,1,1.67677,1.75,7548,4.23216,10.38837,0.01925
118056,103123881,303.9804096,36.8721692,12.194,0.868767,1684.197476,0.00552,0.188339998,14,1,1,1.5465,1.09,5967,4.09679,12.16068,0.00487
118059,65227255,303.956357,36.72384388,12.8594,0.181961,1683.773157,0.00466,0.018589136,14,1,1,14.0509,,6710,,9.55947,0.18152
118063,169942442,303.9399615,36.45320561,13.2526,0.587517,1684.293972,0.00092,0.052829529,14,1,1,43.9598,,3817,,9.76452,0.20143
118064,199424335,304.0368147,36.33853744,10.3385,0.307655,1683.711859,0.01861,0.052439795,14,1,1,5.85308,,9080,,16.37824,0.06323
118073,312491072,304.0752341,36.77865114,12.6778,0.74585,1684.005862,0.00783,0.090091222,14,1,1,4.71674,2.03,8255,3.39828,15.01124,0.06883
118101,184164428,304.1400029,38.94157391,12.2855,13.992879,1694.165274,0.01167,0.278458292,14,1,1,81.5871,,3735,,12.17455,0.28568
118111,85810963,304.0680875,40.36542528,13.2737,0.399322,1683.707041,0.01493,0.080627105,14,1,1,1.39432,1.17,6151,4.21753,13.68124,-0.03434
118113,12016114,304.1186189,40.64366192,13.3908,0.740294,1684.239965,0.01458,0.100228405,14,1,1,1.88959,2.04,8276,4.19496,12.93288,-0.06031
118121,64228772,304.1370887,41.43670949,12.1221,0.515294,1684.008134,0.00251,0.065169232,14,1,1,1.3542,1.43,6720,4.33004,11.23415,0.13824
118129,15249907,304.3455885,41.01486248,12.8169,2.084515,1685.120972,0.01317,0.154796084,14,1,1,1.35643,1.31,6448,4.29054,41.29244,0.4075
118130,171883727,304.2991465,40.82785838,10.7675,1.997354,1684.412702,0.00052,0.213597037,14,1,1,154.169,,4816,,9.5932,0.20656
118148,171423012,304.2442638,39.06476108,12.5021,0.672239,1684.193436,0.00271,0.08221483,14,1,1,1.34279,1.11,6000,4.22737,11.84112,0.13126
118158,172878185,304.3383411,38.04963516,13.245,14.005602,1694.170113,0.00655,0.196498596,14,1,1,2.38198,1.76,7571,3.9297,14.3647,0.18001
118159,82715066,298.226059,29.70743692,13.3422,12.685551,1690.198677,0.11765,0.222250854,14,1,1,13.0413,,4597,,253.75624,0.43078
118160,87571278,298.1790406,29.77188146,12.9488,0.99585,1684.360017,0.02212,0.103827321,14,1,1,73.1293,,3449,,12.39666,0.23813
118183,64920799,304.3042738,36.45273266,11.9744,0.325017,1683.797123,0.00412,0.032995726,14,1,1,51.9991,,3668,,9.34941,0.15993
118186,138727504,304.2934102,36.05230448,7.7343,4.707825,1686.159156,0.80007,0.034225888,14,1,1,1.02013,1.13,6070,4.47384,14.7386,0.2346
118188,13008607,304.3778122,36.11215723,13.1135,1.159739,1684.033914,0.65752,0.293147227,14,1,1,9.88074,,4456,,74.92134,0.68329
118189,89751594,304.3689065,36.21487099,13.4148,0.506267,1683.925633,0.02433,0.130368815,14,1,1,0.778037,0.838,5035,4.57931,58.28545,0.48393
118202,11788985,304.4493233,36.87648249,13.1358,7.100569,1690.387633,0.07243,0.254555399,14,1,1,18.7263,,8756,,27.08844,0.44579
118207,91935538,304.4396236,37.31697301,12.7256,0.59585,1684.260705,0.00677,0.170526312,14,1,1,10.254,,4593,,20.18392,-0.47503
118211,15140377,304.445028,37.486678,12.144,1.715294,1683.788031,0.39737,0.464038486,14,1,1,,,,,88.71115,0.4737
118217,11919005,304.5101366,37.74282837,13.3587,2.012505,1684.163043,0.00528,0.08663834,14,1,1,25.2315,,4360,,11.85476,0.18853
118220,91711814,304.4699308,37.86336502,12.107,0.660433,1684.34826,0.01254,0.110378167,14,1,1,27.548,,4316,,66.97447,0.44209
118230,102240414,304.4790737,38.84312976,13.4973,2.863007,1684.098421,0.00724,0.201355282,14,1,1,6.18349,,5115,,10.32091,0.04162
118266,42839282,304.6190133,39.39596982,12.1477,0.579878,1683.86791,0.00477,0.104325851,14,1,1,12.2071,,8854,,19.21264,-0.0447
118275,416709401,304.5385736,38.87190644,12.6288,0.331961,1683.898422,0.01532,0.070883632,14,1,1,11.1582,,4844,,28.53046,0.03954
118283,171878922,304.5253969,37.90376465,13.1725,0.384044,1683.997985,0.01634,0.08099488,14,1,1,3.44092,1.49,6875,3.5379,22.25676,0.47079
118294,42832174,304.6491513,37.1899904,11.6703,1.052794,1684.681828,0.01776,0.088087274,14,1,1,27.5977,,4288,,18.30454,0.20451
118295,14621733,304.6318327,36.95276615,13.1462,0.591683,1684.21688,0.01665,0.072362831,14,1,1,4.69256,,5519,,11.49352,0.11817
118306,43881119,304.8256073,40.95134309,12.4514,0.140294,1683.692969,0.00308,0.07012315,14,1,1,0.548655,0.544043,3952,4.6951,31.68029,-0.97544
118321,170564749,304.8944269,38.12342716,11.4418,0.6396,1684.148816,0.00678,0.063275628,14,1,1,1.88234,1.52,6938,4.07051,10.07486,0.17763
118337,172692169,298.432934,29.89874396,12.6748,0.398628,1683.698385,0.00908,0.269990744,14,1,1,5.62067,,5086,,45.85637,-0.97213
118338,90975064,298.4924673,29.90730768,11.4249,1.072933,1683.768075,0.05731,0.203771435,14,1,1,,,,,55.49779,0.416
118370,168814231,305.0974485,36.92698961,10.5886,0.936128,1684.395979,0.02234,0.008003894,14,1,1,10.8343,,5637,,18.22365,0.26077
118380,59258958,305.0756423,38.27463073,13.0764,7.077281,1690.625053,2.04303,0.071409765,14,1,1,10.5517,,4709,,21.27483,0.07711
118381,202994093,304.9927627,38.45666197,12.4103,2.960285,1684.968743,0.00588,0.149553598,14,1,1,10.589,,4857,,12.45535,0.20884
118394,188011745,305.0443876,39.66062418,12.1568,4.601342,1684.810946,0.03784,0.301848035,14,1,1,1.47282,1.06,5878,4.12707,12.7116,0.19055
118395,11367138,305.0627168,39.68649086,12.9938,8.735177,1690.993752,0.06094,0.366265972,14,1,1,1.84905,1.76,7581.85,4.14968,11.24771,0.14453
118399,40727176,305.038389,40.00683812,13.1946,7.023265,1683.899422,0.00548,0.047547504,14,1,1,2.61424,1.63,7238,3.81556,10.71057,0.12367
118400,232720307,305.0569406,40.20479594,12.1365,0.963905,1683.922748,0.00727,0.079888446,14,1,1,1.20437,0.975,5541,4.26555,9.21497,0.18468
118409,173069277,304.9975201,41.85549273,13.473,0.671544,1683.729486,0.13,0.143737278,14,1,1,,,,,30.81011,0.36749
118412,104672691,305.1572122,41.12140258,10.4345,0.551405,1683.978132,0.05068,0.08399001,14,1,1,2.46621,1.54,6989,3.84153,17.65253,0.04285
118429,102729645,305.2530464,37.8233178,12.9552,4.185017,1685.411785,0.20429,0.247334505,14,1,1,1.25194,2.21,8785,4.58729,26.80568,0.42685
118434,41066484,305.1365582,37.36820942,13.4114,11.785129,1690.884814,0.33424,0.177837597,14,1,1,12.6488,,4229,,39.72381,0.20538
118454,328530803,305.402989,36.731396,12.539,3.326258,1684.275911,0.43584,0.353847326,14,1,1,,,,,55.69135,0.53968
118460,188259640,305.3509455,37.23134868,10.0963,0.45835,1684.102616,0.00892,0.038157638,14,1,1,1.27071,1.142,6089,4.28764,9.00659,0.2425
118461,104917179,305.2673391,37.60814674,13.2922,1.138211,1683.897856,0.0051,0.096224358,14,1,1,,,,,11.09816,0.21138
118468,161450762,305.3420155,38.63695271,12.8859,1.318072,1683.942206,0.0006,0.165615747,14,1,1,4.05553,2.25,8928,3.57415,24.87041,0.36752
118490,172771211,305.4562892,41.7967518,12.909,0.6771,1684.306782,0.0077,0.083364552,14,1,1,,,,,13.86929,0.08504
118533,427528444,305.6200154,36.49807332,10.6187,0.179183,1683.847057,0.06132,0.053672476,14,1,1,13.1973,,4883.43,,53.19812,-0.08471
118536,84105036,305.661757,36.587402,12.165,1.127794,1684.071389,0.01028,0.121621305,14,1,1,,,,,12.12903,0.17657
118541,170565435,305.6001262,37.46271973,11.7748,1.2896,1684.67798,0.04532,0.1663584,14,1,1,,,,,51.49872,0.42724
118543,39956155,305.5916777,37.60838264,12.9793,2.363118,1685.163438,0.00877,0.218470259,14,1,1,8.30628,,4724,,19.32962,0.41825
118555,312366222,305.6983355,39.36450569,13.3394,0.22085,1683.787016,0.01587,0.028052367,14,1,1,2.83586,1.13,6059,3.58578,9.8822,0.08812
118584,230533452,305.7402253,39.21103455,6.81728,0.578489,1684.146352,0.01874,0.10988977,14,1,1,,,14573,,22.07422,-0.15792
118590,16834258,305.7264499,38.73961536,13.0191,9.686938,1686.41858,0.28267,0.378662406,14,1,1,2.84461,1.1,5985,3.57141,136.46501,0.31012
118608,199230792,305.8795932,36.87756392,12.8323,0.125711,1683.770732,0.00312,0.011821862,14,1,1,1.04378,,5798.46,,9.25061,0.1834
118615,40486017,305.9264615,38.00141453,13.18,7.065638,1690.597328,0.05048,0.248357176,14,1,1,0.558668,0.552985,4039,4.68647,27.31104,0.51826
118616,184054058,305.9645035,38.0474975,12.9382,10.926441,1694.212249,162.48248,0.329978518,14,1,1,1.96567,1.99,8164,4.1499,70.45011,0.20055
118683,59639482,306.1762194,37.0818698,12.6173,0.348628,1683.873113,0.0139,0.064904075,14,1,1,,,,,13.98193,0.00152
118688,172269875,306.2447061,37.33329422,13.0298,0.372239,1683.73909,0.04568,0.06690996,14,1,1,4.30969,1.42,6694,3.32146,46.14524,-0.1892
118689,42483170,306.1726422,37.34842548,13.1001,0.629183,1683.8294,0.15917,0.135091882,14,1,1,,,,,65.5098,0.44939
118694,275957107,306.1895751,37.89890124,12.91,13.798409,1691.950361,2.20589,2.349317116,14,1,1,,,,,23.56081,0.06098
118695,15999053,306.3092706,37.9110997,12.9771,0.7396,1684.42021,0.12421,0.11711566,14,1,1,4.81721,1.91,7951,3.35351,42.75844,0.01631
118697,89872888,306.16885,37.94549355,12.7245,2.382082,1684.42194,0.00906,0.112267525,14,1,1,2.95899,1.77,7611,3.74375,12.39854,0.21241
118702,42502197,306.3024933,39.84582626,13.3883,14.005602,1690.915799,0.05254,0.086274508,14,1,1,0.728803,0.859,5109,4.64684,20.74313,0.2063
118733,83074859,306.4449488,39.10414561,13.0775,0.663905,1684.130512,0.24161,0.143655764,14,1,1,19.9169,,4243,,32.81192,0.38739
118743,42122197,306.4207289,37.61387508,11.6671,10.795924,1694.140764,0.02833,0.07524759,14,1,1,1.40825,1.66,7319,4.36081,17.65643,0.22351
118746,13877044,306.3198452,37.16919266,11.0928,0.761822,1683.801923,0.00499,0.094069781,14,1,1,11.3663,,4634,,13.11962,0.18022
118763,89508776,306.5688561,37.02635402,12.2107,0.591683,1684.287183,0.0105,0.129773832,14,1,1,2.75772,1.47,6815,3.72428,22.9057,-0.3789
118798,42834413,306.7191645,41.76403412,12.6955,0.238211,1683.686354,0.00297,0.025105057,14,1,1,1.31656,1.02,5724,4.20779,10.128,-0.07318
118813,104343198,306.7479833,39.35620826,11.8548,0.676405,1684.338815,0.00513,0.12641333,14,1,1,0.835854,0.89,5223,4.5432,10.97224,0.05233
118830,136134530,306.6766188,37.4449487,12.476,0.679183,1684.230546,0.02298,0.134070724,14,1,1,,,,,26.99407,0.38362
118848,170738047,306.855783,37.376534,12.534,0.475017,1683.93479,0.00488,0.068521202,14,1,1,,,,,33.55156,0.49644
118852,172183982,306.7980154,38.54304768,11.5629,2.452439,1684.36283,0.05491,0.229793534,14,1,1,3.11804,1.98,8126,3.74697,41.02411,0.3831
118885,1967966352,306.9563024,39.91467186,13.3613,0.527794,1683.810825,0.45955,0.069922149,14,1,1,1.65818,1.21,6244,4.08159,45.71612,0.10008
118897,311955260,307.0402711,37.58357875,13.3616,1.454878,1684.30062,0.00265,0.124755789,14,1,1,0.616442,0.601301,3877,4.63737,10.52571,0.22986
118930,43897742,307.0767038,39.65891726,12.1469,0.5021,1683.963758,0.16168,0.123978532,14,1,1,,,,,47.15407,0.43217
118934,40370402,307.1652906,40.20352671,13.3965,7.050196,1683.822069,0.05317,0.057459097,14,1,1,0.990708,1.1,5974,4.48757,20.92628,0.22513
118936,90000387,307.1212508,40.48775794,12.4032,0.086822,1683.757365,0.01033,0.015967434,14,1,1,,,,,16.77675,0.37662
118937,86549532,307.0895976,40.68797241,13.1584,0.448628,1683.833996,0.00686,0.174780983,14,1,1,1.07631,1,5637,4.37419,16.37689,0.27904
118943,232737687,307.1233563,41.43158704,13.4371,1.907655,1683.945974,0.0213,0.204252621,14,1,1,11.6618,,5415,,43.57756,0.44012
118957,82829261,307.2843525,38.79974253,12.9832,0.279878,1683.790418,0.02689,0.040316426,14,1,1,,,,,18.7911,0.02981
118986,193138355,307.4641348,36.59085375,12.6438,7.073377,1690.25643,0.0631,0.125764643,14,1,1,0.85387,0.792,4864,4.47401,16.54066,0.21312
118989,184243249,307.3778743,37.69556357,12.6085,0.416683,1683.726742,0.28869,0.042155819,14,1,1,9.04325,,4645,,11.32629,0.2376
118999,274635576,307.4321781,39.39479743,11.4518,7.092789,1690.54109,0.06285,0.212854598,14,1,1,13.1376,,3769,,24.60219,0.35772
119002,171879818,307.4060557,39.72896542,8.5339,10.205705,1689.285742,0.064,0.140838729,14,1,1,15.4503,,4524,,30.26629,0.3184
119034,43574900,307.55752,38.37598456,12.1623,0.20835,1683.887482,0.00786,0.016749257,14,1,1,1.4026,1.89,7909,4.42066,15.03602,0.25494
119040,87454700,307.5906334,37.59237768,13.364,1.031267,1684.492802,0.01753,0.143717369,14,1,1,,,,,13.67959,0.04635
119053,89645503,307.8031744,36.52599536,13.4521,10.150583,1684.883354,0.80213,0.082727251,14,1,1,1.70453,0.93,5387,3.94334,28.73593,0.0235
119054,170237865,307.70326,36.7911444,11.2439,1.6521,1684.703667,0.03927,0.160683246,14,1,1,2.00591,,7882,,32.43265,0.33506
119067,312088861,307.7348764,41.58200231,13.1356,0.388211,1683.823688,0.0017,0.069893508,14,1,1,36.9173,,3811,,9.8812,0.19423
119071,105161249,307.8314277,41.8605308,9.1495,0.254878,1683.830839,0.03015,0.224460859,14,1,1,12.3609,,7487,,98.88141,0.42606
119080,14404373,307.9394552,40.77129192,12.1299,1.016683,1684.075728,0.0042,0.12783772,14,1,1,,,,,13.46553,0.15576
119091,426350677,307.906377,38.40583122,10.7475,0.451405,1683.69558,0.01677,0.153166231,14,1,1,12.0941,,4756,,33.23673,0.37416
119094,193260407,307.9085504,38.15794954,12.637,7.069503,1690.411885,0.15323,0.126544104,14,1,1,,,,,28.57852,0.17036
119138,1870739291,308.0261598,40.80820034,9.4166,0.786128,1684.228034,0.00721,0.098729816,14,1,1,50.4468,,3749,,11.76356,0.10985
119140,103740840,307.9900203,41.08491274,13.4812,10.795913,1694.375308,0.02077,0.218617238,14,1,1,0.8983,0.909,5291,4.48979,18.48305,0.21725
119153,171667629,308.173683,40.012623,10.877,3.049377,1686.528638,0.00991,0.260569265,14,1,1,,,,,13.28635,0.21966
119161,41067403,308.1381914,37.67388703,11.3084,11.800444,1690.869456,0.71998,0.156827901,14,1,1,2.15073,1.16,6137,3.83735,48.31376,0.14194
119162,84487186,308.2549083,37.56258506,11.4112,0.613905,1683.90202,0.00932,0.099292995,14,1,1,1.21039,1.382,6609,4.41272,21.05706,0.52965
119179,171510687,308.2783494,37.4902293,13.0969,1.505572,1684.42617,0.01757,0.130397591,14,1,1,13.681,,4916,,26.67832,0.4167
119199,273759147,300.0700338,41.49043729,10.7549,0.387517,1683.915001,0.0939,0.110140082,14,1,1,2.43994,1.219,6263.06,3.74931,50.09361,-0.14859
119203,90581070,300.1018207,40.59418356,13.4002,4.1146,1685.665434,0.17511,0.304151232,14,1,1,2.16173,1.29,6418.63,3.87906,142.48609,0.44201
119214,170246917,300.0513911,39.91349812,12.2626,0.522239,1684.095896,0.00316,0.010805125,14,1,1,9.00798,,4719,,9.00209,0.20364
119222,170355866,300.1183658,39.15459658,12.5788,0.572239,1683.743167,0.00158,0.102688289,14,1,1,12.286,,4612,,9.68984,0.41015
119238,230533249,300.1605352,37.71607932,12.82,1.894461,1683.840692,0.02019,0.201892709,14,1,1,18.8712,,4518,,18.28875,0.54829
119243,87318909,300.0808788,37.34330952,11.9761,0.478489,1683.844262,0.03383,0.221076273,14,1,1,,,4534,,68.4929,-0.14587
119248,102727397,300.0454073,37.15461126,11.5478,0.55835,1683.73486,0.00219,0.080653658,14,1,1,11.9585,,4900,,9.09224,0.11171
119276,64929190,300.3997582,40.89304586,7.88004,0.304878,1683.836236,0.0148,0.082189011,14,1,1,17.2256,,4449,,27.33878,0.40851
119291,199121163,300.4244438,39.30964062,12.0572,0.236822,1683.771131,0.04805,0.134015202,14,1,1,1.02188,1.023,5731,4.42914,40.28173,-0.80268
119295,41781952,300.4639655,38.75712459,11.7433,0.618767,1683.933576,0.02687,0.157340073,14,1,1,2.34212,,5303,,25.13223,0.3309
119298,42365499,300.4241177,38.69193378,12.9245,0.127794,1683.695668,0.0408,0.037329905,14,1,1,1.90711,0.96,5498,3.85959,22.64602,-0.76154
119311,64630449,300.416196,38.20107193,13.0754,0.273628,1683.864567,0.18176,0.079176998,14,1,1,3.9276,,5693,,46.4409,0.4179
119313,161366117,300.4559249,38.01134189,12.783,0.218767,1683.761725,0.00791,0.020944753,14,1,1,1.48017,1.28,6398,4.20466,14.29852,0.23619
119326,13422216,300.4542796,37.15779292,13.3412,7.081125,1690.227937,0.00827,0.103455236,14,1,1,3.23114,1.35,6550,3.54969,10.4203,0.03177
119328,82822828,300.3370291,36.85153011,13.3616,0.435433,1683.844435,0.00808,0.048873,14,1,1,1.66248,1.09,5967,4.03398,9.04489,0.1229
119330,12523620,300.3459077,36.81465804,11.767,4.72132,1685.645741,0.0038,0.144661245,14,1,1,9.53815,,4775,,9.37527,0.21916
119336,90585835,300.422907,36.21670262,12.409,3.199225,1684.384853,0.00067,0.187602554,14,1,1,16.79,,4227,,10.99479,0.21809
119337,91214878,300.4445523,36.09841666,13.4316,1.432655,1684.829679,0.12693,0.22918182,14,1,1,8.74444,,4907,,25.42291,0.37423
119342,105529409,300.975896,41.80031987,13.39,0.9021,1684.453507,0.00424,0.094080009,14,1,1,10.9144,,4777,,10.25117,0.15451
119346,381195097,300.9267811,41.51276057,10.7769,0.287517,1683.720678,0.00343,0.078578396,14,1,1,2.56517,1.31,6448,3.73711,30.26903,0.50094
119353,87470039,301.0374774,40.91931281,13.4327,0.476405,1684.09604,0.01283,0.075481608,14,1,1,1.50572,1.21,6243,4.16536,12.4548,0.32552
