time, circaper5, circaper0
2787.246,0.9996775,1.0024039
2787.2664,0.99872098,1.0018347
2787.2869,0.99843919,1.0020787
2787.3073,0.99905395,1.0017198
2787.3277,0.99874918,1.002312
2787.3482,0.99859464,1.0018932
2787.3686,0.99869594,1.0021776
2787.389,0.99859758,1.0018036
2787.4299,0.99891149,1.0023653
2787.4503,0.99774312,1.0018353
2787.4708,0.99977813,1.0022176
2787.4912,0.99801732,1.0019466
2787.5116,0.99932682,1.0021371
2787.5321,0.99894601,1.0020474
2787.5525,0.99897912,1.001933
2787.5729,0.99852906,1.0019278
2787.5934,0.99965635,1.0021885
2787.6138,0.99879604,1.0020116
2787.6342,0.99924004,1.0020544
2787.6751,0.99971289,1.0024765
2787.6955,0.99817411,1.002055
2787.7159,0.99877153,1.0022085
2787.7364,0.999946,1.0026923
2787.7568,0.9990368,1.0022764
2787.7772,0.99923396,1.002
2787.7977,0.99846379,1.0016843
2787.8181,0.99962313,1.0023722
2787.8385,0.9990434,1.0019958
2787.859,0.99835333,1.0018902
2787.8794,0.99808923,1.0018585
2787.9203,0.99861596,1.0019947
2787.9407,0.99839686,1.0020858
2787.9611,0.99982811,1.0025471
2787.9816,0.9990967,1.0019187
2788.002,0.9994209,1.0022046
2788.0224,0.99924428,1.0019924
2788.0428,0.99924213,1.0022746
2788.0633,0.99880694,1.0018004
2788.0837,0.99877845,1.0021529
2788.1041,1.0002709,1.002243
2788.1246,0.99940655,1.0020384
2788.1654,0.99807471,1.00147
2788.1859,0.99911695,1.0024772
2788.2063,1.0004124,1.0025497
2788.2267,0.99864106,1.0020405
2788.2472,0.9981901,1.0014411
2788.2676,0.99934054,1.0019845
2788.288,0.99843547,1.0020004
2788.3085,0.99977181,1.002197
2788.3289,0.99852223,1.0017544
2788.3493,0.9990072,1.0017363
2788.3698,0.99945014,1.0021939
2788.431,0.99822004,1.0017429
2788.4515,0.99974825,1.0019679
2788.4719,0.99878495,1.0017951
2788.4923,1.0000089,1.002793
2788.5128,0.99893382,1.0019052
2788.5332,0.99871968,1.001298
2788.5536,0.99805206,1.0006504
2788.5741,0.99938947,1.0013792
2788.5945,0.99785829,1.0006454
2788.6149,0.99870953,1.0013646
2788.6354,0.99835247,1.0017123
2788.6558,0.99932659,1.0012891
2788.6762,0.99879456,1.0018202
2788.6967,0.99867257,1.0019848
2788.7171,0.99883758,1.0016168
2788.7375,0.99824806,1.0019993
2788.758,0.99920659,1.0022482
2788.7784,0.99799504,1.0014376
2788.7988,0.99864414,1.0019298
2788.8193,0.99882418,1.0015177
2788.8397,0.99859732,1.0014988
2788.8601,0.99870608,1.001288
2788.901,0.99909683,1.0018594
2788.9214,0.99818944,1.0016073
2788.9418,0.99914129,1.0015123
2788.9623,0.9997625,1.0020859
2788.9827,0.99788318,1.0012929
2789.0031,0.9983643,1.0013418
2789.0236,0.99839927,1.0013354
2789.044,0.99974911,1.0019026
2789.0644,1.0001851,1.0026579
2789.0849,0.99990738,1.0018525
2789.1053,1.0000999,1.0018672
2789.1462,0.9987518,1.0015052
2789.1666,1.0002591,1.0022591
2789.187,0.99809757,1.0009607
2789.2075,0.99834824,1.0018152
2789.2279,0.99813141,1.0010281
2789.2483,0.99878332,1.0016028
2789.2687,0.99869251,1.0012684
2789.2892,0.9997903,1.0011875
2789.3096,0.99910786,1.0017015
2789.33,0.9986306,1.0012381
2789.3505,0.99893524,1.001467
2789.3709,0.9985582,1.0009578
2789.3913,0.9999508,1.0013698
2789.4118,1.0015142,1.001659
2789.4322,0.99850794,1.0011796
2789.4526,0.99938324,1.0016318
2789.4731,0.99895101,1.0017664
2789.4935,0.99974548,1.0015617
2789.5139,0.99950803,1.001267
2789.5344,0.99859166,1.0014623
2789.5548,0.99881971,1.0011131
2789.5752,0.9987558,1.0007842
2789.5957,0.99888454,1.0013259
2789.6365,0.9994653,1.0010072
2789.6569,0.99969239,1.0012375
2789.6774,0.9986006,1.0007043
2789.6978,0.99892683,1.000947
2789.7182,0.99764935,1.0008545
2789.7387,0.99949127,1.001493
2789.7591,0.99838057,1.0005502
2789.7795,0.99950139,1.0009529
2789.8,0.99854963,1.0012313
2789.8204,0.99842593,1.0007909
2789.8408,0.99855424,1.0008072
2789.8817,0.99909368,1.0008084
2789.9021,0.99909194,1.000489
2789.9226,0.9986377,1.0003674
2789.943,1.0027648,1.0027074
2789.9634,0.99931287,1.0016334
2789.9839,0.99883087,1.0010517
2790.0043,0.99894873,1.0011996
2790.0247,0.99799303,1.0005038
2790.0452,0.99858479,1.0013724
2790.0656,0.99947075,1.0009685
2790.086,1.001124,1.0012331
2790.1269,0.99935907,1.0008882
2790.1473,0.9986694,1.0008
2790.1677,0.99820841,1.0003722
2790.1882,0.99982709,1.0012442
2790.2086,0.9987087,1.0008192
2790.229,0.9992968,1.0006727
2790.2495,0.99891367,1.0007468
2790.2699,0.99911787,1.0009443
2790.2903,0.99978531,1.0018723
2790.3108,0.99850762,1.0011398
2790.3312,0.99749035,1.0004011
2790.3721,1.0009075,1.0012162
2790.3925,0.99876258,1.0015437
2790.4129,0.99810605,1.0008947
2790.4334,0.99931247,1.0011083
2790.4538,1.0002053,1.0010214
2790.4742,0.99971176,1.0011131
2790.4946,0.99882534,1.0004758
2790.5151,0.99932866,1.0010137
2790.5355,0.99820218,1.0004313
2790.5559,0.99849949,1.0005076
2790.5764,0.99877588,1.0002935
2790.6172,0.99850406,1.0003105
2790.6377,0.9991961,1.0009213
2790.6581,0.99847224,1.0004813
2790.6785,1.0001056,1.0009628
2790.699,0.9999074,1.0004412
2790.7194,0.99836832,1.0001649
2790.7398,0.99991392,1.0004086
2790.7603,0.99828027,0.99975534
2790.7807,0.99883297,0.99974791
2790.8011,0.99944171,1.0002968
2790.8216,0.99921001,1.0003581
2790.8624,0.99836917,1.0003907
2790.8828,0.99988872,1.0003667
2790.9033,0.99853301,1.0000482
2790.9237,0.99879692,0.99998359
2790.9441,1.000478,0.99989979
2790.9646,0.9990816,1.0000572
2790.985,0.9991142,0.99939556
2791.0054,0.99921537,0.99952524
2791.0259,0.99856587,0.99964936
2791.0463,0.99883173,0.99994751
2791.0667,0.99849624,0.99939928
2791.1076,0.99968593,0.99995304
2791.128,0.99927975,1.0000162
2791.1485,0.99883335,1.0000414
2791.1689,0.99888571,0.99993483
2791.1893,0.99818603,0.99997549
2791.2098,0.99847997,0.99971477
2791.2302,0.99892241,0.99934138
2791.2506,0.99915112,0.99977458
2791.271,0.99839742,0.99944086
2791.2915,0.99923218,0.99927938
2791.3119,0.99852194,0.99934454
2791.3323,0.99892299,0.99942127
2791.3528,0.99880801,0.99957694
2791.3732,0.99916235,0.99932562
2791.3936,1.00042,0.9992389
2791.4141,0.99818972,0.99927914
2791.4345,0.99968925,0.99986739
2791.4549,0.99905813,0.99940451
2791.4754,0.99998769,0.99934619
2791.4958,0.99993975,0.99976119
2791.5162,0.998656,0.99905963
2791.5367,0.99816251,0.99954924
2791.5571,0.99984009,0.99935623
2791.598,0.99845216,0.99922723
2791.6184,1.0003403,0.99958456
2791.6388,0.99979247,0.9993787
2791.6593,0.99981384,0.99975456
2791.6797,0.99959113,0.99993577
2791.7001,1.0007687,0.99982881
2791.7205,0.99965529,1.0000717
2791.741,0.99871715,0.99950945
2791.7614,0.99819547,0.99925124
2791.7818,0.99886502,0.99925598
2791.8023,0.99928035,0.99918971
2791.8431,1.001349,0.99976423
2791.8636,0.99926115,0.99980343
2791.884,0.99958049,0.99948253
2791.9044,1.0006582,1.000203
2791.9249,0.99822563,0.99907572
2791.9453,0.99904656,0.99913489
2791.9657,0.99915605,0.99999927
2791.9862,0.99855836,0.99922935
2792.0066,0.99953701,0.99906468
2792.027,0.99970263,0.99926491
2792.0475,0.99855779,0.99891072
2792.0883,0.99868021,0.99879959
2792.1087,0.99728608,0.99836997
2792.1292,0.99733542,0.99880068
2792.1496,0.99881115,0.99905152
2792.17,0.99667706,0.99843996
2792.1905,0.99902245,0.99956338
2792.2109,0.99760767,0.99904043
2792.2313,0.99959889,0.99958808
2792.2518,0.99861982,0.99879146
2792.2722,0.99903264,0.99881404
2792.2926,0.99970553,0.9994659
2792.3335,0.99941766,0.99952821
2792.3539,0.99858853,0.99932134
2792.3744,0.99926378,0.99939444
2792.3948,1.0005442,1.0001571
2792.4152,0.99956335,0.99938379
2792.4357,1.0007127,1.0005557
2792.4561,1.0009622,0.99985157
2792.4765,0.99927259,0.99978668
2792.4969,0.99838301,0.99905154
2792.5174,0.99873478,0.9987106
2792.5378,0.99884586,0.99888884
2792.5787,1.0012618,0.99884958
2792.5991,0.99881437,0.99783193
2792.6195,0.99998101,0.99815779
2792.64,0.99886698,0.99900029
2792.6604,0.99913155,0.99870354
2792.6808,0.9995049,0.99853843
2792.7013,0.99901771,0.99880909
2792.7217,0.9987449,0.99845663
2792.7421,0.998766,0.99807548
2792.7626,0.99862469,0.99855257
2792.783,1.0000656,0.99917599
2792.8034,1.0000086,0.99899472
2792.8239,0.9990618,0.99871759
2792.8443,0.99944844,0.99867113
2792.8647,0.99818659,0.99816022
2792.8852,1.0002623,0.99896242
2792.9056,1.0000882,0.99847202
2792.926,0.99912001,0.99846465
2792.9464,0.99955147,0.99904267
2792.9669,1.0003991,0.99924491
2792.9873,0.99887278,0.99832541
2793.0077,0.99952042,0.99833242
2793.0282,0.99899844,0.99872937
2793.069,0.99869315,0.9980774
2793.0895,1.000112,0.99880154
2793.1099,0.99987812,0.99887835
2793.1303,0.99886946,0.99865319
2793.1508,0.9992711,0.99816394
2793.1712,0.99963996,0.99867152
2793.1916,0.9993712,0.99892704
2793.2121,0.99982493,0.99845307
2793.2325,0.99906996,0.99828363
2793.2529,0.99913647,0.99846989
2793.2734,0.99989478,0.99918855
2793.3142,1.0000165,0.99871715
2793.3346,0.99985038,0.9986444
2793.3551,0.99984216,0.99871708
2793.3755,1.0008737,0.99872273
2793.3959,0.998907,0.99848363
2793.4164,1.0001598,0.99937637
2793.4368,0.99953031,0.99877778
2793.4572,0.99922315,0.99790195
2793.4777,0.99897444,0.99833299
2793.4981,1.0008867,0.99929159
2793.5185,1.0004734,0.99918516
2793.5594,0.99910783,0.99805297
2793.5798,0.99860122,0.99795504
2793.6003,0.99954057,0.99851401
2793.6207,1.0002005,0.99793708
2793.6411,0.99970169,0.99791465
2793.6616,1.0002226,0.99870716
2793.682,0.99924118,0.99854489
2793.7024,0.99982609,0.99837859
2793.7228,1.0003292,0.99889884
2793.7433,0.99964855,0.9986707
2793.7637,1.0003442,0.99876414
2793.8046,0.99983163,0.99837008
2793.825,1.0019223,0.998237
2793.8454,1.0006374,0.99853131
2793.8659,0.99963194,0.9979433
2793.8863,0.99887299,0.99778325
2793.9067,1.0006324,0.99866703
2793.9272,1.0001532,0.99879811
2793.9476,0.99982862,0.99880395
2793.968,0.99977593,0.99882009
2793.9885,1.0013224,0.99895697
2794.0089,0.99968151,0.99863815
2794.0498,1.0000372,0.99795308
