,tic_id,RA,Dec,Tmag,Period,Epoc,Transit_Depth,Duration,Sectors,Camera,CCD,star_rad,star_mass,teff,logg,SN,Qingress
6392,21592987,286.382403359,27.7048725898,11.9733,1.14585,1684.184881,0.0212,0.125447658,14,1,2,4.87612,,5819.0,,11.87779,0.11582
6412,90386501,286.50370425,28.9335610488,12.6169,0.177794,1683.71415,0.00155,0.0796961605,14,1,2,0.859756,0.946,5428.0,4.54521,21.33871,-0.07155
6418,42440959,286.490969981,27.749570478,12.3991,0.405572,1683.845073,0.00791,0.06967726960000001,14,1,2,1.11761,1.033,5769.0,4.35559,14.32911,-0.00989
6420,42707922,286.515453907,27.6952726538,12.1487,11.375624,1694.099383,0.11418,0.24480342848,14,1,2,4.47223,1.44,6734.0,3.29538,39.71633,0.25069
6437,394259907,286.637681811,26.5029935007,10.36,0.947239,1684.061597,0.00287,0.12637115499,14,1,2,41.2106,,3997.0,,21.76235,0.35508
6458,120175105,286.661014442,28.862786307,12.8834,11.075232,1694.112564,0.01288,0.30944198208,14,1,2,0.892746,0.854,5092.0,4.46807,12.31837,0.26026
6461,394869014,286.639014074,29.0377557098,13.3351,11.426668,1694.10938,0.02196,0.14443308352,14,1,2,7.2363,,4810.0,,15.67044,0.21491
6462,358404033,286.670323251,29.1608265377,13.4056,1.136128,1684.259921,0.03178,0.17694057472,14,1,2,1.50135,1.16,6142.0,4.14956,11.72461,0.13798
6464,122606444,292.943068514,29.6981229706,13.0722,3.469896,1684.626827,0.37977,0.1974370824,14,1,2,3.42025,,4901.0,,132.45901,0.42528
6475,392868492,293.016551378,29.1485877437,11.3389,0.767378,1684.154196,0.00931,0.07983800712,14,1,2,,,,,15.89201,0.18773
6480,21594449,293.004803902,28.765467964,13.4117,11.310239,1694.481975,0.00549,0.16241503204,14,1,2,1.88395,1.09,5950.0,3.92535,11.08701,0.18809
6494,403980425,295.749380701,29.260023389,13.4584,14.005602,1690.916949,0.05983,0.1603641429,14,1,2,36.5062,,4010.0,,23.53088,0.18869
6497,394861581,295.747432929,29.4521857386,13.1532,0.130572,1683.628163,0.00978,0.01784788668,14,1,2,2.8257,1.13,6064.0,3.5889,11.97483,0.00039
6499,40380809,295.767373166,29.5007649697,13.0683,11.295769,1694.346098,0.00305,0.22263960699,14,1,2,0.979106,1.057,5854.0,4.48048,9.87229,0.20021
6510,21384627,296.167310447,29.9635105074,11.9626,11.507628,1694.008603,0.02324,0.26099300304,14,1,2,,,,,45.1725,0.29348
6539,21382933,283.66110937,28.6296868737,12.4282,7.318928,1690.84448,0.05841,0.06726094832,14,1,2,,,,,13.7728,0.08171
6544,112290020,283.70681915,29.4561101093,12.0188,14.005602,1690.929281,0.01513,0.1834733862,14,1,2,1.42536,1.24,6316.0,4.22364,22.87343,0.255
6586,70728521,293.508650593,28.3885343115,13.3528,0.345155,1683.684051,0.05085,0.08333767475,14,1,2,11.8112,,4731.0,,36.62629,0.46263
6590,30526272,293.532228692,28.6046274428,12.7593,13.958935,1691.237806,0.06994,0.44235865015000003,14,1,2,28.6716,,4630.0,,28.51284,0.11392
6615,137894932,293.078363,29.662083,13.24,11.281387,1694.18361,0.07201,0.15647283769,14,1,2,,,,,12.33543,0.03922
6672,89671764,291.856160654,40.0455468471,12.6114,13.968482,1690.997088,0.0105,0.17376791608,14,1,2,15.8515,,4521.0,,12.65039,0.24882
6675,71770507,283.072573606,29.3111310662,12.9449,10.998015,1694.469593,0.01003,0.1313162991,14,1,2,3.56791,,5038.0,,10.55942,0.18212
6697,40051902,283.548526061,29.2230636553,10.5231,0.5521,1683.998598,0.03138,0.270413059,14,1,2,9.11711,,4705.0,,45.9226,-0.61872
6699,69357435,283.542968182,29.9543411749,12.516,0.679183,1684.106003,0.01703,0.07900935839,14,1,2,13.6163,,4855.0,,13.8124,0.19803
6708,121276891,283.912011929,28.6359412116,13.133,7.081524,1684.045504,0.04426,0.02804283504,14,1,2,1.12941,0.93,5387.0,4.30085,9.31865,0.22499
6747,426114921,294.571517668,36.1223692221,13.3053,0.837517,1683.861104,0.50542,0.14980666579,14,1,2,14.789,,4791.0,,124.6703,0.48427
6751,40570097,294.504887605,35.9900640596,12.7994,13.759811,1691.430375,0.12398,0.48324456231999996,14,1,2,1.33093,1.02,5706.0,4.19835,27.99187,0.00872
6762,451812492,293.413252822,29.5317315009,13.4315,0.399322,1683.745273,0.01222,0.15512062412000002,14,1,2,56.4965,,3963.0,,21.40331,0.03093
6773,395101225,293.421796584,28.7703590527,12.8347,0.097239,1683.644651,0.00609,0.00064663935,14,1,2,0.98959,1.034,5772.0,4.46168,12.62537,0.18588
6783,121467887,284.136501742,30.1891885875,10.8971,13.911313,1691.227327,0.00922,0.3366537746,14,1,2,11.7799,,4706.0,,18.3415,0.03534
6793,109764026,284.210733899,32.3132794481,13.3298,7.050589,1683.711811,0.05131,0.050552723130000005,14,1,2,1.9503,1.03,5738.0,3.8707,11.9741,-0.00097
6809,40174235,284.105137214,35.0180148913,12.6738,1.322239,1683.970944,0.01246,0.07727164716,14,1,2,7.56788,,4778.0,,10.78118,0.21133
6813,215494556,284.162694703,35.7859334729,13.2617,0.406267,1683.940801,0.1333,0.0439580894,14,1,2,9.01373,,4676.0,,14.44477,0.16636
6819,70007206,284.13941271,28.1978455761,12.8572,0.322239,1683.876242,0.00954,0.03872990541,14,1,2,1.41261,1.07,5885.0,4.16741,10.50531,0.11703
6826,24338703,284.385991943,27.0541775583,12.3804,6.722452,1687.074903,0.54542,0.40731336667999996,14,1,2,2.29008,1.1,5992.0,3.75976,14.81018,0.21912
6828,21978198,284.317189433,27.1296945446,13.3234,0.506961,1683.678958,0.00913,0.05688609381,14,1,2,2.88625,,4923.0,,15.47238,0.16204
6850,393111126,282.263800174,36.0737384361,13.174,0.104183,1683.694332,0.0032,0.00800021257,14,1,2,1.39602,1.22,6255.87,4.23464,18.45274,0.25022
6879,403300929,286.742446793,28.1070516265,12.3272,0.243072,1683.733856,0.0035,0.02640004992,14,1,2,2.92483,1.05,5827.0,3.52705,9.88587,0.14802
6883,302936841,286.81352609,28.2498084717,10.9128,14.005602,1690.963112,0.39804,0.27282912696,14,1,2,1.35844,1.652,7305.0,4.39,56.07977,0.2345
6889,137347718,286.778734244,29.8055755329,13.0461,0.681267,1684.263975,0.17551,0.1043019777,14,1,2,2.14699,1.37,6579.0,3.91113,128.66539,0.42214
6898,237181733,287.224603148,28.4144022483,12.6797,11.281579,1694.149288,0.02842,0.21254494836,14,1,2,1.41175,1.3,6424.0,4.25249,17.10976,0.20929
6909,58324563,287.204599739,26.6079144789,9.6574,0.284739,1683.900425,0.10105,0.028718775540000005,14,1,2,11.1833,,4962.0,,16.06784,0.16018
6911,71529260,287.132602163,26.4092977893,9.8219,0.860433,1684.012566,0.00653,0.061366081559999994,14,1,2,10.8042,,4846.0,,9.71867,0.19471
6914,115067094,288.813002997,35.4996478224,12.7022,0.301405,1683.664063,0.00224,0.04450847634999999,14,1,2,1.48571,1.19,6195.0,4.16974,12.04684,-0.03455
6925,71773430,288.723866071,33.9247418769,13.3462,13.806782,1691.409957,0.09001,0.47536750426,14,1,2,2.24475,1.21,6250.0,3.81852,24.52108,0.07494
6943,30514589,288.798090809,31.4827833504,12.9,0.368072,1683.74601,0.04031,0.1821588328,14,1,2,1.90609,1.48,6852.0,4.04804,76.66764,-1.00566
6946,392937415,288.762284076,31.1118326307,10.6618,10.860062,1694.184932,0.14852,0.15497308474,14,1,2,11.0668,,4773.0,,47.27829,0.04011
6948,42098767,288.810762183,30.8048510814,9.7439,0.335433,1683.667634,0.01868,0.055940161409999994,14,1,2,32.1384,,4080.0,,48.45747,0.43643
6955,30338428,289.110831188,30.2478380611,12.8627,0.371544,1683.663775,0.00628,0.0633854064,14,1,2,2.52365,1.34,6517.0,3.76111,15.7825,0.10163
6956,1874174171,289.044452923,30.2561171507,11.4042,0.502794,1684.09824,0.00771,0.07211071547999999,14,1,2,0.894046,1.019,5715.0,4.54352,10.87842,-0.08096
6961,69791062,289.024373008,31.8477371588,10.1328,0.549322,1683.707341,0.00909,0.08494715407999999,14,1,2,1.72344,1.822,7731.0,4.22582,13.43159,0.06627
6962,383831955,289.121055007,31.9589924247,11.7123,11.755386,1694.017295,0.012,0.31187039058,14,1,2,10.7417,,4714.0,,13.47169,0.12954
6969,1867005104,289.016587334,32.7923059306,13.1652,0.300711,1683.672922,0.04904,0.08975020506,14,1,2,21.531,,4625.0,,29.70831,0.38146
6977,451806559,288.989349802,34.3844275543,10.764,0.675017,1684.030199,0.01014,0.08048227691,14,1,2,9.8297,,4562.0,,11.13472,0.10928
6986,121404054,289.096554205,35.6227928956,13.1023,13.901787,1691.022698,0.03018,0.13651554834000001,14,1,2,2.49171,1.04,5784.0,3.6621,14.42175,0.25233
6988,122509373,290.045390192,35.6721271469,12.2743,7.470698,1690.485393,0.00308,0.2289768937,14,1,2,1.0969,1.207,6237.0,4.43944,14.29514,0.16928
6989,40283777,290.089975742,35.6501394075,12.7531,0.346544,1683.809285,0.00876,0.04673838928,14,1,2,10.1239,,4966.0,,10.76289,0.04734
6992,137753938,289.985052587,35.4140989046,12.346,14.005602,1690.931313,0.20103,0.1883753469,14,1,2,28.4841,,4430.0,,21.89714,0.25424
6998,58207094,290.083666139,34.5129955744,11.8484,7.29466,1690.787648,0.0639,0.21431711080000002,14,1,2,31.4181,,4290.0,,14.06079,0.20476
7014,122062791,290.058338867,33.1684017223,12.3195,0.250711,1683.835349,0.00223,0.033978861830000005,14,1,2,10.4029,,4709.0,,13.25193,0.10297
7015,30865167,290.078797755,33.145872658,11.3254,0.522933,1683.818436,0.0163,0.07136466651000001,14,1,2,96.9437,,3763.0,,38.1228,0.03547
7029,198727128,290.072428595,31.403750971,12.9791,7.323044,1687.842683,0.01102,0.12976433968,14,1,2,13.2256,,4623.0,,17.90184,0.26261
7036,137346870,290.072185322,30.83745178,13.4058,0.193767,1683.657256,0.00855,0.057740628329999995,14,1,2,10.5665,,4868.0,,27.38146,0.48567
7044,198781039,290.166355076,29.9433509418,12.0013,0.867378,1683.779326,0.12818,0.10974933834,14,1,2,36.7967,,4108.0,,449.18813,0.45629
7064,69032969,290.239003536,31.578807001,13.2767,2.28321,1685.232055,0.0202,0.09621446939999999,14,1,2,,,,,13.50022,0.19975
7079,21495934,290.190660178,33.5156990569,12.2404,3.420998,1685.238478,0.0025,0.2194570217,14,1,2,1.30508,1.33,6489.0,4.33065,12.13984,0.19695
7095,42710662,290.269796759,35.9365707532,13.267,11.209748,1694.141034,0.00945,0.109295043,14,1,2,1.41989,1.08,5928.0,4.16698,10.65615,0.25113
7098,403361101,290.251054732,35.374942677,11.9663,0.604183,1684.090543,0.03699,0.18672879798,14,1,2,1.56894,1.027,5746.0,4.05842,30.59628,0.3439
7119,112363337,290.275963658,32.3440822985,13.0151,0.086128,1683.661372,0.07016,0.049850886399999995,14,1,2,8.852,,4788.0,,37.69711,0.15902
7137,137686048,290.253541761,30.9020930513,12.3367,13.844716,1691.100934,0.05656,0.08223761304,14,1,2,2.19797,1.45,6778.0,3.91539,19.57329,0.14745
7166,404355637,290.473249222,33.3899502266,10.2194,0.298628,1683.686621,0.01773,0.1438789704,14,1,2,19.4186,,4625.0,,53.66345,-0.39854
7169,137485489,290.449681943,33.7674306173,12.8397,13.930248,1691.05369,0.08385,0.22204815312,14,1,2,,,,,11.12027,0.24674
7186,137153806,289.743120388,38.3410633746,12.7053,14.005602,1691.230104,0.02036,0.38081231837999996,14,1,2,12.5433,,4667.07,,17.32885,0.24837
7187,138561192,289.745778493,38.2065493766,13.1918,0.366683,1683.862639,0.00773,0.0519223128,14,1,2,0.550337,0.545558,3735.0,4.69365,12.27838,0.03794
7199,41876847,289.811724352,36.805906122,10.407,11.361115,1694.100152,0.03881,0.1847317299,14,1,2,45.6582,,4067.0,,25.43681,0.33254
7215,377866451,290.54653195,30.9906130273,12.813,0.722239,1684.321468,0.03691,0.14360278037,14,1,2,2.13296,1.33,6487.0,3.90396,18.70058,0.35551
7229,115402865,290.557889888,32.8631255909,12.5823,0.361822,1683.819151,0.0007,0.06169426921999999,14,1,2,,,,,12.58542,0.13534
7231,1715512550,290.546032718,33.2536613678,12.7689,7.262702,1686.862137,0.04997,0.05614068646,14,1,2,1.67103,1.72,7487.0,4.22763,11.63737,0.31317
7242,70145183,290.566913406,35.4927830707,12.4632,0.281961,1683.70316,0.07088,0.06519502242000001,14,1,2,2.29378,1.5,6906.0,3.89305,62.40612,-0.29045
7247,69461182,290.719412038,35.7617106888,13.0231,0.422239,1683.740466,0.00268,0.0758763483,14,1,2,5.90292,,4883.0,,10.97074,0.11931
7276,69998371,290.715173187,32.0215662391,13.2706,0.187517,1683.798597,0.01236,0.00159014416,14,1,2,11.8303,,4554.0,,9.44334,0.25116
7292,1711655853,290.672693681,30.1622823804,12.9249,0.834739,1683.886373,0.01049,0.00785489399,14,1,2,28.7538,,4351.0,,9.14914,0.23897
7296,137316458,290.680148158,29.9608847618,8.6478,13.968495,1690.998692,0.11463,0.19346365575,14,1,2,2.80462,1.82,7725.0,3.80239,23.21535,0.23456
7319,68392517,290.93843315,33.6545066327,12.2631,12.966214,1695.342507,0.03458,0.22392651578000003,14,1,2,1.98913,0.96,5495.0,3.82301,9.78719,0.19092
7328,390136078,290.910632178,34.5940038924,13.3417,13.997548,1691.025855,0.00811,0.2358586838,14,1,2,3.6388,,5046.0,,17.99347,0.07967
7352,42810356,291.333797397,33.5000606984,11.8052,2.901107,1684.96609,0.06318,0.21053333499,14,1,2,12.0083,,4614.0,,41.40744,0.41952
7356,21856275,291.2492149,32.525801058,13.3104,0.502794,1684.043961,0.00139,0.06905875589999999,14,1,2,11.0513,,4929.0,,12.28158,0.12052
7361,452303828,291.309261996,32.01295762,11.8481,1.7771,1684.999213,0.08866,0.20818726499999998,14,1,2,25.9463,,4492.0,,36.99555,0.41617
7382,21753483,291.412663714,30.4192097964,12.911,13.911113,1691.249695,0.08241,0.37087027258,14,1,2,23.5751,,4090.0,,20.72312,0.02639
7418,41496630,291.441181946,34.6694097254,12.414,0.888211,1684.533308,0.00216,0.09350197197,14,1,2,1.79454,1.19,6203.0,4.00571,9.13289,0.16111
7424,69364572,291.475766656,35.8250475799,9.0877,11.686925,1694.072148,0.03616,0.27522708375000005,14,1,2,10.9804,,4887.0,,23.41041,0.15125
7426,110220643,291.4558918,35.980063662,11.5135,7.027543,1683.860366,0.01127,0.07477305751999999,14,1,2,2.56357,1.68,7378.0,3.84569,9.53916,0.16556
7433,395106125,291.592831819,35.2561693577,10.391,0.69585,1684.01733,0.00466,0.13370757749999998,14,1,2,10.1662,,4807.0,,19.53691,-0.1743
7437,137318199,291.607468287,34.774611039,12.016,11.25983,1694.149608,0.00742,0.09784792269999999,14,1,2,12.5246,,4655.0,,15.74369,0.12618
7442,392866118,291.533862202,34.2508125676,12.6232,13.958915,1691.259153,0.01095,0.5407683671,14,1,2,3.68552,1.18,6171.0,3.37695,26.52048,0.18844
7443,138212191,291.537831481,33.9636747521,12.4706,13.997216,1691.048098,0.03851,0.29800072864,14,1,2,0.900704,0.973,5534.0,4.51702,10.179,0.20699
7444,110686539,291.574234206,33.9540064148,13.0345,7.050583,1683.79217,0.12489,0.056898204810000005,14,1,2,2.40152,1.12,6036.0,3.72631,19.36031,0.04474
7451,69678364,291.511952683,32.9014492809,9.9068,11.310156,1693.847642,0.0679,0.58462196364,14,1,2,80.5065,,3365.0,,33.83286,0.1951
7490,122376247,291.775028089,31.781827107,13.246,11.324764,1694.081069,0.10769,0.20803591468000002,14,1,2,4.71269,,4847.0,,20.23117,0.20287
7500,137630362,291.773212588,33.2842148949,12.618,13.882659,1691.244464,0.02814,0.3581726022,14,1,2,1.37534,1.32,6471.0,4.28182,10.07617,0.02003
7502,40362359,291.680994514,33.9410011719,13.2283,2.41197,1685.697679,0.06373,0.23955686040000004,14,1,2,3.15246,1.44,6734.0,3.59913,29.33167,0.35745
7518,71071851,291.885543443,35.6501171535,12.8023,0.377794,1683.750823,0.00608,0.09458072790000001,14,1,2,1.48515,1.4,6653.0,4.24065,36.7524,0.41405
7519,122375606,291.843535388,35.4468349527,12.8915,13.882704,1691.283788,0.00511,0.42147889344000006,14,1,2,1.4269,1.06,5870.0,4.15459,28.14044,0.14361
7522,213173309,291.840655063,34.8264094198,13.2968,0.385433,1683.754288,0.05172,0.04330725188,14,1,2,1.80062,1.04,5792.0,3.94426,13.22741,0.1606
7537,90398404,291.796981235,33.253555054,10.752,12.870972,1695.907328,0.00638,0.21198490883999999,14,1,2,11.8189,,4564.0,,9.21386,0.2176
7539,115406453,291.799045785,32.9837186101,13.2712,0.144461,1683.704636,0.00367,0.06649828752,14,1,2,11.746,,4751.0,,48.68751,-1.13885
7540,40679213,291.839936048,32.836303197,12.8537,13.997138,1691.042647,0.18931,0.30695723634,14,1,2,,,4317.0,,37.52297,0.42669
7549,110739486,291.922776943,32.3922529861,12.1366,0.3521,1683.810465,0.01465,0.056628243,14,1,2,1.87544,1.44,6744.0,4.05023,12.67341,-0.06291
7560,121325818,291.923707039,31.0081023641,13.2893,11.426784,1694.095313,0.00376,0.23013542976,14,1,2,15.5671,,4200.0,,17.22938,0.19044
7561,399790514,291.906376908,30.7746140605,7.8251,7.622451,1685.658393,0.00327,0.21228526035,14,1,2,48.6498,,3932.0,,9.70333,0.21126
7564,72017194,291.856411206,30.5971608368,13.2775,1.018767,1683.854369,0.03764,0.12340324671,14,1,2,2.17838,1.05,5841.0,3.78299,11.9444,0.3666
7573,122685029,285.190481835,36.2410406918,12.3665,11.346499,1694.068549,0.03162,0.30896516777,14,1,2,8.98025,,4658.0,,32.68236,0.19655
7590,70831475,287.962451619,28.5928104463,12.3076,11.281314,1694.115614,0.20535,0.29026820922,14,1,2,1.13312,1.33,6496.0,4.45337,27.11477,0.49313
7597,42630071,287.946515767,27.3629699024,13.4273,1.424322,1684.062195,0.02146,0.06258470868,14,1,2,10.4178,,4775.0,,9.7222,0.22003
7599,284691117,287.934202378,27.31609749,12.0902,13.997137,1690.930691,1.02241,0.22255447830000002,14,1,2,1.29198,0.973,5531.0,4.20367,27.37286,0.19759
7611,120824841,288.045895455,27.4920906073,13.0361,11.40486,1694.021529,0.00941,0.1851008778,14,1,2,12.4246,,4812.0,,23.33038,0.11035
7614,425711329,288.084736479,27.9065473178,12.9128,0.616683,1684.057796,0.02015,0.09537002595,14,1,2,7.29371,,4644.0,,12.33018,-0.11562
7616,122677675,288.051168487,27.9981266189,12.6083,0.252794,1683.829495,0.01484,0.06842627992,14,1,2,3.0772,1.39,6638.0,3.60477,20.9513,-0.40581
7617,70729266,288.110565115,28.0528499804,12.3805,11.507556,1693.886947,0.00834,0.56294963952,14,1,2,1.18379,1.116,6025.0,4.33918,21.85909,0.26104
7645,70960048,288.41988084,28.5193190514,11.1646,13.997087,1691.034257,0.03283,0.29155932221,14,1,2,10.9733,,4733.0,,9.69956,0.20767
7674,20524710,288.544579317,27.6610349447,13.468,2.869533,1683.972047,0.0027,0.16869984507000002,14,1,2,4.81948,,4687.0,,12.96804,0.22372
7678,285284284,288.509164259,27.3237021494,12.9572,0.575711,1684.001248,0.00309,0.15388755029999998,14,1,2,3.29254,,4848.0,,51.38277,0.44867
7680,20814804,288.519796063,27.1804785442,13.1768,0.350711,1683.729736,0.01232,0.06268608414,14,1,2,20.7302,,4393.0,,17.65824,-0.07741
7682,89952156,288.544470819,27.0086222022,11.7736,0.434739,1683.973754,0.02523,0.12525700067999998,14,1,2,11.7009,,4424.0,,31.18291,0.43159
7701,72264677,288.628169549,29.1608896778,12.5244,0.301405,1683.674754,0.00523,0.03549043875,14,1,2,10.2253,,4633.0,,9.16819,0.1052
7715,379936967,288.724307891,29.0102362427,13.1206,14.005602,1691.026081,0.13205,0.37478990951999996,14,1,2,12.2311,,4573.0,,51.63098,0.40051
7746,214916127,288.951805077,29.5030941167,12.0351,0.348628,1683.907579,0.03851,0.05386651228,14,1,2,37.32,,3839.0,,24.32589,0.12718
7753,29899025,289.078190501,29.0140851856,11.9214,1.068072,1683.921601,0.04189,0.16515597335999999,14,1,2,42.2507,,4031.0,,65.52501,0.45123
7755,115061592,289.077064254,28.8471095512,12.405,1.188905,1684.191489,0.43361,0.13631984730000002,14,1,2,10.5451,,4728.0,,66.54913,0.41989
7771,137551461,289.133261882,27.1525784357,11.0952,0.4896,1683.654039,0.02868,0.052636895999999996,14,1,2,3.91323,2.07,8363.0,3.56897,37.76153,0.17923
7794,1712979133,289.296791509,29.9135063337,11.8592,1.668072,1684.53953,0.05433,0.09462972456,14,1,2,46.6454,,4032.0,,9.98144,0.23296
7800,70618983,289.313044635,29.2436255452,13.4775,0.229878,1683.748577,0.00798,0.0191373435,14,1,2,8.07171,,4778.0,,9.83754,0.24996
7801,420185110,289.310177877,29.203462867,12.2951,0.2896,1683.687265,0.01561,0.03929003200000001,14,1,2,22.8122,,4565.0,,13.30368,0.36408
7803,112366882,289.247496375,29.0635261252,12.1074,7.031366,1683.832093,0.0545,0.06096194322000001,14,1,2,10.2549,,4779.0,,16.7717,0.14584
7819,358802823,289.292287629,27.8016951039,12.0376,5.225721,1687.614542,3.80052,0.15149365179,14,1,2,26.8891,,4392.0,,121.93685,0.36009
7832,112976584,289.465124236,27.7657063445,12.0653,1.282655,1683.962133,0.05813,0.2049426159,14,1,2,1.56601,1.21,6237.0,4.13126,15.38324,0.28503
7839,71652098,289.446713362,28.8522135278,12.6299,11.245332,1694.118957,0.0144,0.17902568544,14,1,2,32.4277,,3995.0,,13.63446,0.30118
7844,90390352,289.477674724,29.2012525249,12.8156,0.423628,1683.681533,0.0008,0.33083652288,14,1,2,2.93428,,5166.26,,36.69962,2.68441
7855,435345527,289.524683743,29.6714483525,11.6319,10.866754,1694.40376,0.00194,0.34056407036,14,1,2,,,3146.0,,9.90166,0.19216
7862,69455009,289.563138341,29.072716295,13.1803,0.566683,1683.932897,0.00676,0.13344251284,14,1,2,4.78387,,4910.0,,15.34303,0.03664
7884,72265633,289.753251026,27.1496004796,13.3404,0.697239,1683.923241,0.13807,0.14980877154,14,1,2,11.2936,,4651.0,,444.24764,0.49282
7910,407249269,289.724412264,29.8807084632,13.0725,1.553489,1685.159525,0.05971,0.13591475261,14,1,2,11.727,,4487.0,,42.75693,0.2068
7923,336323494,287.428421803,27.2447641313,11.3443,11.260033,1694.216556,0.0137,0.1722785049,14,1,2,4.28855,2.12,8526.0,3.49978,15.41789,0.18404
7936,237181447,287.37200911,28.8752876062,13.4411,13.882912,1691.284251,0.00517,0.34054783136,14,1,2,11.2089,,4578.85,,11.62813,0.0616
7949,122062417,287.496437198,27.8152419061,12.937,11.238354,1694.149616,0.0063,0.11845225116000001,14,1,2,4.41732,1.24,6298.0,3.24117,11.12951,0.17523
7962,121214078,287.735791987,27.2464897155,13.2626,11.619424,1694.071271,0.01504,0.26120465152,14,1,2,12.1759,,4721.0,,17.30181,0.2026
7972,30858626,287.629199407,27.8686633209,13.3908,13.882668,1691.308155,0.0524,0.43133449476,14,1,2,1.4732,1.06,5853.0,4.12685,18.77611,0.00288
7993,138039926,287.824696227,28.6110443639,13.408,0.567378,1683.697652,0.00615,0.0057759080400000004,14,1,2,2.73877,1.23,6296.0,3.65286,9.36179,0.21089
7999,120966455,287.872565266,27.1892073846,13.1471,0.537517,1684.064485,0.03407,0.12086069745,14,1,2,1.02582,0.98,5577.0,4.40715,25.04013,-0.18849
8011,394323725,295.990282402,29.2876798409,12.78,4.275696,1686.279416,0.03672,0.18056264207999997,14,1,2,27.9678,,4698.0,,17.94605,0.19076
8012,69552882,295.961923513,29.3478100969,13.236,0.24585,1683.629456,0.00197,0.0366242745,14,1,2,34.556,,4325.0,,9.11775,0.29184
8035,215586299,296.025497791,29.2533830764,13.2935,13.997072,1691.009182,0.16901,0.21177569935999999,14,1,2,87.904,,3978.0,,24.14428,0.20436
8046,394859655,287.301535304,27.2385968632,12.0727,0.107655,1683.630781,0.00205,0.0166283913,14,1,2,14.1933,,4861.0,,10.31162,-0.00409
8055,407250657,287.248624036,28.5809466611,13.3343,0.347933,1683.800783,0.0411,0.16815949823,14,1,2,1.3265,1.17,6144.0,4.26084,79.14591,-0.95347
8088,70609821,288.256799681,27.3586098105,13.4246,1.797239,1683.684868,0.00721,0.13592518557,14,1,2,8.74913,,4538.0,,11.6564,0.18775
8094,281774333,282.085119356,31.9834766822,12.4346,0.620155,1683.837305,0.03145,0.16416123005,14,1,2,12.5076,,4773.0,,39.94156,0.39982
8097,395106132,282.065817532,33.5066369967,12.4368,0.3646,1683.967066,0.01189,0.029948244,14,1,2,11.8338,,4604.86,,11.96913,0.2098
8109,69782996,282.087041267,32.9224497551,13.21,13.977947,1691.025696,0.03501,0.19023985867,14,1,2,,,,,9.10114,0.1398
8112,214924094,282.047472398,34.1235448019,13.1454,1.234044,1683.849183,0.07503,0.09694649664,14,1,2,0.834926,1.08,5921.0,4.6282,23.36569,0.27971
8113,1868012794,282.079665083,34.1319085041,11.4178,0.377794,1683.845923,0.02292,0.07561924704,14,1,2,7.38761,,5039.0,,22.9337,-0.03948
8119,29817056,288.240942202,28.8501091511,13.4853,9.094117,1685.682065,0.00084,0.12613540279000002,14,1,2,9.18974,,4742.0,,9.09248,0.21057
8130,138152546,282.267005999,33.9756199064,12.2462,14.005602,1691.261929,0.23592,0.3074229639,14,1,2,1.56919,1.17,6161.0,4.1149,22.67961,0.085
8133,70606822,282.263532055,34.2754269959,13.2684,0.09585,1683.705266,0.02499,0.04897168200000001,14,1,2,37.1326,,4427.0,,23.91569,-1.09399
8134,407670792,282.301488971,35.0146029124,12.4158,3.454969,1685.38698,0.00481,0.20266848154,14,1,2,1.17478,1.05,5839.0,4.31935,11.48643,0.17607
8143,21596784,287.693306532,32.206952453,12.7063,11.470741,1694.132947,0.00419,0.21633817526,14,1,2,7.08407,,4945.0,,10.01823,0.16089
8150,72130483,287.645398189,34.5205850273,12.0758,0.480572,1683.961304,0.0072,0.07349868168,14,1,2,10.0049,,4557.0,,17.12266,0.04086
8169,57505761,287.593195834,35.5723649252,13.3279,11.331843,1694.306639,0.02785,0.18946841495999997,14,1,2,1.49324,1.0,5644.0,4.08981,11.8491,0.18822
8170,110862207,287.679885542,35.7348278122,12.0724,7.027538,1683.860606,0.02489,0.07723264262,14,1,2,2.89972,1.36,6552.0,3.64689,19.45364,0.18033
8208,21380400,296.9295125,29.8270196031,13.4365,0.318767,1683.713027,0.01361,0.049619271220000004,14,1,2,2.69192,0.97,5517.0,3.56471,14.52913,-0.0387
8232,214338571,286.187968135,28.1073603088,12.8294,11.747488,1693.920162,60.52371,0.51313027584,14,1,2,2.4859,1.58,7104.0,3.84576,13.97375,0.24055
8251,393113399,286.932546389,28.9669058819,12.7568,0.484044,1683.85941,0.03606,0.0773018268,14,1,2,8.22243,,4705.0,,17.68689,-0.04514
8262,392663359,296.426699762,29.5851759193,11.7613,1.052794,1683.877111,0.00063,0.09281431904000001,14,1,2,6.6459,,4728.0,,12.58305,0.17553
8273,137815679,296.541539732,29.430873676,12.8922,11.216812,1694.134615,0.02668,0.17128071924,14,1,2,11.5521,,4823.0,,14.14912,0.18383
8305,42807247,296.906797899,29.8152136225,13.4982,0.503489,1683.668605,0.2707,0.29312122602,14,1,2,,,,,64.70326,-0.69029
8331,284683085,284.337240174,28.7366286405,12.7591,0.54585,1683.681865,0.17799,0.1129418235,14,1,2,,,,,19.01649,-0.03826
8343,138162246,289.476325935,37.1140752689,12.2592,1.899322,1685.099635,0.0152,0.20938125728,14,1,2,,,,,44.53988,0.39823
8346,30262164,283.807585432,32.6081164939,13.001,0.34585,1683.803395,0.01657,0.055955071499999995,14,1,2,1.82473,1.34,6526.0,4.04277,19.4187,-0.09925
